OBJECTID,ACTIVITY_CODE,ACTIVITY_NAME,TREATMENT_TYPE,FUND_CODES,NBR_UNITS_PLANNED,NBR_UNITS_ACCOMPLISHED,UOM,DATE_PLANNED,DATE_ACCOMPLISHED,DATE_COMPLETED,FY_PLANNED,FY_ACCOMPLISHED,FY_COMPLETED,ACTIVITY_UNIT_ORG,REGION_CODE,ADMIN_FOREST_CODE,DISTRICT_CODE,HOME_ORG,ADMIN_FOREST_NAME,ADMIN_DISTRICT_NAME,PROCLAIMED_FOREST_CODE,OWNERSHIP_CODE,OWNERSHIP_DESC,ALPCOUNTY,STATE_ABBR,WATERSHED_CODE,SLOPE,ELEVATION,ASPECT,METHOD_CODE,METHOD_DESC,EQUIPMENT_CODE,EQUIPMENT_DESC,COST_PER_UOM,NEPA_PROJECT_ID,NEPA_DOC_NAME,IMPLEMENTATION_PROJECT_NAMES,IMPLEMENTATION_PROJECT_NUMBERS,IMPLEMENTATION_PROJECT_TYPES,WORK_AGENT_CODES,SUBUNIT_SIZE,SUBUNIT_UOM,GIS_ACRES,ACTIVITY_UNIT_CN,SUBUNIT_CN,FACTS_ID,SUID,SUBUNIT,SUBUNIT_NAME,ACTIVITY_CN,NEPA_PROJECT_CN,STAGE,STAGE_DESC,REV_DATE,DATA_SOURCE_CODE,DATA_SOURCE_DESC,UK,ACCURACY,SHAPEAREA,SHAPELEN
24918,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2248.0,2248.0,ACRES,2022/01/06 00:00:00+00,2022/03/17 00:00:00+00,2022/03/17 00:00:00+00,2022,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,19278,"(PALS)PAUSHUBEE CREEK, PIPE SPRINGS, ROD CAMP, AND DARK HOLLOW","BUILDING RESILIENT WATERSHEDS TO IMPROVE DRINKING WATER,MONARCH BUTTERFLY HABITAT RESTORATION","FSNRCS-82,MBHR-0809","FSNRC,MBHR",,2248.0,ACRES,2248.181,6456572010602,1278334010602,OKCROCAB01,080906OKCROCAB01001,001,"RODS CAMP FY08,22",6331600010602,17415,3,Accomplished,2022/03/31 17:00:25+00,20.0,Digitized Other,0809_62742_ACTP,5.0,0.000895838516717,0.136244144163619
24919,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1604.0,1604.0,ACRES,2017/05/03 00:00:00+00,2018/03/22 00:00:00+00,2018/03/22 00:00:00+00,2017,2018,2018.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,2107.0,ACRES,1603.692,5968931010602,1144851010602,OKKBJCKB02,080906OKKBJCKB02001,001,BLACKJACK SOUTH CFLN FY18,5685725010602,44974,3,Accomplished,2021/09/02 17:03:02+00,20.0,Digitized Other,0809_47074_ACTP,,0.0006388664105989,0.217643560320677
24920,7100,"Pollinator habitat improved, restored or maintained",,NFVW,331.0,331.0,ACRES,2017/05/03 00:00:00+00,2019/03/28 00:00:00+00,2019/03/28 00:00:00+00,2017,2019,2019.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,2107.0,ACRES,331.441,5968931010602,1180237010602,OKKBJCKB02,080906OKKBJCKB02003,003,BLACKJACK SOUTH SU3 CFLR FY19,5869850010602,44974,3,Accomplished,2021/09/02 15:17:02+00,20.0,Digitized Other,0809_47066_ACTP,,0.0001320151458408,0.0498683056967987
24921,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2107.0,1456.0,ACRES,2022/01/06 00:00:00+00,2022/03/24 00:00:00+00,2022/03/24 00:00:00+00,2022,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,4727,(PALS)BLACKJACK PROJECT AREA,"BUILDING RESILIENT WATERSHEDS TO IMPROVE DRINKING WATER,MONARCH BUTTERFLY HABITAT RESTORATION","FSNRCS-82,MBHR-0809","FSNRC,MBHR",,2107.0,ACRES,1456.123,5968931010602,1323554010602,OKKBJCKB02,080906OKKBJCKB02005,005,BLACKJACK SOUTH  SU3-5 FY22,6514899010602,17018,3,Accomplished,2022/08/23 20:51:48+00,20.0,Digitized Other,0809_62743_ACTP,5.0,0.0005800251985415,0.148124777515984
24922,7100,"Pollinator habitat improved, restored or maintained",,NFVW,4260.0,4260.0,ACRES,2022/01/06 00:00:00+00,2022/03/17 00:00:00+00,2022/03/17 00:00:00+00,2022,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,27214,(PALS)WESTERN LOOP EAST AND WEST,"BUILDING RESILIENT WATERSHEDS TO IMPROVE DRINKING WATER,MONARCH BUTTERFLY HABITAT RESTORATION","FSNRCS-82,MBHR-0809","FSNRC,MBHR",,6632.0,ACRES,4261.575,5916254010602,1272194010602,OKKGLDNB01,080906OKKGLDNB01003,003,GOLDEN BRANCH FY22,6271684010602,23587,3,Accomplished,2022/10/17 15:46:31+00,20.0,Digitized Other,0809_33283_ACTP,,0.0016953129686229,0.257491853752116
24923,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1386.0,1386.0,ACRES,2023/01/06 00:00:00+00,2023/03/06 00:00:00+00,2023/03/06 00:00:00+00,2023,2023,2023.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,3530.0,ACRES,1385.823,2692725010602,1230413010602,OKKHRVWB01,080906OKKHRVWB01002,002,"HARVEY MTN WEST CFLR FY20,23",6599468010602,30768,3,Accomplished,2020/01/01 00:00:00+00,20.0,Digitized Other,0809_11594_ACTP,,0.0005519934857444,0.18552097284274
24924,7100,"Pollinator habitat improved, restored or maintained",,NFVW,579.0,579.0,ACRES,2023/01/06 00:00:00+00,2023/03/06 00:00:00+00,2023/03/06 00:00:00+00,2023,2023,2023.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,3530.0,ACRES,578.64,2692725010602,1243416010602,OKKHRVWB01,080906OKKHRVWB01003,003,"HARVEY MTN WEST USFS FY20,23",6599472010602,30768,3,Accomplished,2020/01/01 00:00:00+00,20.0,Digitized Other,0809_11595_ACTP,,0.0002305148953365,0.129262439733239
24925,7100,"Pollinator habitat improved, restored or maintained",,NFVW,397.0,397.0,ACRES,2023/01/06 00:00:00+00,2023/03/15 00:00:00+00,2023/03/15 00:00:00+00,2023,2023,2023.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,6981.0,ACRES,396.814,6349965010602,1272197010602,OKKLERI001,080906OKKLERI001004,004,LENNOX RIDGE USFS FY23,6330667010602,52737,3,Accomplished,2022/08/23 21:39:15+00,20.0,Digitized Other,0809_65299_ACTP,5.0,0.0001580539209236,0.139674452430605
24926,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2806.0,2806.0,ACRES,2023/01/06 00:00:00+00,2023/03/15 00:00:00+00,2023/03/15 00:00:00+00,2023,2023,2023.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,6981.0,ACRES,2806.734,6349965010602,1323607010602,OKKLERI001,080906OKKLERI001006,006,LENNOX RIDGE CFLR FY23,6599213010602,52901,3,Accomplished,2022/08/23 21:39:15+00,20.0,Digitized Other,0809_65300_ACTP,5.0,0.001117757237494,0.252030829132103
24927,7100,"Pollinator habitat improved, restored or maintained",,NFVW,221.0,221.0,ACRES,2022/01/06 00:00:00+00,2022/03/03 00:00:00+00,2022/03/03 00:00:00+00,2022,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,11689,(PALS)SIMMONS MOUNTAIN FUEL REDUCTION BURN,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,221.0,ACRES,220.759,6456261010602,1310353010602,OKKSIMTB01,080906OKKSIMTB01003,003,SIMMONS MTN UNIT A FY22,6514703010602,6221,3,Accomplished,2022/03/31 16:34:45+00,20.0,Digitized Other,0809_62741_ACTP,5.0,8.784936145111e-05,0.041248101311269
24928,7100,"Pollinator habitat improved, restored or maintained",,NFVW,4498.0,4498.0,ACRES,2022/01/06 00:00:00+00,2022/03/26 00:00:00+00,2022/03/26 00:00:00+00,2022,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,Le Flore,OK,,,,,0,,0,,0.0,27214,(PALS)WESTERN LOOP EAST AND WEST,"BUILDING RESILIENT WATERSHEDS TO IMPROVE DRINKING WATER,MONARCH BUTTERFLY HABITAT RESTORATION","FSNRCS-82,MBHR-0809","FSNRC,MBHR",,4498.0,ACRES,4499.11,AU284323010602,1272195010602,OKKWNLPB01,080906OKKWNLPB01007,007,WESTERN LOOP FY22,6330656010602,23587,3,Accomplished,2021/05/21 00:00:00+00,20.0,Digitized Other,0809_32974_ACTP,,0.001789780733257,0.252541816565445
24929,7100,"Pollinator habitat improved, restored or maintained",,NFVW,336.0,336.0,ACRES,2021/01/06 00:00:00+00,2022/02/15 00:00:00+00,2022/02/15 00:00:00+00,2021,2022,2022.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,McCurtain,OK,,,,,0,,0,,0.0,45843,(PALS)BROKEN BOW UNIT PRESCRIBE BURN,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,3790.0,ACRES,335.645,6179931010602,1307422010602,OKTREDSB01,080906OKTREDSB01001,001,RED SLOUGH 16E&31 FY22,6432021010602,47238,3,Accomplished,2022/02/22 22:14:43+00,2.0,GPS – Uncorrected Data,0809_61779_ACTP,10.0,0.0001321393017812,0.0714173507188574
24930,7100,"Pollinator habitat improved, restored or maintained",,NFVW,40.0,40.0,ACRES,2023/01/06 00:00:00+00,2023/08/30 00:00:00+00,2023/08/30 00:00:00+00,2023,2023,2023.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,McCurtain,OK,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,3790.0,ACRES,39.763,6179931010602,1326215010602,OKTREDSB01,080906OKTREDSB01002,002,RED SLOUGH UNIT 17 FY23,6610026010602,47238,3,Accomplished,2023/10/24 18:58:29+00,20.0,Digitized Other,0809_104337_ACTP,10.0,1.56529137942325e-05,0.0158361756775333
24931,7100,"Pollinator habitat improved, restored or maintained",,NFVW,645.0,645.0,ACRES,2020/11/01 00:00:00+00,2020/11/16 00:00:00+00,2020/11/16 00:00:00+00,2021,2021,2021.0,80906.0,8.0,9.0,6.0,80906,Ouachita National Forest,Kiamichi Ranger District,819.0,FS,USDA FOREST SERVICE,McCurtain,OK,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,1205.0,ACRES,644.991,4755637010602,1247145010602,OKTTOMB001,080906OKTTOMB001001,001,"TOM EAST SU2,3,4; WEST SU1,2 FY21",6358686010602,39509,3,Accomplished,2021/09/30 15:58:59+00,20.0,Digitized Other,0809_53485_ACTP,,0.0002539725420091,0.19633561665684
24932,7100,"Pollinator habitat improved, restored or maintained",,NFVW,19.0,19.0,ACRES,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,25.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,19.0,ACRES,20.086,AU220734010602,318179010602,0000801B02,0809070000801B02000,000,BFG #7 RX BURN,5905665010602,11381,3,Accomplished,2019/08/28 19:38:30+00,2.0,GPS – Uncorrected Data,0809_7450_ACTP,,8.0012810076545e-06,0.0151630312475168
24933,7100,"Pollinator habitat improved, restored or maintained",,NFVW,29.0,29.0,ACRES,2019/03/01 00:00:00+00,2019/03/15 00:00:00+00,2019/03/15 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,,29.0,ACRES,29.113,AU222628010602,1177835010602,0000802B04,0809070000802B04001,001, BFG #6 RX BURN,5827321010602,11381,3,Accomplished,2019/05/07 14:06:46+00,20.0,Digitized Other,0809_7248_ACTP,,1.1597724983116e-05,0.0144313075795246
24934,7100,"Pollinator habitat improved, restored or maintained",,NFVW,75.0,75.0,ACRES,2021/03/01 00:00:00+00,2021/03/19 00:00:00+00,2021/03/19 00:00:00+00,2021,2021,2021.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,75.0,ACRES,74.688,5969597010602,1145006010602,0000802B05,0809070000802B05000,000,BFG #4 2019 RX BURN,6249383010602,11381,3,Accomplished,2019/03/18 19:26:45+00,3.0,GPS – Differentially Corrected Data,0809_7200_ACTP,,2.97544719453325e-05,0.0293823105203189
24935,7100,"Pollinator habitat improved, restored or maintained",,NFVW,75.0,75.0,ACRES,2019/03/15 00:00:00+00,2019/03/15 00:00:00+00,2019/03/15 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,75.0,ACRES,74.688,5969597010602,1145006010602,0000802B05,0809070000802B05000,000,BFG #4 2019 RX BURN,5686760010602,11381,3,Accomplished,2019/03/18 19:26:45+00,3.0,GPS – Differentially Corrected Data,0809_7200_ACTP,,2.97544719453325e-05,0.0293823105203189
24936,7100,"Pollinator habitat improved, restored or maintained",,NFVW,30.0,30.0,ACRES,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,50.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR","FA,FA",30.0,ACRES,30.221,6150886010602,1192074010602,0000802B07,0809070000802B07000,000,BFG #5 RX BURN,5905940010602,11381,3,Accomplished,2023/04/26 19:14:53+00,2.0,GPS – Uncorrected Data,0809_7449_ACTP,,1.20396362954485e-05,0.0165458381963778
24937,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1274.0,1274.0,ACRES,2019/03/01 00:00:00+00,2019/03/16 00:00:00+00,2019/03/16 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,1274.0,ACRES,1275.381,2751055010602,735796010602,0000820B01,0809070000820B01000,000,DRY CREEK RX BURN,5812464010602,39522,3,Accomplished,2023/04/06 14:34:11+00,20.0,Digitized Other,0809_1363_ACTP,,0.0005080987399544,0.109593490779322
24938,7100,"Pollinator habitat improved, restored or maintained",,NFWF,1527.0,1527.0,ACRES,2022/03/02 00:00:00+00,2022/03/02 00:00:00+00,2022/03/02 00:00:00+00,2022,2022,2022.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,07019,CLEAR FORK,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,1527.0,ACRES,1528.075,AU14999010329,8318010329,0000821B02,0809070000821B02000,000,TERRAPIN RX BURN,6289467010602,34401032910329,3,Accomplished,2019/04/01 18:19:54+00,20.0,Digitized Other,0809_7209_ACTP,,0.0006086931826771,0.16415697443783
24939,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1527.0,1527.0,ACRES,2019/03/27 00:00:00+00,2019/03/27 00:00:00+00,2019/03/27 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,1527.0,ACRES,1528.075,AU14999010329,8318010329,0000821B02,0809070000821B02000,000,TERRAPIN RX BURN,5686643010602,34401032910329,3,Accomplished,2019/04/01 18:19:54+00,20.0,Digitized Other,0809_7209_ACTP,,0.0006086931826771,0.16415697443783
24940,7100,"Pollinator habitat improved, restored or maintained",,NFVW,189.0,189.0,ACRES,2023/03/12 00:00:00+00,2023/03/12 00:00:00+00,2023/03/14 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,1527.0,ACRES,189.001,AU14999010329,1323324010602,0000821B02,0809070000821B02004,004,TERRAPIN STRIP,6597938010602,34401032910329,3,Accomplished,2022/08/30 21:19:43+00,20.0,Digitized Other,0809_66268_ACTP,10.0,7.52856515347605e-05,0.0703255779006659
24941,7100,"Pollinator habitat improved, restored or maintained",,NFVW,2027.0,2027.0,ACRES,2023/03/07 00:00:00+00,2023/03/20 00:00:00+00,2023/03/20 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,2027.0,ACRES,2028.311,5673838010602,1068338010602,0000823B01,0809070000823B01000,000,SHUT IN NORTH RX BURN,6597821010602,34401032910329,3,Accomplished,2017/03/27 19:27:02+00,20.0,Digitized Other,0809_5500_ACTP,,0.000807786722186,0.146806324033938
24942,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1164.0,1164.0,ACRES,2023/03/07 00:00:00+00,2023/03/20 00:00:00+00,2023/03/20 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Polk,AR,,,,,0,,0,,0.0,,,MONARCH BUTTERFLY HABITAT RESTORATION,MBHR-0809,MBHR,FA,2323.0,ACRES,1164.688,AU275629010602,1325187010602,0000829B01,0809070000829B01002,002,SHUT IN SOUTH RX BURN USFS FY23,6597825010602,34401032910329,3,Accomplished,2022/08/31 17:13:10+00,20.0,Digitized Other,0809_66269_ACTP,10.0,0.0004637595535659,0.168446039757332
24943,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1024.0,1024.0,ACRES,2023/03/07 00:00:00+00,2023/03/20 00:00:00+00,2023/03/20 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,2323.0,ACRES,1024.424,AU275629010602,1325188010602,0000829B01,0809070000829B01003,003,SHUT IN SOUTH RX BURN CFLR FY23,6604825010602,7330,3,Accomplished,2022/08/31 17:13:10+00,20.0,Digitized Other,0809_66270_ACTP,10.0,0.000407939119204,0.165146295054553
24944,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1162.0,1162.0,ACRES,2019/03/31 00:00:00+00,2019/04/12 00:00:00+00,2019/04/12 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,1162.0,ACRES,1162.591,3398255010602,820063010602,0000831B03,0809070000831B03000,000,HEATH CREEK RX BURN,5686673010602,29967,3,Accomplished,2019/05/03 14:11:51+00,2.0,GPS – Uncorrected Data,0809_7245_ACTP,,0.0004631163034151,0.125504626790963
24945,7100,"Pollinator habitat improved, restored or maintained",,NFWF,1162.0,1162.0,ACRES,2023/03/19 00:00:00+00,2023/03/19 00:00:00+00,2023/03/19 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,1162.0,ACRES,1162.591,3398255010602,820063010602,0000831B03,0809070000831B03000,000,HEATH CREEK RX BURN,6597954010602,29967,3,Accomplished,2019/05/03 14:11:51+00,2.0,GPS – Uncorrected Data,0809_7245_ACTP,,0.0004631163034151,0.125504626790963
24946,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1655.0,1655.0,ACRES,2023/03/08 00:00:00+00,2023/03/29 00:00:00+00,2023/03/29 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,1655.0,ACRES,1655.657,5969504010602,1144981010602,0000833B02,0809070000833B02000,000,JOHNSON CREEK 2 RX BURN,6597756010602,29967,3,Accomplished,2021/04/14 00:00:00+00,20.0,Digitized Other,0809_8038_ACTP,,0.0006594501716335,0.156976883240884
24947,7100,"Pollinator habitat improved, restored or maintained",,NFVW,121.0,121.0,ACRES,2019/02/13 00:00:00+00,2019/02/13 00:00:00+00,2019/02/13 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",,121.0,ACRES,121.481,5969504010602,1177638010602,0000833B02,0809070000833B02001,001,HARVEY RIDGE CUT RX BURN,5826425010602,29967,3,Accomplished,2019/05/03 14:13:54+00,2.0,GPS – Uncorrected Data,0809_7246_ACTP,,4.8379651039537e-05,0.0361435052506768
24948,7100,"Pollinator habitat improved, restored or maintained",,NFVW,1642.0,1642.0,ACRES,2023/03/07 00:00:00+00,2023/03/29 00:00:00+00,2023/03/29 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,1642.0,ACRES,1642.673,AU217900010602,1068340010602,0000834B01,0809070000834B01001,001,JOHNSON CREEK #1,6597750010602,29967,3,Accomplished,2017/03/08 19:04:27+00,20.0,Digitized Other,0809_5481_ACTP,,0.000654221491785,0.149995394686894
24949,7100,"Pollinator habitat improved, restored or maintained",,NFVW,101.0,101.0,ACRES,2023/03/17 00:00:00+00,2023/04/13 00:00:00+00,2023/04/13 00:00:00+00,2023,2023,2023.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,101.0,ACRES,100.59,AU229547010602,330107010602,0000836B02,0809070000836B02000,000,JOHNSON HIGHWAY RX BURN,6597759010602,29967,3,Accomplished,2021/07/15 19:07:27+00,20.0,Digitized Other,0809_40013_ACTP,,4.0054194795229e-05,0.0581319589596359
24950,7100,"Pollinator habitat improved, restored or maintained",,NFVW,70.0,70.0,ACRES,2019/03/18 00:00:00+00,2019/03/18 00:00:00+00,2019/03/18 00:00:00+00,2019,2019,2019.0,80907.0,8.0,9.0,7.0,80907,Ouachita National Forest,Mena Ranger District,819.0,FS,USDA FOREST SERVICE,Scott,AR,,,,,0,,0,,0.0,,,"MONARCH BUTTERFLY HABITAT RESTORATION,SHORTLEAF-BLUESTEM COMMUNITY","CFLR018,MBHR-0809","CFLRP,MBHR",FA,70.0,ACRES,70.223,AU229547010602,1276455010602,0000836B02,0809070000836B02001,001,JOHNSON HIGHWAY RX BURN 70 ACRES,5686618010602,29967,3,Accomplished,2021/07/13 00:00:00+00,20.0,Digitized Other,0809_1365_ACTP,,2.79617477512405e-05,0.0491380526441858
