OBJECTID,GEOID10,SqMiles,Acres,Parcel_Count,Total_Surveyed,PctSurveyed,StructureYes,Pct_StructureYes,StructureNo,Pct_StructureNo,Use_Commercial,PctParcels_Commercial,PctStructure_Commercial,Use_Industrial,PctParcels_Industrial,PctStructure_Industrial,Use_Institutional,PctParcels_Institutional,PctStructure_Institutional,Use_Mixed,PctParcels_Mixed,PctStructure_Mixed,Use_Private,PctParcels_Private,PctLots_Private,Use_Public,PctParcel_Public,PctLots_Public,Use_Residential,PctParcels_Residental,PctStructure_Residential,StructureNo_Unknown,PctParcelsNo_Unknown,PctLotsNo_Unknown,StructureYes_Unknown,PctParcelsYes_Unknown,PctStructureYes_Unknown,Condition_Good,Pct_ConditionGood,Condition_Fair,PctCondition_Fair,Condition_Poor,PctCondition_Poor,Condition_SuggestDemo,PctCondition_SuggestDemo,AvgConditionRating,ResStructs_Good,PctGood_ResStruct,ResStructs_Fair,PctFair_ResStruct,ResStruct_Poor,PctPoor_ResStruct,ResStruct_SugDemo,PctSugDemo_ResStruct,ResStruct_AvgConditionRating,Occupancy_Occupied,PctStructures_Occupied,Occupancy_Maybe,PctStructures_Maybe,Occupancy_Unoccupied,PctStructures_Unoccupied,ResStruct_Occupied,PctResStruct_Occupied,ResStruct_Maybe,PctResStruct_Maybe,ResStruct_Unoccupied,PctResStruct_Unoccupied,Boarding_Yes,PctStructures_NeedBoarding,Fire_Yes,PctStructures_Fire,ResStruct_NeedBoarding,PctResStruct_Boarding,ResStruct_FireDamage,PctResStruct_Fire,StructureNo_DumpingYes,PctLots_withDumping,StructureYes_DumpingYes,PctStructures_withDumping,TotalParcels_withDumping,PctTotalParcels_withDumping,ResMixUnits_0Units,PctResMixUnits_0Units,ResMixUnits_1Units,PctResMixUnits_1Units,ResMixUnits_2to3Units,PctResMixUnits_2to3Units,ResMixUnits_4Units,PctResMixUnits_4Units,EmptyLots_Improved,PctLots_Improved,EmptyLots_Unimproved,PctLots_Unimproved,EmptyLot_Maintained,PctLots_Maintained,EmptyLot_Unmaintained,PctLots_Unmaintained,Public_Use_Lots,EmptyLot_PublicUse_ParkGarden,PctLots_ParkGarden,PctPULots_ParkGarden,EmptyLot_PublicUse_ParkingLot,PctLots_ParkingLot,PctPULots_ParkingLot,EmptyLot_PublicUse_Other,PctLots_OtherPublicUse,PctPULots_OtherPU
242,26163535000,0.49306481,315.5614789,1392,1387.0,0.996408045977011,1122.0,0.808940158615717,265.0,0.191059841384283,31.0,0.0223503965392934,0.0276292335115865,6.0,0.0043258832011535,0.0053475935828877,6.0,0.0043258832011535,0.0053475935828877,3.0,0.0021629416005767,0.0026737967914438,96.0,0.0692141312184571,0.362264150943396,14.0,0.0100937274693583,0.0528301886792453,1074.0,0.774333093006489,0.957219251336898,154.0,0.111031002162942,0.581132075471698,2.0,0.0014419610670511,0.0017825311942959,933.0,0.831550802139037,139.0,0.123885918003565,39.0,0.0347593582887701,11.0,0.0098039215686274,1.22281639928699,890.0,0.828677839851024,136.0,0.126629422718808,37.0,0.0344506517690875,11.0,0.0102420856610801,1.22625698324022,804.0,0.716577540106952,38.0,0.0338680926916221,232.0,0.206773618538324,804.0,0.748603351955307,38.0,0.0353817504655493,232.0,0.216014897579143,123.0,0.109625668449198,22.0,0.0196078431372549,120.0,0.111731843575419,22.0,0.0204841713221601,12.0,0.0452830188679245,10.0,0.0089126559714795,22.0,0.0158615717375631,1,0.000928505106778,1020.0,0.947075208913649,35.0,0.0324976787372331,20,0.0185701021355617,118.0,0.445283018867925,145.0,0.547169811320755,131.0,0.494339622641509,133.0,0.50188679245283,14.0,,0.0,0.0,13.0,0.0490566037735849,0.928571428571429,1.0,0.0037735849056603,0.0714285714285714
243,26163534700,0.41464321,265.37165786,1533,1531.0,0.998695368558382,1368.0,0.893533638145003,163.0,0.106466361854997,31.0,0.0202482037883736,0.0226608187134503,1.0,0.000653167864141,0.0007309941520467,19.0,0.0124101894186806,0.0138888888888889,5.0,0.0032658393207054,0.0036549707602339,73.0,0.0476812540822992,0.447852760736196,25.0,0.0163291966035271,0.153374233128834,1300.0,0.84911822338341,0.950292397660819,63.0,0.0411495754408883,0.386503067484663,13.0,0.0084911822338341,0.0095029239766081,1305.0,0.953947368421053,53.0,0.0387426900584795,7.0,0.0051169590643274,3.0,0.0021929824561403,1.05555555555556,1252.0,0.963076923076923,39.0,0.03,6.0,0.0046153846153846,3.0,0.0023076923076923,1.04615384615385,1130.0,0.826023391812866,57.0,0.0416666666666667,113.0,0.0826023391812866,1130.0,0.869230769230769,57.0,0.0438461538461538,113.0,0.0869230769230769,43.0,0.0314327485380117,10.0,0.0073099415204678,39.0,0.03,9.0,0.0069230769230769,3.0,0.0184049079754601,7.0,0.0051169590643274,10.0,0.0065316786414108,1,0.0007662835249042,1216.0,0.931800766283525,68.0,0.0521072796934866,19,0.0145593869731801,75.0,0.460122699386503,87.0,0.533742331288344,95.0,0.582822085889571,67.0,0.411042944785276,25.0,17.0,0.104294478527607,0.68,7.0,0.0429447852760736,0.28,,0.0,0.0
244,26163534600,0.31217402,199.79137238,1392,1386.0,0.995689655172414,947.0,0.683261183261183,439.0,0.316738816738817,43.0,0.031024531024531,0.0454065469904963,,0.0,0.0,7.0,0.005050505050505,0.0073917634635691,,0.0,0.0,124.0,0.0894660894660895,0.28246013667426,56.0,0.0404040404040404,0.127562642369021,896.0,0.646464646464647,0.946145723336853,258.0,0.186147186147186,0.587699316628702,1.0,0.0007215007215007,0.0010559662090813,726.0,0.766631467793031,172.0,0.181626187961985,46.0,0.0485744456177402,3.0,0.0031678986272439,1.2882787750792,692.0,0.772321428571429,160.0,0.178571428571429,41.0,0.0457589285714286,3.0,0.0033482142857142,1.28013392857143,671.0,0.708553326293559,29.0,0.030623020063358,196.0,0.206969376979937,671.0,0.748883928571429,29.0,0.0323660714285714,196.0,0.21875,132.0,0.139387539598733,11.0,0.0116156282998944,125.0,0.139508928571429,10.0,0.0111607142857143,16.0,0.0364464692482916,4.0,0.0042238648363252,20.0,0.0144300144300144,4,0.0044642857142857,831.0,0.927455357142857,46.0,0.0513392857142857,14,0.015625,138.0,0.314350797266515,301.0,0.685649202733485,203.0,0.462414578587699,236.0,0.537585421412301,56.0,26.0,0.0592255125284738,0.464285714285714,1.0,0.0022779043280182,0.0178571428571429,29.0,0.0660592255125285,0.517857142857143
245,26163534500,0.46997899,300.78655396,1148,1125.0,0.979965156794425,632.0,0.561777777777778,493.0,0.438222222222222,50.0,0.0444444444444444,0.0791139240506329,26.0,0.0231111111111111,0.0411392405063291,12.0,0.0106666666666667,0.0189873417721519,1.0,0.0008888888888888,0.0015822784810126,148.0,0.131555555555556,0.300202839756592,1.0,0.0008888888888888,0.0020283975659229,539.0,0.479111111111111,0.852848101265823,343.0,0.304888888888889,0.695740365111562,4.0,0.0035555555555555,0.0063291139240506,414.0,0.655063291139241,166.0,0.262658227848101,32.0,0.0506329113924051,20.0,0.0316455696202532,1.45886075949367,343.0,0.636363636363636,147.0,0.272727272727273,31.0,0.0575139146567718,18.0,0.0333951762523191,1.48794063079777,303.0,0.479430379746835,33.0,0.0522151898734177,203.0,0.32120253164557,303.0,0.562152133580705,33.0,0.0612244897959184,203.0,0.376623376623377,146.0,0.231012658227848,17.0,0.0268987341772152,138.0,0.256029684601113,16.0,0.0296846011131725,20.0,0.0405679513184584,14.0,0.0221518987341772,34.0,0.0302222222222222,5,0.0092592592592592,516.0,0.955555555555556,17.0,0.0314814814814815,1,0.0018518518518518,118.0,0.239350912778905,374.0,0.758620689655172,142.0,0.288032454361055,350.0,0.709939148073022,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0020283975659229,1.0
246,26163534400,0.35782712,229.00935973,1156,1142.0,0.987889273356401,823.0,0.720665499124343,319.0,0.279334500875657,49.0,0.042907180385289,0.0595382746051033,14.0,0.0122591943957968,0.0170109356014581,11.0,0.009632224168126,0.0133657351154313,3.0,0.0026269702276707,0.0036452004860267,129.0,0.112959719789842,0.404388714733542,1.0,0.0008756567425569,0.0031347962382445,743.0,0.65061295971979,0.902794653705954,189.0,0.165499124343257,0.592476489028213,3.0,0.0026269702276707,0.0036452004860267,585.0,0.710814094775213,199.0,0.24179829890644,22.0,0.0267314702308627,17.0,0.0206561360874848,1.35722964763062,538.0,0.724091520861373,167.0,0.224764468371467,21.0,0.0282637954239569,17.0,0.0228802153432032,1.34993270524899,487.0,0.591737545565006,18.0,0.0218712029161604,238.0,0.289185905224787,487.0,0.655450874831763,18.0,0.0242261103633917,238.0,0.320323014804845,152.0,0.184690157958688,41.0,0.0498177399756987,147.0,0.197846567967699,41.0,0.0551816958277254,18.0,0.0564263322884013,18.0,0.0218712029161604,36.0,0.031523642732049,1,0.0013404825737265,679.0,0.910187667560322,57.0,0.0764075067024129,9,0.0120643431635389,103.0,0.322884012539185,216.0,0.677115987460815,159.0,0.498432601880878,160.0,0.501567398119122,1.0,,0.0,0.0,1.0,0.0031347962382445,1.0,,0.0,0.0
247,26163534300,0.2946249,188.5599386,1138,1061.0,0.932337434094903,675.0,0.636192271442036,386.0,0.363807728557964,32.0,0.0301602262016965,0.0474074074074074,,0.0,0.0,8.0,0.0075400565504241,0.0118518518518519,2.0,0.001885014137606,0.0029629629629629,84.0,0.0791705937794533,0.217616580310881,6.0,0.0056550424128181,0.0155440414507772,629.0,0.592836946277097,0.931851851851852,296.0,0.278982092365693,0.766839378238342,4.0,0.003770028275212,0.0059259259259259,446.0,0.660740740740741,172.0,0.254814814814815,35.0,0.0518518518518519,22.0,0.0325925925925926,1.4562962962963,415.0,0.659777424483307,158.0,0.251192368839428,35.0,0.0556438791732909,21.0,0.0333863275039746,1.46263910969793,392.0,0.580740740740741,26.0,0.0385185185185185,211.0,0.312592592592593,392.0,0.623211446740858,26.0,0.041335453100159,211.0,0.335453100158983,168.0,0.248888888888889,53.0,0.0785185185185185,162.0,0.257551669316375,50.0,0.0794912559618442,20.0,0.0518134715025907,15.0,0.0222222222222222,35.0,0.0329877474081056,2,0.0031695721077654,568.0,0.900158478605388,60.0,0.0950871632329636,1,0.0015847860538827,93.0,0.240932642487047,293.0,0.759067357512953,169.0,0.437823834196891,217.0,0.562176165803109,6.0,,0.0,0.0,5.0,0.0129533678756477,0.833333333333333,1.0,0.0025906735751295,0.166666666666667
248,26163534200,0.65393118,418.51595905,2358,2319.0,0.983460559796438,1808.0,0.779646399310047,511.0,0.220353600689953,60.0,0.0258732212160414,0.0331858407079646,1.0,0.0004312203536006,0.0005530973451327,11.0,0.0047434238896075,0.0060840707964601,2.0,0.0008624407072013,0.0011061946902654,181.0,0.0780508840017249,0.354207436399217,4.0,0.0017248814144027,0.0078277886497064,1725.0,0.74385510996119,0.954092920353982,326.0,0.140577835273825,0.637964774951076,9.0,0.0038809831824062,0.0049778761061946,1457.0,0.805862831858407,243.0,0.134402654867257,67.0,0.0370575221238938,41.0,0.0226769911504425,1.27654867256637,1407.0,0.815652173913043,218.0,0.126376811594203,62.0,0.0359420289855072,38.0,0.0220289855072464,1.26434782608696,1247.0,0.689712389380531,37.0,0.0204646017699115,441.0,0.24391592920354,1247.0,0.722898550724638,37.0,0.0214492753623188,441.0,0.255652173913043,293.0,0.162057522123894,76.0,0.0420353982300885,275.0,0.159420289855072,70.0,0.0405797101449275,11.0,0.0215264187866928,9.0,0.0049778761061946,20.0,0.0086244070720138,5,0.0028951939779965,1578.0,0.913723219455704,135.0,0.0781702374059062,8,0.0046323103647944,166.0,0.324853228962818,345.0,0.675146771037182,242.0,0.473581213307241,269.0,0.526418786692759,4.0,3.0,0.0058708414872798,0.75,1.0,0.0019569471624266,0.25,,0.0,0.0
249,26163534100,0.2946832,188.59725151,978,927.0,0.947852760736196,688.0,0.74217907227616,239.0,0.25782092772384,24.0,0.0258899676375405,0.0348837209302326,,0.0,0.0,8.0,0.0086299892125134,0.0116279069767442,2.0,0.0021574973031283,0.002906976744186,114.0,0.122977346278317,0.476987447698745,10.0,0.0107874865156419,0.0418410041841004,653.0,0.704422869471413,0.949127906976744,115.0,0.124056094929881,0.481171548117155,1.0,0.0010787486515641,0.001453488372093,513.0,0.745639534883721,118.0,0.171511627906977,44.0,0.063953488372093,13.0,0.0188953488372093,1.35610465116279,483.0,0.739663093415008,115.0,0.176110260336907,44.0,0.0673813169984686,11.0,0.0168453292496172,1.3614088820827,478.0,0.694767441860465,20.0,0.0290697674418605,155.0,0.225290697674419,478.0,0.732006125574273,20.0,0.0306278713629403,155.0,0.237366003062787,116.0,0.168604651162791,18.0,0.0261627906976744,114.0,0.17457886676876,18.0,0.0275650842266462,5.0,0.0209205020920502,15.0,0.0218023255813953,20.0,0.0215749730312837,0,0.0,365.0,0.557251908396947,262.0,0.4,28,0.0427480916030534,112.0,0.468619246861925,127.0,0.531380753138075,141.0,0.589958158995816,98.0,0.410041841004184,10.0,2.0,0.00836820083682,0.2,8.0,0.0334728033472803,0.8,,0.0,0.0
250,26163533700,0.32289607,206.65348881,927,922.0,0.994606256742179,624.0,0.676789587852495,298.0,0.323210412147505,38.0,0.0412147505422994,0.0608974358974359,,0.0,0.0,5.0,0.0054229934924078,0.0080128205128205,,0.0,0.0,105.0,0.113882863340564,0.352348993288591,5.0,0.0054229934924078,0.0167785234899329,581.0,0.630151843817787,0.931089743589744,188.0,0.203904555314534,0.630872483221476,,0.0,0.0,441.0,0.706730769230769,112.0,0.179487179487179,49.0,0.078525641025641,22.0,0.0352564102564103,1.44230769230769,409.0,0.703958691910499,104.0,0.179001721170396,48.0,0.0826161790017212,20.0,0.0344234079173838,1.44750430292599,386.0,0.618589743589744,31.0,0.0496794871794872,164.0,0.262820512820513,386.0,0.664371772805508,31.0,0.0533562822719449,164.0,0.282271944922547,117.0,0.1875,31.0,0.0496794871794872,111.0,0.19104991394148,31.0,0.0533562822719449,23.0,0.0771812080536913,16.0,0.0256410256410256,39.0,0.0422993492407809,3,0.0051635111876075,458.0,0.78829604130809,120.0,0.206540447504303,0,0.0,106.0,0.355704697986577,190.0,0.63758389261745,104.0,0.348993288590604,192.0,0.644295302013423,5.0,,0.0,0.0,4.0,0.0134228187919463,0.8,1.0,0.0033557046979865,0.2
251,26163533600,0.34391432,220.10516443,1419,1406.0,0.990838618745596,1096.0,0.779516358463727,310.0,0.220483641536273,4.0,0.0028449502133712,0.0036496350364963,,0.0,0.0,7.0,0.0049786628733997,0.0063868613138686,1.0,0.0007112375533428,0.000912408759124,85.0,0.0604551920341394,0.274193548387097,2.0,0.0014224751066856,0.0064516129032258,1083.0,0.77027027027027,0.988138686131387,223.0,0.158605974395448,0.719354838709677,1.0,0.0007112375533428,0.000912408759124,670.0,0.611313868613139,312.0,0.284671532846715,61.0,0.0556569343065693,53.0,0.0483576642335766,1.54105839416058,659.0,0.608494921514312,310.0,0.286241920590951,61.0,0.0563250230840259,53.0,0.048938134810711,1.54570637119114,639.0,0.583029197080292,59.0,0.0538321167883212,385.0,0.351277372262774,639.0,0.590027700831025,59.0,0.0544783010156971,385.0,0.355493998153278,313.0,0.285583941605839,52.0,0.0474452554744526,312.0,0.28808864265928,51.0,0.0470914127423823,8.0,0.0258064516129032,26.0,0.0237226277372263,34.0,0.0241820768136558,3,0.0027675276752767,779.0,0.718634686346863,290.0,0.267527675276753,12,0.011070110701107,82.0,0.264516129032258,228.0,0.735483870967742,121.0,0.390322580645161,189.0,0.609677419354839,2.0,,0.0,0.0,,0.0,0.0,2.0,0.0064516129032258,1.0
252,26163533500,0.18252554,116.8163507,680,679.0,0.998529411764706,522.0,0.768777614138439,157.0,0.231222385861561,8.0,0.0117820324005891,0.0153256704980843,1.0,0.0014727540500736,0.0019157088122605,1.0,0.0014727540500736,0.0019157088122605,1.0,0.0014727540500736,0.0019157088122605,41.0,0.0603829160530191,0.261146496815287,3.0,0.0044182621502209,0.0191082802547771,510.0,0.751104565537555,0.977011494252874,113.0,0.166421207658321,0.719745222929936,1.0,0.0014727540500736,0.0019157088122605,421.0,0.806513409961686,64.0,0.122605363984674,33.0,0.0632183908045977,4.0,0.0076628352490421,1.272030651341,416.0,0.815686274509804,58.0,0.113725490196078,33.0,0.0647058823529412,3.0,0.0058823529411764,1.26078431372549,351.0,0.672413793103448,35.0,0.0670498084291188,124.0,0.237547892720307,351.0,0.688235294117647,35.0,0.0686274509803922,124.0,0.243137254901961,76.0,0.145593869731801,8.0,0.0153256704980843,76.0,0.149019607843137,7.0,0.0137254901960784,1.0,0.0063694267515923,3.0,0.0057471264367816,4.0,0.0058910162002945,1,0.0019569471624266,322.0,0.63013698630137,181.0,0.354207436399217,7,0.0136986301369863,53.0,0.337579617834395,104.0,0.662420382165605,73.0,0.464968152866242,84.0,0.535031847133758,3.0,,0.0,0.0,1.0,0.0063694267515923,0.333333333333333,2.0,0.0127388535031847,0.666666666666667
253,26163533400,0.47673191,305.10842708,1671,1665.0,0.99640933572711,1200.0,0.720720720720721,465.0,0.279279279279279,42.0,0.0252252252252252,0.035,1.0,0.0006006006006006,0.0008333333333333,10.0,0.006006006006006,0.0083333333333333,12.0,0.0072072072072072,0.01,103.0,0.0618618618618619,0.221505376344086,10.0,0.006006006006006,0.021505376344086,1134.0,0.681081081081081,0.945,352.0,0.211411411411411,0.756989247311828,1.0,0.0006006006006006,0.0008333333333333,826.0,0.688333333333333,275.0,0.229166666666667,62.0,0.0516666666666667,37.0,0.0308333333333333,1.425,784.0,0.691358024691358,258.0,0.227513227513228,60.0,0.0529100529100529,32.0,0.0282186948853616,1.41798941798942,728.0,0.606666666666667,28.0,0.0233333333333333,378.0,0.315,728.0,0.641975308641975,28.0,0.0246913580246914,378.0,0.333333333333333,272.0,0.226666666666667,41.0,0.0341666666666667,261.0,0.23015873015873,38.0,0.0335097001763668,15.0,0.032258064516129,33.0,0.0275,48.0,0.0288288288288288,6,0.0052356020942408,547.0,0.477312390924956,580.0,0.506108202443281,12,0.0104712041884817,122.0,0.262365591397849,342.0,0.735483870967742,141.0,0.303225806451613,323.0,0.694623655913978,10.0,1.0,0.0021505376344086,0.1,7.0,0.0150537634408602,0.7,2.0,0.0043010752688172,0.2
254,26163533300,0.26650045,170.56028844,1152,1150.0,0.998263888888889,765.0,0.665217391304348,385.0,0.334782608695652,11.0,0.0095652173913043,0.0143790849673203,,0.0,0.0,6.0,0.0052173913043478,0.0078431372549019,1.0,0.0008695652173913,0.0013071895424836,77.0,0.0669565217391304,0.2,2.0,0.0017391304347826,0.0051948051948051,747.0,0.649565217391304,0.976470588235294,306.0,0.266086956521739,0.794805194805195,,0.0,0.0,524.0,0.684967320261438,172.0,0.22483660130719,51.0,0.0666666666666667,18.0,0.0235294117647059,1.42875816993464,509.0,0.681392235609103,169.0,0.22623828647925,51.0,0.0682730923694779,18.0,0.0240963855421687,1.43507362784471,409.0,0.534640522875817,60.0,0.0784313725490196,278.0,0.363398692810458,409.0,0.547523427041499,60.0,0.0803212851405622,278.0,0.372155287817938,212.0,0.277124183006536,28.0,0.0366013071895425,211.0,0.282463186077644,28.0,0.0374832663989291,41.0,0.106493506493506,46.0,0.0601307189542484,87.0,0.0756521739130435,1,0.0013368983957219,521.0,0.696524064171123,208.0,0.27807486631016,18,0.0240641711229947,96.0,0.249350649350649,289.0,0.750649350649351,138.0,0.358441558441558,247.0,0.641558441558442,2.0,,0.0,0.0,2.0,0.0051948051948051,1.0,,0.0,0.0
255,26163533200,0.24183547,154.77470249,1125,1115.0,0.991111111111111,791.0,0.709417040358744,324.0,0.290582959641256,16.0,0.0143497757847534,0.0202275600505689,1.0,0.000896860986547,0.0012642225031605,12.0,0.010762331838565,0.0151706700379267,1.0,0.000896860986547,0.0012642225031605,76.0,0.0681614349775785,0.234567901234568,8.0,0.0071748878923766,0.0246913580246914,759.0,0.680717488789238,0.959544879898862,240.0,0.2152466367713,0.740740740740741,2.0,0.0017937219730941,0.0025284450063211,577.0,0.729456384323641,139.0,0.175726927939317,46.0,0.0581542351453856,29.0,0.0366624525916561,1.40202275600506,552.0,0.727272727272727,137.0,0.180500658761528,43.0,0.0566534914361001,27.0,0.0355731225296443,1.40052700922266,461.0,0.582806573957016,34.0,0.0429835651074589,264.0,0.333754740834387,461.0,0.60737812911726,34.0,0.0447957839262187,264.0,0.347826086956522,217.0,0.274336283185841,45.0,0.056890012642225,212.0,0.27931488801054,42.0,0.0553359683794466,11.0,0.0339506172839506,19.0,0.0240202275600506,30.0,0.0269058295964126,1,0.0013157894736842,563.0,0.740789473684211,180.0,0.236842105263158,16,0.0210526315789474,90.0,0.277777777777778,234.0,0.722222222222222,117.0,0.361111111111111,207.0,0.638888888888889,8.0,2.0,0.0061728395061728,0.25,6.0,0.0185185185185185,0.75,,0.0,0.0
256,26163533100,0.23561613,150.79432901,741,571.0,0.770580296896086,381.0,0.667250437828371,190.0,0.332749562171629,8.0,0.0140105078809107,0.020997375328084,,0.0,0.0,10.0,0.0175131348511384,0.026246719160105,,0.0,0.0,32.0,0.0560420315236427,0.168421052631579,54.0,0.0945709281961471,0.284210526315789,363.0,0.635726795096322,0.952755905511811,104.0,0.182136602451839,0.547368421052632,,0.0,0.0,338.0,0.887139107611549,29.0,0.0761154855643045,13.0,0.0341207349081365,1.0,0.0026246719160105,1.15223097112861,325.0,0.895316804407714,27.0,0.0743801652892562,11.0,0.0303030303030303,,0.0,1.13498622589532,263.0,0.690288713910761,11.0,0.0288713910761155,89.0,0.233595800524934,263.0,0.724517906336088,11.0,0.0303030303030303,89.0,0.245179063360882,68.0,0.178477690288714,11.0,0.0288713910761155,63.0,0.173553719008264,10.0,0.0275482093663912,1.0,0.0052631578947368,,0.0,1.0,0.0017513134851138,0,0.0,66.0,0.181818181818182,286.0,0.787878787878788,11,0.0303030303030303,91.0,0.478947368421053,99.0,0.521052631578947,136.0,0.715789473684211,54.0,0.284210526315789,54.0,20.0,0.105263157894737,0.37037037037037,4.0,0.0210526315789474,0.0740740740740741,29.0,0.152631578947368,0.537037037037037
257,26163533000,0.28709166,183.73866551,739,712.0,0.963464140730717,480.0,0.674157303370787,232.0,0.325842696629214,10.0,0.0140449438202247,0.0208333333333333,,0.0,0.0,8.0,0.0112359550561798,0.0166666666666667,1.0,0.0014044943820224,0.0020833333333333,58.0,0.0814606741573034,0.25,48.0,0.0674157303370787,0.206896551724138,461.0,0.64747191011236,0.960416666666667,126.0,0.176966292134831,0.543103448275862,,0.0,0.0,414.0,0.8625,41.0,0.0854166666666667,24.0,0.05,1.0,0.0020833333333333,1.19166666666667,395.0,0.856832971800434,41.0,0.0889370932754881,24.0,0.052060737527115,1.0,0.0021691973969631,1.19956616052061,330.0,0.6875,37.0,0.0770833333333333,94.0,0.195833333333333,330.0,0.715835140997831,37.0,0.0802603036876356,94.0,0.203904555314534,46.0,0.0958333333333333,11.0,0.0229166666666667,45.0,0.0976138828633406,11.0,0.0238611713665944,8.0,0.0344827586206897,5.0,0.0104166666666667,13.0,0.0182584269662921,3,0.0064935064935064,318.0,0.688311688311688,125.0,0.270562770562771,14,0.0303030303030303,99.0,0.426724137931034,133.0,0.573275862068966,127.0,0.547413793103448,105.0,0.452586206896552,48.0,14.0,0.0603448275862069,0.291666666666667,3.0,0.0129310344827586,0.0625,30.0,0.129310344827586,0.625
258,26163532700,0.22591455,144.5853121,747,725.0,0.970548862115127,363.0,0.500689655172414,362.0,0.499310344827586,1.0,0.0013793103448275,0.0027548209366391,,0.0,0.0,6.0,0.0082758620689655,0.0165289256198347,,0.0,0.0,52.0,0.0717241379310345,0.143646408839779,92.0,0.126896551724138,0.25414364640884,356.0,0.491034482758621,0.980716253443526,218.0,0.300689655172414,0.602209944751381,,0.0,0.0,281.0,0.774104683195592,59.0,0.162534435261708,17.0,0.046831955922865,6.0,0.0165289256198347,1.30578512396694,275.0,0.77247191011236,59.0,0.165730337078652,16.0,0.0449438202247191,6.0,0.0168539325842697,1.3061797752809,227.0,0.62534435261708,6.0,0.0165289256198347,123.0,0.338842975206612,227.0,0.637640449438202,6.0,0.0168539325842697,123.0,0.345505617977528,95.0,0.261707988980716,20.0,0.0550964187327824,91.0,0.25561797752809,20.0,0.0561797752808989,11.0,0.0303867403314917,6.0,0.0165289256198347,17.0,0.023448275862069,1,0.0028089887640449,185.0,0.519662921348315,147.0,0.412921348314607,23,0.0646067415730337,75.0,0.207182320441989,287.0,0.792817679558011,207.0,0.57182320441989,155.0,0.428176795580111,92.0,74.0,0.204419889502762,0.804347826086957,1.0,0.0027624309392265,0.0108695652173913,14.0,0.0386740331491713,0.152173913043478
