OBJECTID,ALTPAST,ALLOTNUM,ALLOTNAME,PASTNUM,PASTNAME,GRAZSYS,MGMTCAT,ADMINRA,GIS_ACRES,Standard_1,Causal_Factor_1,Causal_Factor_1b,Standard_2,Causal_Factor_2,Causal_Factor_2b,Standard_3,Causal_Factor_3,Causal_Factor_3b,Standard_4,Causal_Factor_4,Causal_Factor_4b,Standard_5_TERR,Causal_Factor_5_TERR,Causal_Factor_5_TERR_b,Standard_5_RIP,Causal_Factor_5_RIP,Causal_Factor_5_RIP_b,Status,Year_Assessed,Year_Evaluated,Year_Determination,SHAPE_Length,SHAPE_Area
1415,10202_12,10202,ALLOTMENT NO.3,12.0,SOUTH STUDHORSE,DR,I,ORV04,5341.6789539578,Meets Standard,,,Meets Standard,,,Meets Standard,,,No Data,,,Meets Standard,,,No Data,,,,,,,23731.8970440928,21617007.781223
1416,10503_29,10503,THREE FINGERS,29.0,BAR CROSS BASIN RES EXCL,RX,I,ORV04,16.8585689752525,,,,,,,,,,,,,,,,,,,,,,,1139.98689968214,68224.2081299741
1417,10403_01,10403,NYSSA,1.0,NORTH MUD SDG,DR,I,ORV04,4174.20785612299,Meets Standard,,,Does Not Meet,Historic Livestock,,Does Not Meet,Other,,Does Not Meet,,,Does Not Meet,Other,,No Data,,,,,,,21311.5098739301,16892419.8709839
1418,10403_02,10403,NYSSA,2.0,SOUTH MUD SDG,DR,I,ORV04,2927.1977151178,Meets Standard,,,Meets Standard,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,No Data,,,,,,,18286.9680789873,11845948.8730591
1419,10214_08,10214,RICHIE FLAT,8.0,RIDGE RD RES EXCL,RX,I,ORV04,8.6278926292155,,,,,,,,,,,,,,,,,,,,,,,794.441608529797,34915.8426983184
1420,10223_05,10223,LAVA RIDGE,5.0,SOUTH BULLY,SP,I,ORV04,2109.08307017727,Does Not Meet,Other,,Does Not Meet,Existing Livestock,,Does Not Meet,Other,,Does Not Meet,Other,,Does Not Meet,Existing Livestock,Other,No Data,,,,,,,13039.2334653033,8535156.367922
1421,20100_03,20100,SOUTH ALKALI,3.0,HENRY GULCH,SL,I,ORV04,1731.53713826377,,,,,,,,,,,,,,,,,,,,,,,14987.7805120072,7007282.18860686
1422,10205_11,10205,RAIL CANYON,11.0,ROCK RES EXCL,RX,I,ORV04,4.03030473391014,,,,,,,,,,,,,,,,,,,,,,,551.626946388341,16310.0645966534
1423,00309_05,00309,SOUTH STAR MTN,5.0,EAST CHAPMAN,DR,I,ORV04,7733.9510413982,,,,,,,,,,,,,,,,,,,,,,,26523.3636165954,31298189.4424095
1424,00309_04,00309,SOUTH STAR MTN,4.0,WEST CHAPMAN,DR,I,ORV04,6118.06736049585,,,,,,,,,,,,,,,,,,,,,,,25937.150541329,24758940.1904984
1425,00306_13,00306,JONESBORO,13.0,CANYON CREEK RES. EXCL.,RX,I,ORV04,3.50066334352667,,,,,,,,,,,,,,,,,,,,,,,477.309230445614,14166.6819344112
1426,10302_08,10302,RED HILLS,8.0,LITTLEFIELD CEMETARY,CU,I,ORV04,218.320920870329,,,,,,,,,,,,,,,,,,,,,,,5003.68048579521,883513.420768372
1427,10203_07,10203,ALLOTMENT NO.4,7.0,EAST MIDDLE CHICKEN CREEK SEEDING,SL,M,ORV04,2282.30123887521,,,,,,,,,,,,,,,,,,,,,,,14207.7219477291,9236145.42639362
1428,10223_07,10223,LAVA RIDGE,7.0,TYREE SPR EXCL,RX,I,ORV04,1.24794839208968,,,,,,,,,,,,,,,,,,,,,,,334.486765744751,5050.26796535188
1429,10605_06,10605,VENATOR,6.0,HEIFER,RR,M,ORV04,3990.3179118525,,,,,,,,,,,,,,,,,,,,,,,18388.4789669833,16148243.6689981
1430,10605_04,10605,VENATOR,4.0,HOMESTEAD,DR,M,ORV04,2975.05201483245,,,,,,,,,,,,,,,,,,,,,,,15160.945613804,12039608.3531988
1431,10605_09,10605,VENATOR,9.0,NORTH DEADMAN,SS,M,ORV04,0.81348381084967,,,,,,,,,,,,,,,,,,,,,,,249.075367440782,3292.05218445541
1432,10605_03,10605,VENATOR,3.0,STEER,SP,M,ORV04,2663.68432230509,,,,,,,,,,,,,,,,,,,,,,,14930.5487173569,10779548.0069666
1433,00303_06,00303,TURNBULL,6.0,JACKSON CREEK,DR,M,ORV04,1195.45644445231,,,,,,,,,,,,,,,,,,,,,,,10087.2003799958,4837840.58993132
1434,00303_05,00303,TURNBULL,5.0,SAND BASIN,DR,M,ORV04,18569.4245114423,,,,,,,,,,,,,,,,,,,,,,,45444.2180618607,75147794.8444024
1435,20100_10,20100,SOUTH ALKALI,10.0,ALKALI FLAT EXCL,XX,I,ORV04,1.98450164929277,,,,,,,,,,,,,,,,,,,,,,,358.554725357848,8030.99324470383
1436,10403_05,10403,NYSSA,5.0,RYEFIELD SEEDING,DR,I,ORV04,3720.35091503726,Meets Standard,,,Not Applicable,,,Does Not Meet,Other,,Meets Standard,,,Does Not Meet,Other,,No Data,,,,,,,19257.5304631311,15055725.9941003
1437,10403_07,10403,NYSSA,7.0,GRASSY MTN,DF,I,ORV04,29764.3064787467,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,Other,,Does Not Meet,,,Meets Standard,Wildfire,,No Data,,,,,,,51832.2868579772,120451874.831798
1438,10404_10,10404,SOURDOUGH,10.0,RYE FIELD FFR,CU,M,ORV04,1439.72370631816,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,No Data,,,,,,,9672.02234811093,5826355.12739518
1439,10404_07,10404,SOURDOUGH,7.0,FREEZOUT LAKE,DR,M,ORV04,22214.8599885341,Meets Standard,,,Does Not Meet,Historic Livestock,Other,Meets Standard,Invasives,,Does Not Meet,,,Meets Standard,,,No Data,,,,,,,52479.6740408474,89900348.817316
1440,00148_02,00148,BROGAN CANYON,2.0,UPLAND,DR,I,ORV04,1327.91804974659,,,,,,,,,,,,,,,,,,,,,,,10047.7180119261,5373893.68803789
1441,10411_04,10411,DRY CREEK,4.0,HURLEY SPRING,DR,M,ORV04,33630.93082254,Meets Standard,,,Does Not Meet,Existing Livestock,Other,Meets Standard,,,Does Not Meet,,,Meets Standard,,,Meets Standard,,,,,,,61433.3637128822,136099548.390486
1442,10509_09,10509,MAHOGANY MOUNTAIN,9.0,SCHNABLE CREEK SEEDING NORTH,DR,I,ORV04,1540.94543111996,,,,,,,,,,,,,,,,,,,,,,,10173.258750148,6235984.91449575
1443,10510_02,10510,SCHNABLE CREEK,2.0,SCHNABLE CREEK SDG.S.,DR,M,ORV04,1089.07243684558,,,,,,,,,,,,,,,,,,,,,,,8627.75051806698,4407319.78550733
1444,10509_11,10509,MAHOGANY MOUNTAIN,11.0,FFR,CU,I,ORV04,934.52224283344,,,,,,,,,,,,,,,,,,,,,,,9695.4565192656,3781877.34028616
1445,10509_06,10509,MAHOGANY MOUNTAIN,6.0,SHELLROCK NORTH,DR,I,ORV04,4633.74723700361,,,,,,,,,,,,,,,,,,,,,,,19649.1086982193,18752109.7658463
1446,10509_15,10509,MAHOGANY MOUNTAIN,15.0,MCCONNEL RES EXCL,RE,I,ORV04,5.48891810739438,,,,,,,,,,,,,,,,,,,,,,,681.760658927997,22212.8634949366
1447,10504_09,10504,SPRING MOUNTAIN,9.0,THOMAS CR FFR,CU,I,ORV04,1638.29619749496,,,,,,,,,,,,,,,,,,,,,,,13009.6820693654,6629949.48862598
1448,UNALT,UNALT, ,, ,UN,M,ORV04,788.905413145951,,,,,,,,,,,,,,,,,,,,,,,8761.97603434042,3192586.93785582
1449,10512_01,10512,TUNNEL CANYON,1.0,TUNNEL CANYON,DR,I,ORV04,9523.80845406705,,,,,,,,,,,,,,,,,,,,,,,26660.8582170104,38541485.4080487
1450,NOALC,NOALC, ,,JORDAN CRATERS,NX,M,ORV04,16466.7911053568,,,,,,,,,,,,,,,,,,,,,,,68178.7019578033,66638739.3410325
1451,20902_03,20902,WEST COW CREEK,3.0,CLARKS BUTTE,DR,M,ORV04,26176.2764799054,,,,,,,,,,,,,,,,,,,,,,,67782.2835339725,105931632.587223
1452,10509_12,10509,MAHOGANY MOUNTAIN,12.0,CLARK FFR,DR,I,ORV04,665.522574785361,,,,,,,,,,,,,,,,,,,,,,,8290.02020878534,2693274.30602232
1453,01402_03,01402,STAR VALLEY COMMUNITY,3.0,SOUTH TENT CREEK,DR,M,ORV04,52099.0676735658,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,70793.9607155898,210837446.615822
1454,00310_11,00310,NORTH STAR MTN,11.0,SKULL SPRING,CU,M,ORV04,674.860831722495,,,,,,,,,,,,,,,,,,,,,,,10359.7407416403,2731064.89108239
1455,10903_05,10903,EAST COW CREEK,5.0,BIG RIDGE NORTH,DR,M,ORV04,1771.53391742956,,,,,,,,,,,,,,,,,,,,,,,11978.6514857215,7169143.41124926
1456,10903_06,10903,EAST COW CREEK,6.0,BIG RIDGE SOUTH,DR,M,ORV04,1592.05073691643,,,,,,,,,,,,,,,,,,,,,,,10461.5760949986,6442800.7494769
1457,OUT,OUT,,,HIGHWAY CORIDOR,00,M,ORV04,217.256103607873,,,,,,,,,,,,,,,,,,,,,,,26457.7534847077,879204.258191121
1458,11007_01,11007,ROME INDIVIDUAL,1.0,ROME INDIVIDUAL,CU,C,ORV04,2720.12937664456,,,,,,,,,,,,,,,,,,,,,,,15475.4057577782,11007973.0376329
1459,11010_01,11010,SKINNER INDIVIDUAL,1.0,SKINNER INDIVIDUAL,CU,C,ORV04,7232.26832829703,,,,,,,,,,,,,,,,,,,,,,,28982.7191478669,29267951.5328889
1460,21003_04,21003,RATTLESNAKE,4.0,RATTLESNAKE INDIVIDUAL FFR,CU,C,ORV04,1516.99902740288,,,,,,,,,,,,,,,,,,,,,,,17655.7493202579,6139077.25681989
1461,11006_01,11006,EIGUREN INDIVIDUAL,1.0,EIGUREN INDIVIDUAL,CU,C,ORV04,4119.87195732338,,,,,,,,,,,,,,,,,,,,,,,22044.6534012909,16672530.2899598
1462,21001_11,21001,AROCK,11.0,BULL PASTURE,UN,M,ORV04,1697.81425023877,,,,,,,,,,,,,,,,,,,,,,,17329.8658421494,6870810.50262099
1463,21002_08,21002,ANTELOPE,8.0,GREELEY NORTH,DR,I,ORV04,1611.17234873823,,,,,,,,,,,,,,,,,,,,,,,12620.983572443,6520183.1670846
1464,21001_02,21001,AROCK,2.0,TANKEY WEST,RR,M,ORV04,200.45506133467,,,,,,,,,,,,,,,,,,,,,,,4841.80252891038,811212.852364795
1465,11012_01,11012,MILLER INDIVIDUAL,1.0,MILLER INDIVIDUAL,CU,C,ORV04,2218.25399686674,,,,,,,,,,,,,,,,,,,,,,,15907.5988603886,8976955.43373464
1466,OUT,OUT,,,HIGHWAY CORIDOR,00,M,ORV04,501.037657132651,,,,,,,,,,,,,,,,,,,,,,,76002.0478259015,2027627.46063152
1467,01201_13,01201,15-MILE COMMUNITY,13.0,MCDERMITT SEEDING EAST,DR,I,ORV04,5824.2863527557,Meets Standard,,,Not Applicable,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Not Applicable,,,,,,,20785.7341677341,23570050.6325461
1468,01202_14,01202,MCCORMICK,14.0,THE SLOUGH FFR,CU,I,ORV04,7334.8330819828,,,,,,,,,,,,,,,,,,,,,,,33800.9135283945,29683016.3650541
1469,01201_32,01201,15-MILE COMMUNITY,32.0,CASCADE BRUSH CONTROL,RR,I,ORV04,13636.94282354,Meets Standard,,,Does Not Meet,,,Does Not Meet,,,Meets Standard,,,Does Not Meet,,,Not Applicable,,,,,,,29956.4111821765,55186749.6473446
1470,01201_58,01201,15-MILE COMMUNITY,58.0,VANCE FFR,CU,I,ORV04,1198.8799533345,,,,,,,,,,,,,,,,,,,,,,,10191.9600326953,4851695.03883832
1471,01201_26,01201,15-MILE COMMUNITY,26.0,JACKSON CREEK NORTH,DR,I,ORV04,30436.675786161,Meets Standard,,,Does Not Meet,Existing Livestock,,Does Not Meet,,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,,,,,63800.1887901012,123172856.881732
1472,10804_02,10804,COYOTE LAKE,2.0,COYOTE LAKE,WO,M,ORV04,161996.746860856,,,,,,,,,,,,,,,,,,,,,,,154167.730162666,655577575.441761
1473,01201_19,01201,15-MILE COMMUNITY,19.0,BASQUE SEEDING WEST,SL,I,ORV04,1788.09127496882,Meets Standard,,,Not Applicable,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Not Applicable,,,,,,,13415.5779444646,7236148.65994497
1474,01201_49,01201,15-MILE COMMUNITY,49.0,BURRO SEEDING,SS,I,ORV04,1812.14680708115,Meets Standard,,,Does Not Meet,,,Does Not Meet,,,Meets Standard,,,Does Not Meet,,,Does Not Meet,,,,,,,14670.1132401516,7333497.94456802
1475,11303_05,11303,SHERBURN,5.0,HIGH PEAK SEEDING,SS,M,ORV04,2467.67587264556,,,,,,,,,,,,,,,,,,,,,,,12682.1981053037,9986329.95361721
1476,01201_24,01201,15-MILE COMMUNITY,24.0,PRONGHORN,SP,I,ORV04,15067.7279339487,Does Not Meet,,,Not Applicable,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Not Applicable,,,,,,,35017.3446761371,60976931.5604763
1477,01309_01,01309,BLACK HILL,1.0,BLACK HILL,CU,C,ORV04,32174.8906724665,,,,,,,,,,,,,,,,,,,,,,,48449.9070302592,130207162.957889
1478,10806_01,10806,CROOKED CREEK,1.0,CROOKED CREEK,WO,C,ORV04,7204.89612173247,,,,,,,,,,,,,,,,,,,,,,,23974.4320883504,29157180.1429579
1479,01201_44,01201,15-MILE COMMUNITY,44.0,TWELVE MILE UPEX (3-MAN BUTTE),EX,I,ORV04,1.88599364457343,,,,,,,,,,,,,,,,,,,,,,,350.039012900309,7632.34549314757
1480,21001_25,21001,AROCK,25.0,MONUMENT RES EXCL,RE,M,ORV04,2.36044753764507,,,,,,,,,,,,,,,,,,,,,,,393.829719031996,9552.3922774572
1481,21001_05,21001,AROCK,5.0,DRY CREEK EAST,RR,M,ORV04,4058.02186332695,,,,,,,,,,,,,,,,,,,,,,,15839.3029930186,16422231.8398443
1482,21001_27,21001,AROCK,27.0,MURDOCK RES EXCL,RE,M,ORV04,7.42331545520574,,,,,,,,,,,,,,,,,,,,,,,746.978401246402,30041.0918254005
1483,21001_26,21001,AROCK,26.0,EIGUREN RES EXCL,RE,M,ORV04,12.248193529119,,,,,,,,,,,,,,,,,,,,,,,955.544548959168,49566.6806461132
1484,21001_10,21001,AROCK,10.0,MONUMENT NATIVE NORTH,DR,M,ORV04,3118.86390497295,,,,,,,,,,,,,,,,,,,,,,,14803.4288378996,12621594.4244313
1485,10508_06,10508,ROCKVILLE,6.0,ION,DR,I,ORV04,2387.65539630047,,,,,,,,,,,,,,,,,,,,,,,16968.1762697958,9662498.57499659
1486,21002_33,21002,ANTELOPE,33.0,GREELEY RES EXCL,RE,I,ORV04,50.3729174622507,,,,,,,,,,,,,,,,,,,,,,,1829.44381443567,203851.964547134
1487,21002_16,21002,ANTELOPE,16.0,GREELY ANNEX RSEX,DR,I,ORV04,560.468779908732,,,,,,,,,,,,,,,,,,,,,,,21195.988806314,2268136.68152835
1488,10216_01,10216,WHITLEY CANYON,1.0,BURNT MOUNTAIN,RR,M,ORV04,4656.80354534276,Meets Standard,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,,,,,21055.0221604724,18845415.3353254
1489,00402_10,00402,NORTH HARPER,10.0,EAST PAGE SEEDING,SS,M,ORV04,1107.77533939107,,,,,,,,,,,,,,,,,,,,,,,10405.7037230441,4483007.74679111
1490,00309_02,00309,SOUTH STAR MTN,2.0,HORSE QUEEN,DR,I,ORV04,4661.62538410491,,,,,,,,,,,,,,,,,,,,,,,23503.8748765423,18864928.6244878
1491,10503_06,10503,THREE FINGERS,6.0,SADDLE BUTTE,DR,I,ORV04,9309.33235033475,,,,,,,,,,,,,,,,,,,,,,,28272.2477859108,37673531.4102083
1492,21002_17,21002,ANTELOPE,17.0,NATIVE ANNEX RSEX,DR,I,ORV04,837.288614322929,,,,,,,,,,,,,,,,,,,,,,,20303.8376050176,3388386.80627514
1493,21002_02,21002,ANTELOPE,2.0,ANTELOPE WEST,DR,I,ORV04,2116.86679639006,,,,,,,,,,,,,,,,,,,,,,,16477.9518958516,8566655.99033642
1494,00303_10,00303,TURNBULL,10.0,SEABURN,DF,M,ORV04,2567.34157711085,,,,,,,,,,,,,,,,,,,,,,,15043.3216764441,10389662.7498256
1495,20603_01,20603,MCEWEN,1.0,LOWER SWAMP,RR,M,ORV04,10222.5695365751,,,,,,,,,,,,,,,,,,,,,,,39153.0255158749,41369271.1825197
1496,11004_04,11004,WILLOW CREEK,4.0,FLAT CREEK,DR,I,ORV04,7924.63133869826,,,,,,,,,,,,,,,,,,,,,,,26812.8410373895,32069845.2281634
1497,11004_05,11004,WILLOW CREEK,5.0,FLAT CREEK NORTH,DR,I,ORV04,2670.26506720612,,,,,,,,,,,,,,,,,,,,,,,14850.0370265608,10806179.3367334
1498,UNALT,UNALT, ,, ,UA,M,ORV04,6401.07340288337,,,,,,,,,,,,,,,,,,,,,,,23167.8278796226,25904225.0107124
1499,11004_14,11004,WILLOW CREEK,14.0,WILLOW CREEK EAST,DR,I,ORV04,5675.35002047601,,,,,,,,,,,,,,,,,,,,,,,23683.9645896358,22967326.6797313
1500,11004_26,11004,WILLOW CREEK,26.0,WILLOW CR PASTURE RES EXCL,RE,I,ORV04,2.86898854571957,,,,,,,,,,,,,,,,,,,,,,,434.300953378391,11610.3847220373
1501,11004_08,11004,WILLOW CREEK,8.0,WILLOW CREEK NORTH,DR,I,ORV04,2812.23839763555,,,,,,,,,,,,,,,,,,,,,,,13749.6821043825,11380725.0207913
1502,11004_12,11004,WILLOW CREEK,12.0,GLUCH SEEDING NORTH,SS,I,ORV04,2402.18213699616,,,,,,,,,,,,,,,,,,,,,,,13884.8630218146,9721286.20887746
1503,11004_13,11004,WILLOW CREEK,13.0,WILLOW CREEK WEST,DR,I,ORV04,6833.61372132583,,,,,,,,,,,,,,,,,,,,,,,25104.2031983421,27654653.5763482
1504,11004_07,11004,WILLOW CREEK,7.0,GROUNDHOG,DR,I,ORV04,1566.02669114089,,,,,,,,,,,,,,,,,,,,,,,10544.0405629429,6337485.17269332
1505,21002_04,21002,ANTELOPE,4.0,SHEEP SPRING SEEDING,DR,I,ORV04,806.483870354099,,,,,,,,,,,,,,,,,,,,,,,8577.43188510243,3263724.4303045
1506,21002_06,21002,ANTELOPE,6.0,SOLDIER CREEK SEEDING EAST,SS,I,ORV04,944.796112710724,,,,,,,,,,,,,,,,,,,,,,,9046.33642393741,3823454.21658195
1507,OUT,OUT, ,, ,00,M,ORV04,523.255787713942,,,,,,,,,,,,,,,,,,,,,,,7383.25772779872,2117541.04506814
1508,21002_32,21002,ANTELOPE,32.0,GREELEY WEST,DR,I,ORV04,1508.47437817651,,,,,,,,,,,,,,,,,,,,,,,11609.0850214978,6104579.22534946
1509,21001_20,21001,AROCK,20.0,ROCK CREEK RSEX,RX,M,ORV04,206.974417856441,,,,,,,,,,,,,,,,,,,,,,,4758.52347730599,837595.752174839
1510,21001_01,21001,AROCK,1.0,TANKEY EAST,RR,M,ORV04,3853.75834576061,,,,,,,,,,,,,,,,,,,,,,,18037.3389982973,15595606.7119189
1511,21001_06,21001,AROCK,6.0,ROCK CREEK SEEDING,DR,M,ORV04,3083.42199532391,,,,,,,,,,,,,,,,,,,,,,,17357.284907962,12478166.104746
1512,10302_07,10302,RED HILLS,7.0,CHERRY CREEK,DR,I,ORV04,14838.315644257,,,,,,,,,,,,,,,,,,,,,,,37906.7287638553,60048532.9625597
1513,01101_03,01101,JACKIES BUTTE SUMMER,3.0,DRY CREEK NATIVE,DR,M,ORV04,65260.1299305662,,,,,,,,,,,,,,,,,,,,,,,75473.5269123167,264098375.93617
1514,10203_10,10203,ALLOTMENT NO.4,10.0,WEST MILLER CREEK,DR,M,ORV04,10185.5459959505,,,,,,,,,,,,,,,,,,,,,,,34986.1193558659,41219442.2293628
1515,10203_09,10203,ALLOTMENT NO.4,9.0,HOG CREEK,DR,M,ORV04,10518.1855782663,,,,,,,,,,,,,,,,,,,,,,,29908.8158192879,42565586.8594021
1516,10203_11,10203,ALLOTMENT NO.4,11.0,EAST MILLER CREEK,DR,M,ORV04,6015.76171340866,,,,,,,,,,,,,,,,,,,,,,,23462.74569681,24344923.9255359
1517,10203_20,10203,ALLOTMENT NO.4,20.0,SHEEP NODDLEBOWL RES EXCL,RE,M,ORV04,6.46577391303368,,,,,,,,,,,,,,,,,,,,,,,658.905554235213,26166.0586857467
1518,01206_17,01206,WHITEHORSE BUTTE,17.0,UPPER WILLOW CREEK STEX,RX,I,ORV04,50.3397809347212,,,,,,,,,,,,,,,,,,,,,,,3615.29628283733,203717.865777886
1519,01206_21,01206,WHITEHORSE BUTTE,21.0,CAMPGROUND STEX  (KOA),RX,I,ORV04,23.1937581330224,,,,,,,,,,,,,,,,,,,,,,,1920.21910205225,93861.8090602141
1520,10507_03,10507,BOARD CORRALS,3.0,WILDHORSE BASIN,DR,I,ORV04,17567.8615184315,,,,,,,,,,,,,,,,,,,,,,,44394.606091748,71094613.2136981
1521,10503_01,10503,THREE FINGERS,1.0,SHEEPHEAD SEEDING,DR,I,ORV04,8228.94109788501,,,,,,,,,,,,,,,,,,,,,,,25933.6471715143,33301343.1315273
1522,00303_14,00303,TURNBULL,14.0,COPELAND FFR,CU,M,ORV04,1242.92403212869,,,,,,,,,,,,,,,,,,,,,,,14531.8599769485,5029935.10197529
1523,00310_15,00310,NORTH STAR MTN,15.0,COLD SPRING,CU,I,ORV04,723.661618432356,,,,,,,,,,,,,,,,,,,,,,,8334.76933327732,2928554.66819736
1524,00308_03,00308,BUTTE,3.0,NORTH BUTTE CREEK,DR,M,ORV04,4227.6226157611,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,Meets Standard,,,No Data,,,,,,,22064.6135651124,17108581.7340763
1525,01206_10,01206,WHITEHORSE BUTTE,10.0,WILLOW BUTTE SEEDING,DR,I,ORV04,4471.99940683037,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Does Not Meet,Existing Livestock,,Meets Standard,,,Does Not Meet,Existing Livestock,,,,,,20215.1966519063,18097539.5205005
1526,01206_07,01206,WHITEHORSE BUTTE,7.0,RED MOUNTAIN SOUTH,SP,I,ORV04,29473.3327046058,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,Meets Standard,,,,,,,74648.6439037873,119274345.745166
1527,10605_10,10605,VENATOR,10.0,DEADMAN RES EXCL,RX,M,ORV04,1.5196264866211,,,,,,,,,,,,,,,,,,,,,,,350.925964599288,6149.71020703174
1528,10605_07,10605,VENATOR,7.0,NORTH DEADMAN,SS,M,ORV04,4998.58953737725,,,,,,,,,,,,,,,,,,,,,,,21417.054375662,20228574.1722766
1529,01201_28,01201,15-MILE COMMUNITY,28.0,TWELVE MILE SEEDING,DR,I,ORV04,2564.05461198632,Meets Standard,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Does Not Meet,,,Not Applicable,,,,,,,12826.6301706362,10376360.8739012
1530,00303_11,00303,TURNBULL,11.0,DOWELL,DF,M,ORV04,1213.32891738165,,,,,,,,,,,,,,,,,,,,,,,10883.6802638332,4910167.92178958
1531,00303_08,00303,TURNBULL,8.0,PRIVATE LAND PASTURE,CU,M,ORV04,12168.8541121141,,,,,,,,,,,,,,,,,,,,,,,38263.7619753566,49245605.4168578
1532,20603_11,20603,MCEWEN,11.0,ANDY WILSON CUSTODIAL,CU,M,ORV04,302.130444842312,,,,,,,,,,,,,,,,,,,,,,,4587.64241951246,1222678.53111268
1533,20603_07,20603,MCEWEN,7.0,DUCK POND,DR,M,ORV04,12484.2484013433,,,,,,,,,,,,,,,,,,,,,,,33098.9718043528,50521960.821813
1534,20603_02,20603,MCEWEN,2.0,VISCHER,RR,M,ORV04,13486.9441024585,,,,,,,,,,,,,,,,,,,,,,,34471.0867021691,54579726.3595842
1535,00303_09,00303,TURNBULL,9.0,DESERT,DF,M,ORV04,3385.39713668639,,,,,,,,,,,,,,,,,,,,,,,16173.5123445979,13700216.1449739
1545,00310_16,00310,NORTH STAR MTN,16.0,COLD SPRING STATE BLOCK,CU,I,ORV04,3848.0499787551,,,,,,,,,,,,,,,,,,,,,,,16893.1398299269,15572505.7702412
1546,00310_14,00310,NORTH STAR MTN,14.0,BUNYARD FIELD,CU,I,ORV04,676.149795433421,,,,,,,,,,,,,,,,,,,,,,,8092.54499630582,2736281.14215419
1547,20603_03,20603,MCEWEN,3.0,HICKEY,RR,M,ORV04,11070.7223830515,,,,,,,,,,,,,,,,,,,,,,,35240.2467823005,44801623.9764594
1548,20603_10,20603,MCEWEN,10.0,HICKEY CREEK CUSTODIAL,CU,M,ORV04,1709.97516229709,,,,,,,,,,,,,,,,,,,,,,,12321.9452464953,6920023.96768644
1549,00304_03,00304,BLACK BUTTE,3.0,TERRY BASIN,DR,I,ORV04,4858.27400360327,,,,,,,,,,,,,,,,,,,,,,,20866.5650022135,19660737.3532608
1550,00304_16,00304,BLACK BUTTE,16.0,TERRY BASIN STOCK DRIVEWAY,CU,I,ORV04,12.19712018958,,,,,,,,,,,,,,,,,,,,,,,1759.79607473295,49359.9941739864
1551,00304_04,00304,BLACK BUTTE,4.0,MEEKER MTN,DR,I,ORV04,6264.57363491739,,,,,,,,,,,,,,,,,,,,,,,22037.5456514924,25351830.0480631
1552,00304_11,00304,BLACK BUTTE,11.0,MCGETRICK,DR,I,ORV04,2068.62848606098,,,,,,,,,,,,,,,,,,,,,,,12389.4998923079,8371442.47437545
1553,00304_18,00304,BLACK BUTTE,18.0,JUNTURA DUMP EXCLOSURE,MX,I,ORV04,3.98497592501042,,,,,,,,,,,,,,,,,,,,,,,502.284656139752,16126.6254152378
1554,00304_01,00304,BLACK BUTTE,1.0,JUNTURA SEEDING,DR,I,ORV04,1156.82974050151,,,,,,,,,,,,,,,,,,,,,,,10547.3785018521,4681523.86497186
1555,00305_04,00305,BRIDGE CREEK,4.0,MCKAY FFR,RR,M,ORV04,1417.32770286184,,,,,,,,,,,,,,,,,,,,,,,10792.7704879037,5735721.71697186
1556,00304_14,00304,BLACK BUTTE,14.0,BENTZ FFR,CU,I,ORV04,18942.4293731607,,,,,,,,,,,,,,,,,,,,,,,63856.4751142101,76657291.9646339
1557,20100_01,20100,SOUTH ALKALI,1.0,TUB MOUNTAIN,WO,I,ORV04,19585.4955915747,,,,,,,,,,,,,,,,,,,,,,,44127.1816352436,79259688.6206511
1558,11305_12,11305,EIGUREN,12.0,CHIMNEY CREEK EXCL,XX,M,ORV04,0.934573124247684,,,,,,,,,,,,,,,,,,,,,,,249.562535427505,3782.08325006417
1559,11305_05,11305,EIGUREN,5.0,CHIMNEY CREEK,DR,M,ORV04,20094.1787539474,,,,,,,,,,,,,,,,,,,,,,,38200.8608708034,81318256.3432656
1560,20902_08,20902,WEST COW CREEK,8.0,NAVARRO V ,DR,M,ORV04,8812.94792782167,,,,,,,,,,,,,,,,,,,,,,,34550.2993819953,35664734.9219819
1561,20902_41,20902,WEST COW CREEK,41.0,SPRAY EXCL,XX,M,ORV04,1.70637075335334,,,,,,,,,,,,,,,,,,,,,,,348.249863689872,6905.43744220349
