InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1551578,70123,LAKE FOREST-PALMER POOL,2110 ARNOLD PALMER BLVD,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,4.0,,7.4000001,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1849
1551579,70122,LAKE FOREST- PALMER POOL,2110 ARNOLD PALMER BLVD,,LOUISVILLE,KY,40245,JEFFERSON,WADING POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,1.6,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1850
1551580,29162,LAKE FOREST - THE LODGE,511 WOODLAKE DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,5.0,,7.4000001,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1851
1551581,29161,LAKE FOREST - THE LODGE,511 WOODLAKE DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,3.8,,7.8000002,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1852
1551582,101423,LOUISVILLE MARRIOTT EAST,1903 EMBASSY SQUARE BLVD,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/06/26,97.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.8000002,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1853
1551586,79206,YMCA NORTHEAST-OUTDOOR POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/26,96.0,ROUTINE,True,True,CHLORINE,1.6,,7.8000002,True,True,True,True,True," other - chemicals stock: adequate, fresh, storage, usage| other - recirculating piping:  identified, approved materials, good repair",1854
1551588,79311, YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,OTHER,2020/06/26,98.0,ROUTINE,True,True,CHLORINE,3.0,,7.4000001,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1855
1551589,61441,YMCA NORTHEAST-LAP POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/26,97.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1856
1551590,47281,YMCA NORTHEAST-FAMILY POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/26,92.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage",1857
1551590,47281,YMCA NORTHEAST-FAMILY POOL,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/26,92.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage",1858
1551591,66008,TERRACES AT FOREST SPRINGS,3501 TERRACE SPRING DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/27,90.0,ROUTINE,False,True,CHLORINE,5.0,,7.4000001,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1859
1551591,66008,TERRACES AT FOREST SPRINGS,3501 TERRACE SPRING DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/27,90.0,ROUTINE,True,True,CHLORINE,5.0,,7.4000001,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1860
1551606,51464,HURSTBOURNE RIDGE CONDO,3701 HURSTBOURNE RIDGE PKWY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/07,97.0,ROUTINE,False,True,CHLORINE,1.2,,7.3000002,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1861
1551607,71923,MAGNOLIA RIDGE CONDOMINIUMS,9510 MAGNOLIA RIDGE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/07,96.0,ROUTINE,True,True,CHLORINE,1.8,,7.1999998,True,True,True,True,True," other - flow meter: installation, accessibility, operating, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1862
1551609,90715,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,,PROSPECT,KY,40059,JEFFERSON,POOL,2020/07/06,87.0,ROUTINE,False,True,CHLORINE,5.0,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",1863
1551609,90715,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,,PROSPECT,KY,40059,JEFFERSON,POOL,2020/07/06,87.0,ROUTINE,True,True,CHLORINE,5.0,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",1864
1551610,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2020/07/06,84.0,ROUTINE,False,True,CHLORINE,5.5,,7.5999999,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - deck drainage, deck/drains, backwash wastewater disposal| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",1865
1551698,46900,PROMENADE COURT TOWNHOMES,152 PROMENADE CT,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,BROMINE,,2.0,7.4000001,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1866
1551699,29493,INVERNESS AT HURSTBOURNE,1200 CLUB HOUSE DRIVE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,CHLORINE,1.4,,7.4000001,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1867
1551700,75609,HOMEWOOD SUITES,9401 HURSTBOURNE TRACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/07/02,94.0,ROUTINE,False,True,CHLORINE,1.6,,7.1999998,True,True,False,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1868
1551701,96037,ASHBY GREEN,7616 ASHBY LANDINGS DR,,LOUISVILLE,KY,40272,JEFFERSON,POOL,2020/07/08,98.0,ROUTINE,True,True,CHLORINE,1.4,,7.8000002,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1869
1551703,29320,ROYAL OAKS CONDOS,1901 MANOR HOUSE DR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2020/07/07,94.0,ROUTINE,False,True,BROMINE,,1.3,7.4000001,True,True,False,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1870
1551704,108387,TRIFECTA APARTMENTS,2501 S 4TH ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2020/07/07,97.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.4000001,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1871
1551756,50781,THE GARDENS OF EASTERN PARKWAY,1267 PARKWAY GARDEN CT,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2020/07/08,99.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.3000002,True,True,True,True,True," other - toilet tissue, hand-drying, towels, soap provided",1872
1551826,75896,THE SPRINGS OF GLENMARY VILLAGE,10420 CLYDE MOORE BLVD.,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/08,96.0,ROUTINE,True,True,CHLORINE,1.4,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",1873
1551827,53599,GREENHURST CONDOS,3940 GREENHURST DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/08,97.0,ROUTINE,False,True,CHLORINE,3.4000001,,7.3000002,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1874
1551879,64231,WOODMONT,4120 WOODMONT PARK LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/27,92.0,ROUTINE,False,True,CHLORINE,3.0,,7.5,True,True,True,True,True," other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1875
1551879,64231,WOODMONT,4120 WOODMONT PARK LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/27,92.0,ROUTINE,True,True,CHLORINE,3.0,,7.5,True,True,True,True,True," other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1876
1551880,96206,VALHALLA VISTA,15300 SHELBYVILLE RD,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/27,94.0,ROUTINE,False,True,CHLORINE,8.6000004,,7.1999998,True,True,False,False,True," Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1877
1551992,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2020/07/08,95.0,ROUTINE,False,True,CHLORINE,4.0,,7.6999998,True,True,True,False,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1878
1551992,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2020/07/08,95.0,ROUTINE,True,True,CHLORINE,4.0,,7.6999998,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1879
1551993,105704,DONARD PARK CONDOMIUMS,801 DONARD PARK AVE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/07/08,94.0,ROUTINE,False,True,CHLORINE,2.0,,7.8000002,False,True,True,True,True," Enclosure - facility enclosure: adequate, self closing gate, good repair| other - turover rate ~ hrs.(min.)",1880
1551994,103312,WINGATE INN,3200 KEMMONS DR,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/07/09,93.0,ROUTINE,False,True,CHLORINE,1.4,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1881
1551994,103312,WINGATE INN,3200 KEMMONS DR,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/07/09,93.0,ROUTINE,True,True,CHLORINE,1.4,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1882
1552000,110637,BROOKVIEW AT MIDDLETOWN,400 ECHELON DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,95.0,FOLLOW-UP,False,True,CHLORINE,0.2,,7.5999999,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1883
1552000,110637,BROOKVIEW AT MIDDLETOWN,400 ECHELON DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,95.0,FOLLOW-UP,True,True,CHLORINE,0.2,,7.5999999,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1884
1552001,110637,BROOKVIEW AT MIDDLETOWN,400 ECHELON DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/30,98.0,FOLLOW-UP,True,True,CHLORINE,2.2,,,True,True,True,True,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1885
1552002,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2020/07/08,95.0,ROUTINE,False,True,CHLORINE,1.6,,7.4000001,True,True,False,True,True," other - flow meter: installation, accessibility, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1886
1552002,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2020/07/08,95.0,ROUTINE,True,True,CHLORINE,1.6,,7.4000001,True,True,True,True,True," other - flow meter: installation, accessibility, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1887
1552003,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/07/08,88.0,ROUTINE,False,True,CHLORINE,4.8000002,,6.8000002,True,True,True,False,False," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1888
1552004,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/07/08,91.0,ROUTINE,False,True,CHLORINE,4.1999998,,7.4000001,True,True,True,False,True," other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1889
1552005,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,80.0,ROUTINE,False,True,CHLORINE,0.0,,7.8000002,True,True,False,False,True," other - chemicals stock: adequate, fresh, storage, usage| Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",1890
1552006,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/30,98.0,FOLLOW-UP,True,True,CHLORINE,0.2,,,True,True,True,True,True," other - warning signs, facility regulations posted, conspicuous, good repair",1891
1552007,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/07/01,95.0,FOLLOW-UP,False,True,CHLORINE,4.8000002,,,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair",1892
1552007,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/07/01,95.0,FOLLOW-UP,True,True,CHLORINE,4.8000002,,,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair",1893
1552010,93087,CLAIBORNE CROSSING,14601 PULPIT DRIVE,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/07/02,91.0,ROUTINE,False,True,CHLORINE,6.8000002,,7.4000001,True,True,False,False,True," Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1894
