Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,123,38502.569106,8544.5284553,6959.7804878
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,12,34537.166667,6040.4166667,4119.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,13,19493.384615,4488.0769231,3506.7692308
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,12,31208.916667,6798.5,5792.4166667
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,25,33726.64,8022.16,6360.04
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,19,23853.157895,5072.2105263,3817.3684211
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,18,15499.0,4009.9444444,2398.2222222
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,19,24121.263158,5692.4210526,3795.6842105
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,20,13164.05,5127.2,3313.2
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,26,73205.423077,12529.0,11718.307692
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,14,127131.78571,30131.071429,24079.857143
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,15,68111.933333,20894.866667,12064.133333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,11,43306.272727,11730.090909,7392.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,16,55286.3125,11021.75,9000.5
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,49,34654.0,6418.3877551,4941.6122449
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,11,24480.272727,5587.8181818,3076.0909091
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",39,26592.205128,5531.7692308,3655.6410256
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,12,31337.75,8309.5833333,4449.3333333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,18,31213.833333,11629.666667,10798.833333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,17,87490.529412,23339.823529,22035.352941
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,41,51670.341463,12708.268293,11253.439024
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,20,53585.75,13372.6,11758.1
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,16,32977.875,7318.1875,3698.375
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,14,37196.928571,9347.5,6139.7857143
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",19,32846.736842,7921.4210526,6894.6315789
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",14,20694.214286,5081.8571429,3729.9285714
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,14,62062.785714,23608.928571,16606.142857
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,38,32644.131579,9287.3421053,7979.3684211
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,28,27258.571429,6040.75,4380.25
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,26,42752.653846,7305.6923077,5837.6538462
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,32,24664.0625,5366.78125,3958.90625
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,36,54871.638889,10445.888889,8930.5555556
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,12,35813.25,6743.6666667,5245.75
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,11,36278.636364,6588.7272727,4267.3636364
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,42,144635.78571,29291.547619,27064.928571
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,11,55178.181818,12974.0,11263.636364
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,19,216740.31579,41608.894737,39071.210526
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,168,63005.535714,12488.684524,10069.434524
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,20,39104.6,7709.25,4337.45
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,11,80574.090909,36579.0,18292.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,12,27647.833333,13501.666667,7541.4166667
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",13,271495.07692,112503.76923,108319.0
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",39,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,28,14689.107143,7809.6428571,5862.7142857
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,14,19647.142857,13563.142857,10232.5
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,40,18248.75,7862.95,5422.0
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,13,9849.8461538,5219.6153846,3637.1538462
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,12,33170.25,12322.25,9627.6666667
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,24,22704.333333,8113.9166667,5292.25
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,13,13681.0,6983.4615385,5226.6923077
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,12,41552.083333,13259.75,11458.5
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",176,PULMONARY EMBOLISM WITHOUT MCC,17,11460.882353,6167.7058824,4905.3529412
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,159,36949.245283,17670.389937,14221.987421
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,20,19919.2,9372.65,7708.55
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,56,21396.357143,8659.9464286,6771.375
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,33,21055.909091,8149.0909091,5767.3333333
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,15,21096.4,6480.2666667,4740.4
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,35,24532.742857,9319.4285714,7544.4
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,12,14529.083333,6192.9166667,4530.8333333
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,32,163326.8125,73095.6875,44854.9375
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,21,47527.333333,27223.904762,16113.333333
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,21,60787.380952,26434.285714,19488.619048
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,13,34689.538462,22604.153846,14449.461538
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,14,30664.642857,17011.071429,9219.1428571
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,13,70466.692308,34771.692308,18178.076923
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,20,37533.95,13783.7,10888.3
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,17,46346.941176,24068.117647,20074.529412
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,15,32580.666667,17117.533333,15376.333333
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,11,93768.181818,46500.636364,45282.818182
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,12,105512.16667,40252.75,37478.666667
10029,East Alabama Medical Center,Opelika,2000 Pepperell Parkway,1,36801,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,11,70469.545455,23151.0,21160.272727
