Agency Number,OCP_AGNCY_NAME,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,400000,CLEARING ACCOUNT TBD,400000,CLEARING ACCOUNT TBD,2008,8,$1320398.87
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,400000,CLEARING ACCOUNT TBD,400000,CLEARING ACCOUNT TBD,2008,9,$20682.37
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,400000,CLEARING ACCOUNT TBD,400000,CLEARING ACCOUNT TBD,2008,10,$51187.24
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,400000,CLEARING ACCOUNT TBD,400000,CLEARING ACCOUNT TBD,2008,11,$42717.50
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,400000,CLEARING ACCOUNT TBD,400000,CLEARING ACCOUNT TBD,2008,12,$14456.82
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,1,$15493.54
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,2,$16303.65
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,3,$16718.43
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,4,$16990.47
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,5,$19128.16
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,6,$18772.89
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,7,$17488.44
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,8,$17573.76
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,9,$18718.48
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,10,$19889.41
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,11,$16831.49
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,12,$15856.35
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,1,$42488.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,2,$68045.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,3,$42698.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,4,$37685.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,5,$38059.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,6,$73413.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,7,$94902.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,8,$68704.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,9,$24970.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,10,$45687.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,11,$79964.00
53000,OKLA. PANHANDLE STATE UNIV.,400700,TAXES AND INTEREST INCOME,445100,OTHER INCOME SOURCES          ,445101,SEC 13 & NEW COLLEGE FDS-CLO,2008,12,$58275.00
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,1,$68158.14
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,2,$63853.86
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,3,$751799.31
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,4,$51173.78
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,5,$-307646.50
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,6,$-371424.64
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,7,$-200983.82
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,8,$-314603.39
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,9,$411028.17
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,10,$-781460.98
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,11,$-292762.44
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2008,12,$-424485.56
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,1,$223928.87
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,2,$1065008.78
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,3,$734308.00
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,4,$1187236.06
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,5,$1064868.33
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,6,$1171934.50
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,7,$1206291.62
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,8,$1712179.85
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,9,$545000.00
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,10,$1288731.66
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,11,$853184.76
53000,OKLA. PANHANDLE STATE UNIV.,400600,LIC/PERMITS/TUITION/FEES/OTH,488100,INTER/INTRA AGY XFERS OF FDS  ,488184,INTRA XFER FRM SPECIAL ACCOUNT,2008,12,$1294585.62
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,621000,APPROPRIATED TRANSFERS OUT,621000,APPROPRIATED TRANSFERS OUT,2008,11,$-500.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,1,$1100837.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,2,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,3,$645040.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,4,$652499.53
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,5,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,6,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,7,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,8,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,9,$625285.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,10,$667965.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,11,$636441.00
53000,OKLA. PANHANDLE STATE UNIV.,400400,APPROPRIATIONS,631100,APPROPRIATED TRANSFERS IN,631100,APPROPRIATED TRANSFERS IN,2008,12,$603356.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,1,$20.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,3,$70.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,4,$70.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,5,$10.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,6,$30.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,7,$10.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,8,$10.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,9,$80.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,428100,OTHER                         ,428174,STOP PAYMENT PROCESSING FEE,2008,11,$20.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433102,LIBRARY FINE,2008,1,$151.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433102,LIBRARY FINE,2008,3,$19.75
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433102,LIBRARY FINE,2008,4,$49.85
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,1,$30.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,2,$30.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,3,$425.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,5,$115.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,6,$165.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,7,$75.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,8,$255.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,9,$330.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,10,$405.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2008,11,$605.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,2,$377.30
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,3,$1979.03
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,5,$2090.90
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,6,$221.20
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,8,$9050.00
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,9,$1755.43
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,10,$273.75
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2008,11,$1500.25
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2008,3,$625.56
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2008,5,$766.24
53100,ROSE STATE COLEGE,400600,LIC/PERMITS/TUITION/FEES/OTH,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2008,11,$0.45
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,1,$17257.15
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,2,$18491.29
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,3,$15456.59
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,4,$12610.36
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,5,$18628.73
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,6,$18380.54
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,7,$19443.45
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,8,$13037.84
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,9,$16375.67
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,10,$17994.08
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,11,$19052.05
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2008,12,$19774.36
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,441100,INVESTMENT INCOME             ,441136,INTEREST INVSTMNT OF ENDMNT FD,2008,3,$107400.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,1,$78506.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,4,$518242.01
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,5,$138203.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,7,$113137.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,8,$216021.11
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,9,$193864.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,10,$487080.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,11,$577729.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,442100,INCOME FROM BONDS             ,442101,PREMIUMS ON SALE OF BOND,2008,12,$961094.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,1,$30511.40
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,2,$4955.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,3,$22731.80
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,4,$7819.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,5,$43752.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,6,$19055.50
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,7,$29409.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,8,$24693.59
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,9,$28210.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,10,$19963.00
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,11,$80030.60
53100,ROSE STATE COLEGE,400700,TAXES AND INTEREST INCOME,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2008,12,$25600.60
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,1,$187199.49
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,2,$21599.49
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,3,$99183.08
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,4,$1583933.53
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,5,$94318.89
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,6,$177449.73
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,7,$8827.65
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,8,$1491228.51
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,9,$43539.72
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,10,$101103.07
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,11,$38629.89
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455100,FEDERAL GRANTS-IN-AID         ,455101,FEDERAL GRANTS-IN-AID,2008,12,$63163.89
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,1,$104151.88
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,2,$35000.00
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,3,$81152.61
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,5,$64350.40
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,7,$162463.94
53100,ROSE STATE COLEGE,400500,FEDERAL GRANTS,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2008,8,$134349.75
