Year,Renewal Due Month,Renewal Processing Timeframe,County,SAWS,Eligibility Financial Method,Renewals Due ,Renewals Completed,Renewals Completed by Due Date,Continued Medi-Cal Eligibility, Auto Ex-Parte, Manual Ex-Parte,Discontinued - Failure to Respond,Discontinued - Over Income (MAGI) / Over property (Non-MAGI),Discontinued - Other Reasons,Reinstated,Annotation Code,Annotation Code Description
2021,2021-01,January 2021 - April 2021,San Diego ,CalWIN,MAGI,"41,873","23,333","20,773","22,492","15,325",276,,43,795,13,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Francisco,CalWIN,MAGI,"10,483","5,232","4,770","5,008","3,994",29,0,12,212,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Luis Obispo,CalWIN,MAGI,"3,321","1,341","1,176","1,273",883,16,0,,67,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Mateo,CalWIN,MAGI,"7,344","2,732","2,425","2,555","1,801",43,0,11,166,0,,
2021,2021-01,January 2021 - April 2021,Santa Barbara,CalWIN,MAGI,"7,015","3,659","3,052","3,541","1,977",95,,,114,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Santa Clara,CalWIN,MAGI,"20,373","10,156","9,073","9,760","6,595",102,,41,354,9,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Santa Cruz,CalWIN,MAGI,"4,003","2,484","2,141","2,407","1,330",55,0,,76,5,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Solano,CalWIN,MAGI,"6,035","3,039","2,666","2,917","2,201",21,0,,118,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Sonoma,CalWIN,MAGI,"5,204","2,635","2,363","2,565","1,969",14,0,6,64,5,,
2021,2021-01,January 2021 - April 2021,Tulare,CalWIN,MAGI,"13,122","6,540","5,345","6,298","4,608",53,,9,229,17,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Ventura,CalWIN,MAGI,"12,329","7,534","5,847","7,313","4,171",72,,39,180,8,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Yolo,CalWIN,MAGI,"2,883","1,261","1,134","1,204",895,29,0,,55,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Alameda,CalWIN,NON-MAGI,"2,611",586,359,469,0,8,,0,116,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Contra Costa,CalWIN,NON-MAGI,"1,729",453,190,370,0,7,0,,82,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Fresno,CalWIN,NON-MAGI,"2,117",797,661,653,0,22,,,140,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Orange,CalWIN,NON-MAGI,"5,344",597,362,346,0,15,0,5,246,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Placer,CalWIN,NON-MAGI,504,254,109,221,0,,0,0,33,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Sacramento,CalWIN,NON-MAGI,"2,431",350,254,233,0,14,0,,115,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Diego ,CalWIN,NON-MAGI,"4,802","1,220",834,"1,010",0,16,,,205,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Francisco,CalWIN,NON-MAGI,"1,940",291,196,217,0,,0,0,74,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Luis Obispo,CalWIN,NON-MAGI,355,38,23,19,0,,0,0,19,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Mateo,CalWIN,NON-MAGI,"1,272",107,62,42,0,7,0,0,65,0,,
2021,2021-01,January 2021 - April 2021,Santa Barbara,CalWIN,NON-MAGI,543,153,79,134,0,,0,0,19,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Santa Clara,CalWIN,NON-MAGI,"3,566","2,000","1,632","1,831",0,7,,,164,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Santa Cruz,CalWIN,NON-MAGI,357,99,57,86,0,,0,0,13,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Solano,CalWIN,NON-MAGI,782,75,32,37,0,0,0,0,38,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Sonoma,CalWIN,NON-MAGI,531,122,54,97,0,0,0,0,25,0,,
2021,2021-01,January 2021 - April 2021,Tulare,CalWIN,NON-MAGI,903,180,73,132,0,11,0,0,48,0,,
2021,2021-01,January 2021 - April 2021,Ventura,CalWIN,NON-MAGI,"1,348",696,329,634,0,,0,0,62,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Yolo,CalWIN,NON-MAGI,356,33,19,12,0,0,0,0,21,0,,
2021,2021-01,January 2021 - April 2021,Alpine,C-IV,MAGI,13,13,13,13,12,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Amador,C-IV,MAGI,534,297,297,291,200,5,0,0,6,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Butte,C-IV,MAGI,"3,828","2,596","2,333","2,565","1,517",268,0,0,31,7,,
2021,2021-01,January 2021 - April 2021,Calaveras,C-IV,MAGI,696,451,411,449,295,37,0,0,,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Colusa,C-IV,MAGI,576,346,293,343,155,51,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Del Norte,C-IV,MAGI,568,389,355,381,247,20,0,0,8,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,El Dorado,C-IV,MAGI,"2,025","1,201","1,165","1,187",944,39,0,0,14,5,,
2021,2021-01,January 2021 - April 2021,Glenn,C-IV,MAGI,570,274,267,269,188,0,0,0,5,0,,
2021,2021-01,January 2021 - April 2021,Humboldt,C-IV,MAGI,"3,252","2,569","2,420","2,541","1,007",217,0,0,28,6,,
2021,2021-01,January 2021 - April 2021,Imperial,C-IV,MAGI,"5,522","4,279","3,936","4,239","1,768",341,0,0,40,15,,
2021,2021-01,January 2021 - April 2021,Inyo,C-IV,MAGI,363,187,185,183,133,,0,0,,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Kern,C-IV,MAGI,"23,578","14,638","13,782","14,505","8,479","1,394",0,0,133,22,,
2021,2021-01,January 2021 - April 2021,Kings,C-IV,MAGI,"3,424","2,686","2,402","2,672","1,103",562,0,0,14,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Lake,C-IV,MAGI,"1,546",896,815,884,591,68,0,0,12,6,,
2021,2021-01,January 2021 - April 2021,Lassen,C-IV,MAGI,264,163,157,156,122,,0,0,7,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Madera,C-IV,MAGI,"4,668","2,892","2,692","2,869","1,374",331,0,0,23,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Marin,C-IV,MAGI,"2,715","1,436","1,312","1,422",766,196,0,0,14,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mariposa,C-IV,MAGI,272,155,153,152,117,7,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mendocino,C-IV,MAGI,"2,149","1,230","1,160","1,227",865,62,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Merced,C-IV,MAGI,"9,224","6,765","6,152","6,712","2,462",719,0,0,53,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Modoc,C-IV,MAGI,185,88,87,82,70,,0,0,6,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mono,C-IV,MAGI,244,94,94,94,60,5,0,0,0,0,,
2021,2021-01,January 2021 - April 2021,Monterey,C-IV,MAGI,"13,848","9,312","8,639","9,243","2,100","1,070",0,0,69,22,,
2021,2021-01,January 2021 - April 2021,Napa,C-IV,MAGI,"1,714","1,112","1,059","1,103",461,91,0,0,9,0,,
2021,2021-01,January 2021 - April 2021,Nevada,C-IV,MAGI,"1,732","1,198","1,164","1,185",676,112,0,0,13,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Plumas,C-IV,MAGI,372,260,247,257,191,10,0,0,,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Riverside,C-IV,MAGI,"49,606","28,846","27,622","28,686","20,474","1,495",0,0,160,15,,
2021,2021-01,January 2021 - April 2021,San Benito,C-IV,MAGI,"1,001",615,574,607,409,55,0,0,8,0,,
2021,2021-01,January 2021 - April 2021,San Bernardino,C-IV,MAGI,"46,582","32,088","29,089","31,895","17,898","2,876",0,0,193,35,,
2021,2021-01,January 2021 - April 2021,San Joaquin,C-IV,MAGI,"17,323","9,017","8,649","8,951","6,299",325,0,0,66,8,,
2021,2021-01,January 2021 - April 2021,Shasta,C-IV,MAGI,"3,162","2,399","2,231","2,369","1,189",179,0,0,30,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Sierra,C-IV,MAGI,47,22,20,21,15,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Siskiyou,C-IV,MAGI,892,549,536,540,381,21,0,0,9,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Stanislaus,C-IV,MAGI,"13,493","8,353","7,861","8,260","4,932",465,0,0,93,7,,
2021,2021-01,January 2021 - April 2021,Sutter,C-IV,MAGI,"2,818","2,104","1,837","2,074",662,154,0,0,30,10,,
2021,2021-01,January 2021 - April 2021,Tehama,C-IV,MAGI,"2,044","1,239","1,198","1,214",680,68,0,0,25,0,,
2021,2021-01,January 2021 - April 2021,Trinity,C-IV,MAGI,240,169,169,168,138,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Tuolumne,C-IV,MAGI,779,595,540,586,302,36,0,0,9,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Yuba,C-IV,MAGI,"1,638","1,002",978,988,618,36,0,0,14,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Alpine,C-IV,NON-MAGI,0,0,0,0,0,0,0,0,0,0,,
2021,2021-01,January 2021 - April 2021,Amador,C-IV,NON-MAGI,94,69,61,69,0,0,0,0,0,0,,
2021,2021-01,January 2021 - April 2021,Butte,C-IV,NON-MAGI,468,345,264,333,0,10,0,0,12,0,,
2021,2021-01,January 2021 - April 2021,Calaveras,C-IV,NON-MAGI,98,74,51,72,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Colusa,C-IV,NON-MAGI,106,73,62,72,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Del Norte,C-IV,NON-MAGI,99,75,70,74,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,El Dorado,C-IV,NON-MAGI,214,139,130,134,0,0,0,0,5,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Glenn,C-IV,NON-MAGI,115,69,62,68,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Humboldt,C-IV,NON-MAGI,379,256,205,252,0,,0,0,,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Imperial,C-IV,NON-MAGI,862,720,577,703,0,11,0,0,17,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Inyo,C-IV,NON-MAGI,39,28,22,28,0,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Kern,C-IV,NON-MAGI,"1,725","1,265","1,077","1,242",0,19,0,0,23,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Kings,C-IV,NON-MAGI,294,244,159,239,0,,0,0,5,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Lake,C-IV,NON-MAGI,256,174,151,166,0,0,0,0,8,5,,
2021,2021-01,January 2021 - April 2021,Lassen,C-IV,NON-MAGI,52,33,28,31,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Madera,C-IV,NON-MAGI,264,199,164,193,0,,0,0,6,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Marin,C-IV,NON-MAGI,335,223,182,219,0,7,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mariposa,C-IV,NON-MAGI,29,22,19,19,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mendocino,C-IV,NON-MAGI,300,208,175,206,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Merced,C-IV,NON-MAGI,738,539,391,528,0,10,0,0,11,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Modoc,C-IV,NON-MAGI,27,16,11,15,0,0,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Mono,C-IV,NON-MAGI,32,16,14,16,0,0,0,0,0,0,,
2021,2021-01,January 2021 - April 2021,Monterey,C-IV,NON-MAGI,901,533,479,523,0,,0,0,10,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Napa,C-IV,NON-MAGI,158,90,82,87,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Nevada,C-IV,NON-MAGI,152,109,93,108,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Plumas,C-IV,NON-MAGI,41,33,29,30,0,,0,0,,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Riverside,C-IV,NON-MAGI,"4,042","2,363","2,021","2,326",0,19,0,0,37,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Benito,C-IV,NON-MAGI,139,102,91,101,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,San Bernardino,C-IV,NON-MAGI,"4,786","3,172","2,312","3,076",0,77,0,0,96,12,,
2021,2021-01,January 2021 - April 2021,San Joaquin,C-IV,NON-MAGI,"1,814","1,124","1,011","1,087",0,,0,0,37,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Shasta,C-IV,NON-MAGI,366,262,177,255,0,,0,0,7,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Siskiyou,C-IV,NON-MAGI,101,69,65,69,0,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Stanislaus,C-IV,NON-MAGI,"1,221",791,724,773,0,11,0,0,18,6,,
2021,2021-01,January 2021 - April 2021,Sutter,C-IV,NON-MAGI,499,363,262,346,0,,0,0,17,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Tehama,C-IV,NON-MAGI,223,157,150,152,0,0,0,0,5,,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Trinity,C-IV,NON-MAGI,28,24,24,24,0,0,0,0,0,0,,
2021,2021-01,January 2021 - April 2021,Tuolumne,C-IV,NON-MAGI,123,93,62,90,0,,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Yuba,C-IV,NON-MAGI,202,125,114,125,0,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Sierra,C-IV,NON-MAGI,,,,,0,0,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-01,January 2021 - April 2021,Los Angeles,LRS,MAGI,"177,584","124,879","99,822","118,825","65,456",415,93,0,"5,961",91,,
2021,2021-01,January 2021 - April 2021,Los Angeles,LRS,NON-MAGI,"25,514","16,321","9,791","14,444",0,22,53,0,"1,824",17,,
2021,2021-02,February 2021 - May 2021,Alameda,CalWIN,MAGI,"22,423","10,889","9,442","10,308","7,453",30,,49,530,20,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Contra Costa,CalWIN,MAGI,"15,257","7,631","6,331","7,303","4,953",73,0,27,301,0,,
2021,2021-02,February 2021 - May 2021,Fresno,CalWIN,MAGI,"26,556","14,050","12,747","13,622","9,168",98,0,31,397,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Orange,CalWIN,MAGI,"52,911","22,949","20,973","22,007","17,690",175,,77,862,26,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Placer,CalWIN,MAGI,"3,933","2,625","2,262","2,495","1,603",249,,14,115,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Sacramento,CalWIN,MAGI,"29,648","15,171","13,816","14,562","11,795",41,6,63,540,39,,
2021,2021-02,February 2021 - May 2021,San Diego ,CalWIN,MAGI,"44,495","24,823","22,323","23,897","16,339",180,,71,853,13,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Francisco,CalWIN,MAGI,"12,146","6,169","5,669","5,850","4,764",37,0,20,299,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Luis Obispo,CalWIN,MAGI,"3,643","1,603","1,475","1,519","1,107",13,0,,82,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Mateo,CalWIN,MAGI,"7,947","3,076","2,716","2,881","2,091",18,0,7,188,0,,
2021,2021-02,February 2021 - May 2021,Santa Barbara,CalWIN,MAGI,"7,139","3,849","3,334","3,722","2,322",68,0,7,120,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Santa Clara,CalWIN,MAGI,"22,062","11,024","9,843","10,560","7,155",71,0,30,434,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Santa Cruz,CalWIN,MAGI,"4,281","2,643","2,252","2,518","1,501",34,0,6,119,0,,
2021,2021-02,February 2021 - May 2021,Solano,CalWIN,MAGI,"6,896","3,583","3,292","3,434","2,478",22,,,145,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Sonoma,CalWIN,MAGI,"5,357","2,775","2,546","2,678","2,067",7,0,11,86,0,,
2021,2021-02,February 2021 - May 2021,Tulare,CalWIN,MAGI,"12,455","6,324","5,226","6,125","4,505",43,,8,190,15,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Ventura,CalWIN,MAGI,"12,925","7,797","6,075","7,560","4,458",29,0,24,213,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Yolo,CalWIN,MAGI,"3,130","1,506","1,364","1,450","1,097",7,0,,53,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Alameda,CalWIN,NON-MAGI,"3,021",750,453,580,0,,0,,168,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Contra Costa,CalWIN,NON-MAGI,"1,848",557,278,467,0,,0,0,90,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Fresno,CalWIN,NON-MAGI,"2,416",917,745,749,0,35,0,,166,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Orange,CalWIN,NON-MAGI,"5,701",589,353,335,0,10,,,250,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Placer,CalWIN,NON-MAGI,485,238,124,202,0,,0,0,36,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Sacramento,CalWIN,NON-MAGI,"2,526",388,262,250,0,17,,7,130,5,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Diego ,CalWIN,NON-MAGI,"4,621","1,277",926,"1,051",0,15,,7,216,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Francisco,CalWIN,NON-MAGI,"1,853",368,273,278,0,0,,0,89,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Luis Obispo,CalWIN,NON-MAGI,355,49,30,19,0,0,0,0,30,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,San Mateo,CalWIN,NON-MAGI,"1,159",104,65,59,0,,0,0,45,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Santa Barbara,CalWIN,NON-MAGI,594,164,88,116,0,,0,0,48,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Santa Clara,CalWIN,NON-MAGI,"3,726","2,154","1,832","2,001",0,7,0,,150,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Santa Cruz,CalWIN,NON-MAGI,426,99,72,83,0,,0,0,16,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Solano,CalWIN,NON-MAGI,782,87,52,35,0,,0,0,52,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Sonoma,CalWIN,NON-MAGI,502,120,67,94,0,0,0,0,26,0,,
2021,2021-02,February 2021 - May 2021,Tulare,CalWIN,NON-MAGI,922,210,100,142,0,,0,6,62,7,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Ventura,CalWIN,NON-MAGI,"1,395",736,341,667,0,,0,,68,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Yolo,CalWIN,NON-MAGI,362,50,32,37,0,0,0,0,13,0,,
2021,2021-02,February 2021 - May 2021,Alpine,C-IV,MAGI,25,25,18,25,15,,0,0,0,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Amador,C-IV,MAGI,533,531,260,528,226,42,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Butte,C-IV,MAGI,"4,826","4,791","2,393","4,737","2,017",529,0,0,54,10,,
2021,2021-02,February 2021 - May 2021,Calaveras,C-IV,MAGI,830,826,391,812,298,118,0,0,14,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Colusa,C-IV,MAGI,710,697,295,695,197,151,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Del Norte,C-IV,MAGI,628,616,349,614,295,97,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,El Dorado,C-IV,MAGI,"2,567","2,541","1,050","2,517","1,171",212,0,0,24,0,,
2021,2021-02,February 2021 - May 2021,Glenn,C-IV,MAGI,914,905,340,905,255,111,0,0,0,0,,
2021,2021-02,February 2021 - May 2021,Humboldt,C-IV,MAGI,"3,978","3,962","2,624","3,943","1,338",385,0,0,19,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Imperial,C-IV,MAGI,"6,546","6,525","4,479","6,456","2,264",605,0,0,69,10,,
2021,2021-02,February 2021 - May 2021,Inyo,C-IV,MAGI,417,412,158,406,146,51,0,0,6,0,,
2021,2021-02,February 2021 - May 2021,Kern,C-IV,MAGI,"31,367","31,226","14,986","31,045","12,188","4,642",0,0,181,22,,
2021,2021-02,February 2021 - May 2021,Kings,C-IV,MAGI,"4,596","4,578","3,037","4,550","1,600",810,0,0,28,5,,
2021,2021-02,February 2021 - May 2021,Lake,C-IV,MAGI,"2,016","2,002",812,"1,989",787,333,0,0,13,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Lassen,C-IV,MAGI,376,373,156,368,178,33,0,0,5,0,,
2021,2021-02,February 2021 - May 2021,Madera,C-IV,MAGI,"5,584","5,565","2,891","5,541","1,798",959,0,0,24,9,,
2021,2021-02,February 2021 - May 2021,Marin,C-IV,MAGI,"3,610","3,577","1,496","3,550","1,172",658,0,0,27,,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Mariposa,C-IV,MAGI,348,339,160,333,149,42,0,0,6,0,,
2021,2021-02,February 2021 - May 2021,Mendocino,C-IV,MAGI,"2,703","2,685","1,146","2,666","1,137",372,0,0,19,0,,
2021,2021-02,February 2021 - May 2021,Merced,C-IV,MAGI,"10,748","10,708","6,314","10,633","2,992","1,334",0,0,75,6,,
2021,2021-02,February 2021 - May 2021,Modoc,C-IV,MAGI,178,177,75,176,84,14,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Mono,C-IV,MAGI,279,278,79,277,91,42,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Monterey,C-IV,MAGI,"18,068","18,031","8,084","17,965","3,711","2,863",0,0,66,28,,
2021,2021-02,February 2021 - May 2021,Napa,C-IV,MAGI,"2,377","2,358","1,232","2,342",685,349,0,0,16,7,,
2021,2021-02,February 2021 - May 2021,Nevada,C-IV,MAGI,"2,108","2,093","1,273","2,082",872,265,0,0,11,0,,
2021,2021-02,February 2021 - May 2021,Plumas,C-IV,MAGI,357,347,177,346,172,43,0,0,,0,1.0,Cell Suppressed For Small Numbers
2021,2021-02,February 2021 - May 2021,Riverside,C-IV,MAGI,"58,990","58,647","27,865","58,411","27,038","6,554",0,0,236,19,,
2021,2021-02,February 2021 - May 2021,San Benito,C-IV,MAGI,"1,276","1,270",500,"1,265",495,205,0,0,5,,1.0,Cell Suppressed For Small Numbers
