UID,SITE_ID.x,BENT_MMI_COND,MMI_BENT,VISIT_NO.x,AGGR_ECO9_2015,STRAHLERORDER,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,DOM1PIND,DOM3PIND,DOM5PIND,EPT_NTAX,EPT_PIND,EPT_PTAX,LRBS_USE,L_XFC_NAT,L_XCMGW,W1_HALL,MAFLOWU,MAFLOWV,NHDWAT_NADP2009_MEAN_NH4,NHDWAT_NADP2009_MEAN_NO3,NHDWAT_NADP2009_MEAN_SO4,NHDWAT_NADP2009_MEAN_TOTALN,NHDWAT_ELEV,NHDWAT_SLOPE,NHDWAT_PCT_CANOPY,NHDWAT_PCT_IMPERV,NHDWAT_POPDENKM,RDDEN,NHDWAT_PCT_SAND,TMAX_ANN,TMIN_ANN,WSAREA_NARS,PCT_AG,PCT_URB,PCT_FOR,PCT_WET,PCT_SHRUB_GRASS
11322,FW08FL017,Good,60.0,1,CPL,7th,46.15,71.79,79.49,25.93,50.0,59.26,7,40.87,18.42,-1.328062634,-0.56644835,0.137152629,0.0,5670.52229,4727.58387,2.220390807,7.86136381,10.90925472,3.499993337,92.24,2.748,52.516,0.937,22.905,1.289,61.757,25.68,12.39,9138.080078,22.084,6.188,46.29,8.069,16.41
14334,FW08IA053,Good,49.2,1,TPL,7th,35.0,70.0,82.5,14.47,34.87,50.66,9,46.83,29.03,-0.147340368,-0.677780705,-0.338316358,1.469736364,5993.63344,6318.36522,4.471325035,7.362273362,6.868090374,5.135076694,344.42,1.916,7.563,1.298,22.658,1.4,30.35,16.97,5.25,36178.19922,79.132,7.443,7.549,1.778,2.706
11480,FW08MD009,Good,65.02,1,SAP,6th,40.0,80.0,93.33,21.92,44.29,56.16,21,39.0,52.5,2.177535111,-0.469392869,-0.213055085,0.421063158,6095.18745,4986.4781,1.941762908,7.682746085,10.3280382,3.243291844,500.241,10.969,60.452,0.588,18.072,1.271,34.892,18.24,5.61,12788.7998,14.531,5.195,79.009,0.078,0.083
14559,FW08WY071,Good,68.78,1,NPL,7th,64.96,87.59,93.43,31.79,57.5,71.79,14,50.33,53.85,-0.254811543,-0.650457577,-0.217918456,2.787981818,6249.00488,852.41236,1.29304084,5.124938166,3.523181262,2.161756843,2179.7,5.669,10.387,0.297,2.554,0.541,52.739,16.05,-0.13,36514.89844,2.387,0.834,13.822,2.702,79.183
11831,FW08ME016,Good,75.1,1,NAP,6th,43.75,75.0,87.5,7.88,21.21,33.33,24,71.33,54.55,0.42212923,-0.427550863,-0.491470281,0.52275,6399.00569,-9998.0,1.096876846,4.436679404,4.895606266,1.853959753,384.85,3.114,71.183,0.014,0.039,0.35,35.949,9.09,-3.56,10481.40039,0.013,0.08,51.454,5.416,13.698
11002,FW08CA068,Good,53.1,1,WMT,6th,26.0,58.0,78.0,16.16,34.06,45.85,12,27.67,28.57,1.096218297,-1.293204657,-0.352528117,1.568245455,6580.13135,-9999.0,0.294035574,0.702697452,0.56965872,0.387055039,1442.26,5.879,23.193,0.42,3.819,1.473,47.976,19.28,3.9,22427.69922,8.859,1.633,44.979,2.649,37.913
14613,FW08MT022,Good,65.73,1,WMT,7th,40.0,80.0,12.67,28.03,64.77,84.09,17,75.67,65.38,0.882829759,-0.411983086,-0.361510743,1.878863636,7292.22239,7564.48594,0.715622177,1.929485219,1.375230128,0.991544165,1718.95,15.535,45.663,0.492,7.077,0.645,54.567,14.91,0.81,25650.59961,4.199,1.617,59.619,1.227,32.687
15210,FW08SC004,Good,58.45,1,CPL,6th,35.58,70.19,87.5,25.0,52.78,68.4,9,54.67,25.71,-1.04052417,-0.848268086,0.096831043,0.181822727,7678.31119,5682.65996,3.158496744,7.741263027,10.70125377,4.201292546,286.809,5.741,50.382,4.226,116.191,2.512,46.211,23.68,9.98,13439.7998,15.023,18.054,55.984,1.54,6.513
11783,FW08NY035,Good,69.38,1,NAP,6th,41.67,63.89,77.78,14.23,30.6,44.48,21,41.33,41.18,0.738513498,-1.256062854,-0.292429824,1.28035,7722.55655,6611.82983,2.849810255,9.720117115,11.45916101,4.408623659,447.328,6.731,56.051,0.891,37.981,1.697,35.348,14.72,2.22,12241.59961,27.557,5.213,58.614,3.989,3.502
11310,FW08MN035,Good,39.23,1,UMW,7th,37.5,89.06,96.88,28.78,51.8,66.55,10,8.67,26.32,0.375958607,-0.401906196,-0.115951666,1.4167,7861.31874,6244.5822,3.211501688,5.668224985,4.563305054,3.774150968,387.22,1.228,34.822,0.958,16.011,1.412,57.364,12.73,1.3,44749.89844,34.71,4.675,30.33,17.532,4.998
11601,FW08NH017,Good,76.2,1,NAP,6th,28.21,74.36,84.62,19.34,36.21,44.86,23,54.33,44.23,-0.494260508,-0.472018776,-0.692115158,0.606090909,8404.54604,8698.60975,1.736919711,7.73997729,8.042059142,3.097161659,450.448,8.752,72.512,0.871,13.939,1.236,59.756,13.51,0.95,12159.40039,6.101,4.317,80.687,2.128,3.065
1338,FW08TX050,Good,54.4,1,SPL,8th+,25.0,50.0,68.75,24.79,47.86,59.83,9,53.67,24.32,0.177186435,-0.137760169,-1.626419331,0.772754545,8834.68722,-9999.0,1.0492649,3.13589781,2.820286924,1.523143023,1450.51,4.877,8.112,0.396,5.695,0.403,42.959,28.2,14.69,397833.0,0.845,1.002,8.053,0.413,61.359
14360,FW08NE043,Good,42.57,1,SPL,7th,45.45,90.91,25.71,50.79,65.08,76.19,9,62.86,52.94,-0.821497026,-1.22184875,-0.684888793,0.045454545,9900.15946,-9999.0,1.917277097,5.104117744,3.36154965,2.641766707,1797.48,4.609,7.919,0.866,22.455,0.941,57.971,17.18,3.14,147558.0,16.457,3.456,10.985,2.332,65.448
12241,FW08UT022,Good,59.95,1,XER,7th,38.78,81.63,91.84,20.95,46.25,61.26,11,59.33,39.29,0.769519367,-0.320406941,-0.289536445,1.15660368,11978.5658,6156.1726,0.947307144,4.355042744,2.880055583,1.719378688,2607.37,13.947,33.537,0.502,7.044,0.708,44.873,20.84,3.32,46696.60156,4.097,1.485,53.389,1.685,34.469
15504,FW08NJ013,Good,48.08,1,SAP,6th,40.0,80.0,2.33,46.93,61.01,70.76,16,34.0,42.11,0.773068316,-0.570100974,0.174046585,1.393954545,12221.42543,10131.64181,2.637634331,11.44062365,11.96689454,4.632533516,395.788,6.922,66.175,1.843,74.055,2.267,42.669,17.53,5.5,16735.19922,14.378,9.872,68.532,3.605,1.259
1325,FW08TX038,Good,41.12,1,SPL,8th+,25.71,54.29,74.29,25.64,52.38,63.74,6,11.67,16.22,-0.958095028,-0.320406941,-0.018243151,0.803063636,12996.46554,-9999.0,1.082388588,3.173079385,2.970863296,1.557262552,1333.93,4.514,7.819,0.457,4.901,0.317,43.062,29.69,17.08,524472.0,0.815,0.905,6.111,0.353,48.48
12242,FW08UT054,Good,78.13,1,XER,7th,25.0,66.67,83.33,18.11,42.52,57.09,16,63.67,47.06,0.446684222,-0.477911599,-0.267058235,1.2652,13241.40084,6940.26931,0.913616177,4.208477052,2.793496913,1.660108794,2506.25,13.272,32.275,0.429,5.477,0.685,44.376,21.58,4.18,62272.5,3.531,1.225,54.34,1.407,35.312
14624,FW08MT063,Good,67.38,1,NPL,7th,72.73,100.0,6.94,26.83,59.15,71.34,16,85.55,66.67,0.788956409,-0.996069706,-1.516347885,0.0,15793.04125,-9999.0,0.832881152,1.985670744,1.563039727,1.095286877,1585.42,8.368,17.295,0.375,2.786,0.536,40.92,15.24,-0.15,102134.0,21.689,1.636,23.337,1.283,50.866
14969,FW08CT021,Good,70.52,1,NAP,6th,31.25,70.83,85.42,19.48,41.95,55.06,16,38.0,39.02,1.340073097,-0.361510743,0.194448264,0.386368182,16949.614,-9999.0,1.771699658,8.144102944,8.465731491,3.215459912,384.601,7.74,73.976,1.663,45.587,1.607,61.67,16.05,3.94,25019.59961,6.373,6.912,77.859,3.435,2.148
14614,FW08MT025,Good,71.37,1,NPL,8th+,55.56,88.89,11.46,18.29,51.22,70.73,10,69.79,55.56,-0.841017362,-0.996069706,-0.479844113,1.590931818,20679.97676,-9999.0,0.96290549,2.022963852,1.697499382,1.204673992,1238.46,5.901,10.403,0.312,1.466,0.472,36.351,13.46,-1.62,240742.0,20.322,1.291,11.88,1.362,52.065
14617,FW08MT041,Good,76.83,1,NPL,8th+,56.76,70.27,81.08,30.53,54.74,64.74,16,82.67,50.0,1.024239198,-0.892173573,-0.941022138,2.257622727,22338.37107,-9999.0,1.147301819,2.539683289,1.969331873,1.464582844,1563.88,7.928,10.054,0.32,1.964,0.448,38.864,15.11,-0.66,168352.0,4.518,0.855,13.329,1.871,77.882
12037,FW08ND061,Good,61.17,1,NPL,8th+,41.57,77.53,92.13,21.02,52.54,71.19,8,16.67,33.33,-0.294703419,-1.293204657,-0.482384291,0.378804545,22390.6045,-9999.0,1.152156703,2.535566415,1.970254729,1.467422614,1513.36,7.694,9.503,0.322,1.943,0.455,38.376,13.73,-1.13,179636.0,5.638,0.928,12.691,1.874,77.337
12031,FW08ND049,Poor,38.88,1,NPL,8th+,20.37,58.33,79.63,32.27,50.6,66.93,3,1.0,13.04,-0.480669654,-0.982587199,-1.076426312,0.439395455,0.00117,-9999.0,1.084582118,2.307711804,1.849643282,1.363479259,1294.62,6.311,9.025,0.314,1.603,0.511,37.041,12.56,-0.8,474096.0,15.686,1.259,11.263,1.693,62.49
14627,FW08MT087,Poor,34.2,1,WMT,4th,23.81,61.9,85.71,72.27,80.08,83.98,10,66.67,40.0,0.19628104,-0.771879741,-0.83456681,0.0,0.01684,-9999.0,0.837805268,2.21063228,1.562016278,1.149929204,2405.08,6.261,48.731,0.039,0.141,0.16,38.435,10.19,-5.53,1139.599976,0.042,0.45,58.785,2.289,38.023
12485,FW08TN030,Poor,11.38,1,SAP,3rd,39.44,71.83,84.51,33.46,55.02,71.0,3,41.67,8.33,0.945293945,-0.552137517,0.125111433,0.181822727,0.04701,-9999.0,3.084293644,9.096645355,12.19477526,4.449855328,234.29,4.11,39.413,0.658,13.265,1.759,20.532,21.17,7.78,37.34009933,37.156,6.341,50.808,0.133,5.563
13615,FW08NC017,Poor,0.0,1,SAP,7th,50.0,100.0,12.12,36.36,66.67,78.79,1,3.03,8.33,0.684634244,-0.612448395,0.088304878,0.363654545,0.08509,-9999.0,2.433016382,7.923511766,10.06385101,3.679134178,249.252,5.51,55.804,1.413,39.605,1.684,39.423,21.63,8.5,21901.30078,20.382,7.374,62.128,1.232,6.522
12016,FW08ND032,Poor,34.87,1,NPL,3rd,0.0,0.0,0.0,23.81,68.25,85.71,1,23.81,10.0,-0.703587616,-0.257132103,-2.0,1.568181818,0.12202,4.03278,2.070426517,3.313262807,2.227941871,2.356131607,557.617,2.716,0.249,0.092,0.401,0.67,38.71,12.37,-0.93,106.5879974,13.179,2.0,0.092,1.391,83.285
15228,FW08UT070,Poor,17.97,1,XER,3rd,42.11,78.95,100.0,52.2,84.07,89.49,3,63.33,15.79,-0.789300309,-0.108918921,-0.320406941,1.787895455,0.19884,-9999.0,0.743721578,2.825053759,1.983799143,1.215672007,2146.36,14.107,29.323,0.809,11.174,0.75,58.716,21.13,4.32,162.8769989,2.53,3.149,53.37,0.788,37.881
15359,FW08TN016,Poor,24.6,1,CPL,6th,66.67,9.68,9.68,31.03,55.17,68.97,1,3.23,7.14,-1.446533277,-0.637414722,0.099193913,0.0,0.23042,-9999.0,3.026719122,9.748062123,11.02358936,4.552304389,149.571,3.536,50.645,1.034,22.109,1.327,38.245,21.72,9.42,3264.73999,21.966,6.144,44.571,9.215,16.896
12074,FW08NE056,Poor,37.3,1,NPL,3rd,0.0,0.0,0.0,28.09,66.29,84.27,5,72.34,38.46,-0.481570158,-0.518296847,-0.493003268,1.568181818,0.23982,1.94401,3.304863294,5.042142868,3.389870723,3.705213388,753.698,4.567,15.488,0.231,0.278,1.005,74.235,15.97,2.11,24.7947998,19.091,2.83,20.521,1.551,56.008
12716,FW08MO012,Poor,22.07,1,TPL,1st,21.62,51.35,70.27,31.11,57.78,67.41,3,21.28,10.71,0.122668987,-0.555671259,-0.031835566,0.697004545,0.25253,-9999.0,4.7531729,9.2467012,9.7571373,5.7796206,282.68,1.787,2.272,1.275,3.449,2.044,12.23,17.38,4.89,5.396550179,88.592,6.405,3.002,0.3,0.0
11882,FW08SD010,Poor,19.57,1,NPL,3rd,25.0,75.0,8.77,66.67,79.63,88.89,2,64.91,18.18,0.798318689,-1.22184875,-1.911058926,1.363636364,0.26026,3.9053,1.943989672,3.440387517,2.360322252,2.28667213,658.431,3.008,0.144,0.234,0.435,0.715,37.673,13.49,-0.08,105.0839996,20.339,1.965,0.071,0.919,76.157
15567,FW08OH001,Poor,0.0,1,NAP,1st,21.05,63.16,78.95,60.0,87.5,90.36,1,0.33,4.35,-0.669513122,-0.508638306,0.058891682,0.856077273,0.4342,-9999.0,3.2977614,8.3075438,12.397022,4.4373527,339.852,4.533,12.986,1.382,18.574,3.269,33.479,15.47,4.27,0.74970001,67.347,16.687,14.406,0.0,1.561
11919,FW08SD071,Poor,35.92,1,NPL,3rd,50.0,83.33,6.82,41.86,80.23,87.21,4,44.32,28.57,0.849245885,-0.958607315,-1.3130389,1.5,0.44325,3.47946,1.987679014,3.598128154,2.399601166,2.356230076,690.219,3.185,0.126,0.056,0.091,0.264,48.807,13.78,0.23,86.28320313,4.859,0.0,0.145,0.141,93.911
13966,FW08LA009,Poor,16.95,1,CPL,1st,32.26,74.19,100.0,74.78,82.17,86.96,1,0.42,5.88,-1.113275614,-1.132907664,0.009663317,2.439431818,0.44816,-9999.0,3.189213,9.7722349,14.335686,4.6839399,17.376,0.51,29.776,31.599,961.542,12.721,9.729,25.46,13.54,0.707400024,0.0,100.001,0.0,0.0,0.0
13395,FW08MO080,Poor,28.57,1,SAP,2nd,19.07,49.48,69.07,13.36,34.66,49.82,11,19.33,28.95,0.15817658,-0.668480681,-0.257132103,1.469709091,0.47286,14.36516,4.586179924,10.14805546,11.49289761,5.853568649,315.372,2.425,22.973,1.124,7.256,1.553,12.774,19.5,6.92,26.34630013,57.212,5.858,33.627,0.812,2.323
14112,FW08MI077,Poor,14.75,1,TPL,1st,54.97,94.74,97.08,34.06,66.67,82.25,1,0.33,4.17,-0.015809048,-2.0,-2.0,0.984895455,0.49066,-9999.0,2.356414318,5.754418373,7.358542919,3.129655361,253.847,1.216,7.557,0.358,11.579,0.5,50.481,13.12,2.03,1.089900017,91.908,2.064,6.028,0.0,0.0
13390,FW08MO010,Poor,25.8,1,TPL,1st,37.04,66.67,75.93,23.26,50.0,66.28,2,1.74,9.52,-0.390575822,-0.427550863,-0.477911599,0.848513636,0.50536,-9999.0,4.8715777,9.9417963,11.526808,6.028583,195.165,2.648,2.602,0.787,0.0,1.464,15.137,17.39,6.0,2.058300018,89.55,5.159,3.061,0.0,1.924
10854,FW08NV003,Poor,29.0,1,XER,1st,80.43,91.3,97.83,62.45,88.85,91.82,3,57.67,15.79,-0.761783505,-0.505465944,-0.323514237,1.124259091,0.53241,-9999.0,0.88098425,1.5129101,1.064419,1.0258418,2344.85,21.99,12.28,0.0,0.0,0.0,43.492,13.68,2.59,5.284049988,0.0,0.0,28.817,0.0,71.183
15693,FW08GA123,Poor,10.02,1,SAP,1st,27.78,55.56,72.22,47.77,66.96,75.45,5,16.33,16.13,-0.354221905,-0.452001662,0.05281632,4.030490909,0.53449,-9999.0,2.387933016,7.004939556,10.2411623,3.436622143,203.094,4.857,60.176,0.04,0.0,0.0,33.163,22.01,9.04,0.69569999,9.444,0.647,79.947,0.0,9.961
14175,FW08AZ006,Poor,34.35,1,WMT,2nd,25.0,62.5,81.25,60.78,75.27,81.27,10,81.33,33.33,-0.15856339,-0.892173573,-1.047956452,0.0,0.56907,-9999.0,0.650984973,2.151388645,1.679685652,0.991482049,2541.13,6.83,76.851,0.161,0.0,2.772,33.0,16.27,-2.29,20.68300056,0.0,0.0,98.161,0.083,1.756
13206,FW08IL025,Poor,8.75,1,TPL,1st,100.0,0.33,0.33,62.72,92.83,97.49,3,1.33,27.27,1.061775448,-1.077604856,-0.215479963,0.0,0.58541,-9999.0,4.162849903,9.985717773,13.31868172,5.488184929,200.749,8.149,46.151,0.233,5.558,0.385,11.748,18.44,6.39,2.218679905,34.348,3.654,61.998,0.0,0.0
9922,FW08DE008,Poor,27.1,1,CPL,1st,26.36,56.59,73.64,14.88,40.08,56.61,0,0.0,0.0,-1.259548764,-0.34920696,-0.296317894,1.106072727,0.62146,-9999.0,2.710701466,8.801262856,12.07125282,4.093037605,17.391,0.274,44.763,0.216,4.597,1.296,67.197,19.12,7.33,1.251899958,35.083,5.032,46.01,6.973,6.902
14793,FW08SD037,Poor,25.03,1,NPL,3rd,78.05,87.8,93.9,64.06,88.26,91.1,4,62.67,19.05,0.78389923,-1.428608832,-1.293204657,1.5,0.64081,14.07657,3.600664993,5.219164511,3.69115293,3.974889567,646.6,2.896,2.559,0.469,4.898,1.004,31.419,15.87,2.08,139.7510071,38.664,4.123,3.985,3.98,48.942
14815,FW08SD092,Poor,23.83,1,NPL,4th,19.05,47.62,66.67,60.61,86.87,89.56,3,2.33,13.04,0.022257999,-1.293204657,-1.837272689,2.340940909,0.64386,4.14807,1.419285842,2.848137924,2.137974376,1.745455657,945.034,3.616,3.063,0.189,0.085,0.494,41.629,13.63,-0.66,127.1070023,13.836,1.238,6.126,0.533,77.941
14290,FW08AR177,Poor,6.75,1,SAP,1st,52.94,94.12,100.0,22.89,59.04,78.31,4,5.88,20.0,0.876400285,-0.364641935,-0.037716783,0.515177273,0.65875,-9999.0,3.868867636,8.687950134,8.588183403,4.9667449,395.586,1.703,16.79,2.276,193.415,4.186,13.601,20.42,7.65,1.798200011,69.469,12.963,17.117,0.0,0.3
12410,FW08PA018,Poor,24.28,1,SAP,1st,29.81,63.35,80.75,20.08,42.68,54.39,7,14.33,17.95,-0.761501912,-0.232844134,0.084413773,0.212127273,0.77669,-9999.0,6.1939964,11.583352,14.715549,7.4262552,183.194,3.625,3.086,0.242,20.572,1.677,30.962,16.87,5.5,0.736199975,89.854,5.012,5.134,0.0,0.0
14232,FW08CO171,Poor,19.97,1,WMT,1st,50.0,95.0,30.77,25.0,48.44,62.5,7,40.0,36.84,-0.638467339,0.296266206,-0.180456064,0.0,0.80677,-9999.0,1.3287024,5.2399778,3.409795,2.2154353,3212.56,24.292,66.016,0.0,0.0,0.0,65.299,6.69,-6.02,0.602100015,0.0,0.0,78.177,0.0,1.644
14298,FW08AR307,Poor,5.75,1,SAP,1st,21.43,57.14,85.71,24.21,54.74,64.21,0,0.0,0.0,-0.56394904,-0.83456681,-0.789754465,2.8334,0.87085,-9999.0,3.8908517,8.754899,9.0597486,4.9989395,136.349,1.172,6.097,0.934,90.664,2.643,11.125,22.55,9.55,0.158399999,81.858,8.334,6.945,0.0,0.0
13057,FW08AR147,Poor,10.32,1,SAP,1st,35.0,66.0,81.0,42.49,62.27,72.89,4,4.33,14.29,-0.461421624,-0.706938935,-0.077133055,0.681818182,0.8718,-9999.0,3.860728,9.4465351,12.43551,5.1317887,176.7,6.108,84.901,0.058,0.0,0.244,25.312,22.58,9.49,1.988999963,0.0,0.543,99.457,0.0,0.0
13918,FW08DE044,Poor,37.78,1,CPL,1st,18.23,42.19,61.46,13.67,33.98,50.0,2,2.33,6.25,-1.315347935,-0.201914638,-0.907853776,1.068181818,0.89447,-9999.0,2.7713292,8.8923941,12.097336,4.1607013,17.31,0.204,30.28,0.249,35.019,2.616,71.776,19.18,7.22,1.245599985,54.336,7.225,24.783,12.861,0.795
13221,FW08MD011,Poor,21.43,1,SAP,1st,20.0,45.71,65.71,26.22,51.11,65.33,9,57.0,25.71,-0.581170102,-0.34155496,0.103881433,0.0,0.8948,-9999.0,1.5657109,7.1786733,9.5597792,2.8374212,481.933,8.418,73.967,0.009,0.0,0.0,44.153,16.54,4.37,1.725299954,3.547,0.469,95.984,0.0,0.0
13939,FW08IL045,Poor,4.87,1,TPL,1st,50.0,100.0,2.0,93.0,95.33,96.67,3,1.33,21.43,-0.17607161,-1.256062854,-0.035568932,1.689413636,0.92746,-9999.0,4.893637657,10.17666817,12.50174236,6.098770142,216.955,4.82,46.093,0.639,2.337,1.522,13.315,17.06,5.5,2.395800114,35.913,4.245,59.842,0.0,0.0
15420,FW08NC010,Poor,7.33,1,CPL,1st,42.86,85.71,96.43,45.89,70.55,83.22,0,0.0,0.0,-1.312952019,-0.577499695,-0.837951818,1.393940909,0.93574,-9999.0,2.7110858,7.6970921,10.987788,3.8439043,37.054,0.316,27.452,0.482,21.756,1.12,60.91,22.69,9.69,1.404899955,48.111,6.278,35.49,2.306,7.816
14921,FW08PA027,Poor,23.28,1,SAP,1st,28.83,58.9,75.46,18.08,42.69,57.31,4,3.33,10.26,-0.050209903,-0.286662216,-0.083067753,1.386409091,0.98738,-9999.0,4.0564904,11.61782,15.967237,5.7742896,173.716,1.085,5.586,2.464,21.067,1.85,24.417,17.43,5.3,1.745100021,81.124,8.87,4.075,0.464,5.467
14264,FW08AR013,Poor,15.03,1,CPL,1st,50.0,100.0,31.82,50.0,66.67,77.78,0,0.0,0.0,-0.234350399,-1.837272689,0.107749418,0.33335,0.98822,-9999.0,10.364524,10.091658,13.957643,10.327655,71.695,0.989,73.446,1.034,0.0,1.785,17.618,23.23,10.29,2.064599991,0.0,4.447,93.243,1.962,0.349
14107,FW08MI053,Poor,19.58,1,UMW,1st,23.08,58.97,74.36,23.97,54.55,66.53,1,1.67,2.78,0.498291221,-1.160579093,-0.749136614,2.391457576,0.99016,-9999.0,3.484066725,9.526402473,11.17640305,4.857357502,268.154,1.59,35.256,17.167,559.751,9.422,52.286,14.37,3.7,1.969200015,0.0,96.801,2.285,0.914,0.0
14174,FW08AZ005,Poor,26.93,1,WMT,3rd,57.14,80.95,90.48,20.0,52.86,75.71,7,54.17,43.75,-0.663838212,-0.783714109,-1.67032483,2.045481818,1.01789,33.81969,0.629489401,2.096089925,1.655194368,0.962298959,2766.44,4.338,18.268,0.248,0.0,1.624,30.717,13.93,-2.67,85.25810242,0.0,0.805,28.516,0.201,67.425
14277,FW08AR070,Poor,13.25,1,SAP,2nd,28.57,52.38,71.43,12.24,30.61,44.9,2,3.33,8.33,-0.731946317,-0.46046771,-0.203488741,0.636395455,1.07286,-9999.0,4.319366,9.4395609,11.539811,5.486341,178.075,1.638,15.661,2.29,11.197,1.654,48.446,21.4,9.48,2.589940071,73.438,8.577,16.355,0.0,1.285
15189,FW08UT097,Poor,29.42,1,XER,2nd,60.0,96.67,11.0,46.13,79.8,89.9,3,17.33,18.75,-0.930603079,-0.92412139,-0.258920061,0.33335,1.0983,-9999.0,0.718322903,2.386452079,1.561545551,1.096870065,2376.75,20.218,30.008,0.037,0.0,0.194,40.896,15.68,-1.09,12.39109993,0.0,0.276,92.451,0.0,3.237
11241,FW08IA027,Poor,5.08,1,TPL,2nd,76.82,92.27,97.85,61.94,84.43,92.39,1,15.0,6.67,-0.887285789,-1.428608832,-1.719173392,1.818190909,1.12229,7.57539,4.800226688,8.036570787,7.570827007,5.542789221,400.556,3.423,1.103,0.651,1.832,1.162,13.604,15.63,3.45,23.16119957,87.564,4.816,0.249,0.066,6.939
11904,FW08SD058,Poor,40.68,1,NPL,5th,66.67,6.0,6.0,55.21,82.29,90.62,4,28.0,33.33,0.624812022,-0.92412139,-0.941022138,0.613640909,1.13019,14.46024,2.130512144,4.213519682,2.609420549,2.6061555,979.094,5.358,6.719,0.379,2.865,0.89,33.186,16.62,1.06,506.401001,3.356,1.836,7.504,1.24,83.068
14283,FW08AR094,Poor,33.28,1,CPL,1st,36.75,72.89,83.73,31.12,62.24,73.47,1,0.48,4.55,-1.249321862,-0.588839621,-0.300241086,1.401581818,1.17054,-9999.0,5.9744592,9.7128801,13.22885,6.8332472,80.752,1.889,56.803,1.151,0.0,1.329,22.8,23.25,10.13,1.854900002,3.057,5.919,76.128,0.0,14.896
14229,FW08NJ035,Poor,0.0,1,SAP,1st,40.0,100.0,5.67,83.62,91.29,94.08,1,0.33,6.25,-0.118501757,-0.45480538,-0.915911421,3.270490909,1.17428,-9999.0,2.321332,11.280696,11.233958,4.3508,127.276,4.22,21.665,38.597,226.747,4.404,69.453,16.0,4.07,0.212400004,0.0,80.932,13.559,2.966,0.0
14119,FW08MS045,Poor,16.3,1,CPL,1st,42.86,85.71,100.0,33.85,56.92,73.33,0,0.0,0.0,-0.584404264,0.067848283,0.13858974,0.446981818,1.25993,-9999.0,2.2455189,6.8263021,8.6383219,3.2856846,79.992,1.165,29.343,7.375,36.769,4.123,58.195,24.65,10.9,1.484099984,25.288,36.628,8.43,22.923,6.731
9923,FW08DE015,Poor,11.77,1,CPL,1st,68.75,84.72,93.06,39.29,66.27,78.17,0,0.0,0.0,0.322532561,-1.333822512,-0.354756416,0.818181818,1.34132,1.27145,2.7415905,8.7441502,12.296391,4.1041212,15.011,0.102,41.431,2.773,48.57,2.262,80.862,19.13,7.69,1.269899964,31.254,11.907,23.741,16.442,16.655
15656,FW08FL083,Poor,26.48,1,CPL,1st,41.18,88.24,100.0,20.75,55.66,74.53,2,2.05,9.52,-1.083080246,-0.37769176,-0.187998707,1.083363636,1.34239,-9999.0,1.62491262,7.981744289,7.924656391,3.064804554,33.784,0.588,21.384,0.213,1.83,1.144,94.722,28.92,16.24,3.363620043,60.459,5.523,0.0,32.123,1.734
14817,FW08SD097,Poor,22.07,1,TPL,2nd,29.31,68.97,82.76,18.89,44.44,63.33,3,1.69,12.0,-1.079661905,-0.373006768,-1.774220952,2.575836364,1.37951,21.65961,3.832477548,5.259608688,3.89589819,4.164026,531.196,1.056,0.458,0.204,2.924,1.185,14.447,13.14,0.89,196.6109924,78.81,4.479,0.623,3.436,9.584
13209,FW08IL042,Poor,0.95,1,TPL,1st,44.44,88.89,34.62,50.0,76.92,92.31,0,0.0,0.0,0.467117847,-0.958607315,-0.321440237,0.3485,1.4238,-9999.0,4.9344811,11.661734,16.18922,6.465961,167.532,3.522,8.141,0.567,2.86,2.057,15.261,18.91,7.25,0.243000001,72.593,5.185,13.704,0.0,7.037
13207,FW08IL040,Poor,9.1,1,TPL,1st,34.62,69.23,80.77,59.07,74.88,82.33,1,0.85,4.17,-0.480401686,-0.585026652,-0.24917615,1.0,1.47467,1.74555,5.0561328,12.02002,16.626535,6.6413589,125.559,1.251,4.509,1.28,6.047,2.486,13.2,19.46,7.55,0.685800016,82.546,12.205,5.249,0.0,0.0
11303,FW08AR008,Poor,29.28,1,CPL,2nd,37.5,75.0,100.0,19.44,50.0,69.44,3,7.32,20.0,-0.586363677,-0.821284597,-0.044224814,0.0,1.47854,-9999.0,4.98993206,9.605823517,12.96296215,6.044588089,100.07,2.678,72.953,1.317,0.0,2.088,39.846,23.1,10.27,3.10255003,0.0,6.205,87.793,1.247,4.755
14641,FW08AR236,Poor,3.68,1,SAP,2nd,34.78,69.57,86.96,38.93,82.21,88.59,2,1.67,10.53,0.007333632,-0.732828272,-0.976934698,2.1667,1.55227,-9999.0,3.890281439,8.773509979,9.144467354,5.002700806,178.594,3.542,36.22,0.54,16.24,0.776,54.411,22.53,9.4,2.74364996,33.421,3.612,53.151,0.0,9.816
14362,FW08NE046,Poor,12.43,1,SPL,3rd,72.73,90.91,45.83,33.33,75.0,87.5,1,33.33,12.5,-0.793553906,-2.0,-0.919997003,1.681827273,1.5588,7.82793,4.426346699,6.606127302,5.136509339,4.929338098,647.797,0.43,2.412,0.857,7.171,1.291,78.027,17.21,3.27,74.70030212,71.847,5.285,0.163,3.712,18.271
