OBJECTID,name,reportdt,confirmed,recovered,deaths,active,GlobalID,tested,Negative,Pending,MaleCases,FemaleCases,Cases0to19,Cases20to29,Cases30to39,Cases40to49,Cases50to59,Cases60to69,Cases70to79,Cases80plus,NewCases,MaleDeaths,FemaleDeaths,Deaths0to19,Deaths20to29,Deaths30to39,Deaths40to49,Deaths50to59,Deaths60to69,Deaths70to79,Deaths80plus,AsianCases,BlackCases,HispanicCases,NativeAmCases,OtherCases,WhiteCases,CurrentlyHospitalizedCases,PercAsianCases,PercBlackCases,PercHispanicCases,PercNativeAmCases,PercOtherCases,PercWhiteCases,PercPopAsianCases,PercPopBlackCases,PercPopHispanicCases,PercPopNativeAmCases,PercPopOtherCases,PercPopWhiteCases,NewDailyDeaths,NewDailyTested,DailyPercentPositive,TotalPercentPositive,NewDailyNegative,ThreeDayAvg,SevenDayAvg,Cases0to9,Cases10to19,Deaths0to9,Deaths10to19,TotalDoses,TotalRecipients,MalesVaccinated,FemalesVaccinated,Vaccinated0to9,Vaccinated10to19,Vaccinated20to29,Vaccinated30to39,Vaccinated40to49,Vaccinated50to59,Vaccinated60to69,Vaccinated70to79,Vaccinated80plus,NewDailyDoses,NewDailyRecipients,Total1DoseRecipients,Total2DoseRecipients,TotalJJDoses,TotalJJRecipients,TotalVaccinated,Pfizer3DoseRecipients,Moderna3DoseRecipients,Total3DoseRecipients,PartialVaccinated
399,South Dakota,2021/04/23 17:25:00+00,121850,117938,1957,1955,f4de03cc-98e7-4ba4-8ede-79a89335124e,461879,340029.0,0,58530.0,63320.0,,21523.0,20092.0,17451.0,17069.0,13826.0,7192.0,5207.0,199,1037.0,920.0,,8.0,19.0,39.0,116.0,265.0,448.0,1062.0,1655.0,2749.0,4527.0,14038.0,7360.0,91521.0,116.0,1.35822732868281,2.25605252359458,3.71522363561756,11.5207221994255,6.040213377103,75.1095609355765,13.0726698262243,16.9262976417708,14.1490857946554,18.6350904674039,24.5374229038173,12.536058581326,1.0,891.0,22.334455667789,26.3813682804371,692.0,163.333,125.714,5239.0,14251.0,0.0,0.0,557297.0,322198.0,138840.0,173110.0,0.0,8632.0,32347.0,41102.0,42162.0,52868.0,70987.0,46712.0,28901.0,9026.0,1992.0,87090.0,235108.0,16295.0,16295.0,251403.0,,,,
400,South Dakota,2021/04/24 17:03:00+00,121986,118157,1958,1871,5ab59a02-245a-4355-acbe-a8c29573155a,462548,340562.0,0,58605.0,63381.0,,21552.0,20110.0,17472.0,17082.0,13836.0,7199.0,5211.0,136,1037.0,921.0,,8.0,19.0,39.0,116.0,265.0,448.0,1063.0,1661.0,2756.0,4537.0,14047.0,7361.0,91624.0,104.0,1.36163166264981,2.25927565458331,3.7192792615546,11.5152558490319,6.03429901792009,75.1102585542603,13.1200631911532,16.9693984360569,14.180340678231,18.647037740107,24.5407567927988,12.5501669721202,1.0,669.0,20.3288490284006,26.3726143016509,533.0,156.3,132.9,5247.0,14277.0,0.0,0.0,564599.0,323724.0,139654.0,173841.0,0.0,8767.0,32646.0,41388.0,42408.0,53131.0,71210.0,46802.0,28938.0,7302.0,1518.0,82849.0,240875.0,16295.0,16295.0,257170.0,,,,
401,South Dakota,2021/04/25 23:00:00+00,121986,118157,1958,1871,4fd86393-f09f-4931-ad33-0ecf179bd0af,462548,340562.0,0,58605.0,63381.0,,21552.0,20110.0,17472.0,17082.0,13836.0,7199.0,5211.0,0,1037.0,921.0,,8.0,19.0,39.0,116.0,265.0,448.0,1063.0,1661.0,2756.0,4537.0,14047.0,7361.0,91624.0,104.0,1.36163166264981,2.25927565458331,3.7192792615546,11.5152558490319,6.03429901792009,75.1102585542603,13.1200631911532,16.9693984360569,14.180340678231,18.647037740107,24.5407567927988,12.5501669721202,0.0,0.0,20.3288490284006,26.3726143016509,0.0,156.3,132.9,5247.0,14277.0,0.0,0.0,564599.0,323724.0,139654.0,173841.0,0.0,8767.0,32646.0,41388.0,42408.0,53131.0,71210.0,46802.0,28938.0,0.0,0.0,82849.0,240875.0,16295.0,16295.0,257170.0,,,,
402,South Dakota,2021/04/26 17:54:00+00,122080,118298,1960,1822,fde0a3ba-76d9-41ce-9da4-47c2b6f76d6e,463030,340950.0,0,58653.0,63427.0,,21570.0,20129.0,17478.0,17092.0,13845.0,7203.0,5211.0,97,1039.0,921.0,,8.0,19.0,39.0,116.0,266.0,448.0,1064.0,1663.0,2759.0,4544.0,14055.0,7366.0,91693.0,96.0,1.36222149410223,2.25999344692005,3.7221494102228,11.5129423328965,6.03374836173001,75.1089449541284,13.1358609794629,16.9878702050366,14.2022190967339,18.6576575380653,24.5574262377063,12.5596182242056,2.0,485.0,20.0,26.3654622810617,388.0,77.667,127.714,5257.0,14295.0,0.0,0.0,570905.0,325057.0,140413.0,174411.0,0.0,8945.0,32956.0,41635.0,42612.0,53344.0,71356.0,46847.0,28952.0,6306.0,1331.0,79209.0,245848.0,16331.0,16331.0,262179.0,,,,
403,South Dakota,2021/04/27 17:06:00+00,122228,118502,1961,1765,5c505915-304a-4053-ae31-4dbfbb492038,463822,341594.0,0,58723.0,63505.0,,21599.0,20158.0,17502.0,17107.0,13855.0,7206.0,5214.0,148,1040.0,921.0,,8.0,19.0,39.0,116.0,266.0,449.0,1064.0,1665.0,2766.0,4558.0,14072.0,7370.0,91797.0,103.0,1.36220833196976,2.26298393166869,3.72909644271362,11.5129102987859,6.02971495892921,75.1030860359328,13.1516587677725,17.0309709993227,14.2459759337396,18.6802246087268,24.5707617936323,12.5738635896677,1.0,792.0,18.6868686868687,26.3523506862546,644.0,81.667,124.429,5274.0,14313.0,0.0,0.0,572705.0,325540.0,140666.0,174641.0,0.0,8989.0,33057.0,41730.0,42694.0,53421.0,71430.0,46862.0,28962.0,1792.0,475.0,78375.0,247165.0,16337.0,16337.0,263502.0,,,,
404,South Dakota,2021/04/28 16:47:00+00,122398,118647,1962,1789,049a418d-e2f1-4847-ada1-b34dccf376e2,464622,342224.0,0,58794.0,63604.0,,21635.0,20191.0,17516.0,17125.0,13866.0,7211.0,5219.0,170,1040.0,922.0,,8.0,19.0,39.0,116.0,267.0,449.0,1064.0,1668.0,2774.0,4570.0,14089.0,7378.0,91919.0,103.0,1.36276736547983,2.26637690158336,3.7337211392343,11.5108090001471,6.02787627248811,75.0984493210673,13.175355450237,17.0802290499354,14.2834817940303,18.7027916793883,24.5974329054842,12.5905744991521,1.0,800.0,21.25,26.3435653068516,630.0,138.3,126.3,5284.0,14351.0,0.0,0.0,576601.0,326281.0,141062.0,174996.0,0.0,9046.0,33207.0,41894.0,42811.0,53548.0,71533.0,46890.0,28968.0,3896.0,732.0,75964.0,250317.0,16341.0,16341.0,266658.0,,,,
405,South Dakota,2021/04/29 17:24:00+00,122532,118848,1962,1722,1889df70-63a1-41b2-90d0-fb6581f7aa05,465543,343011.0,0,58856.0,63676.0,,21657.0,20220.0,17523.0,17140.0,13877.0,7217.0,5221.0,134,1040.0,922.0,,8.0,19.0,39.0,116.0,267.0,449.0,1064.0,1670.0,2779.0,4576.0,14101.0,7389.0,92017.0,115.0,1.36290928084092,2.26797897692031,3.73453465217249,11.5080142330167,6.03026148271472,75.0963013743349,13.1911532385466,17.1110153315683,14.3022347241757,18.7187213763258,24.6341056842807,12.6039980166068,0.0,921.0,14.5494028230185,26.3202325026904,787.0,150.667,126.286,5295.0,14382.0,0.0,0.0,582065.0,326871.0,141389.0,175244.0,0.0,9091.0,33330.0,41993.0,42914.0,53641.0,71639.0,46927.0,28986.0,5439.0,573.0,71679.0,255192.0,16373.0,16373.0,271565.0,,,,
406,South Dakota,2021/04/30 18:13:00+00,122660,119069,1967,1624,0aa73652-c656-41c6-bcfc-f8f8c4735638,466373,343713.0,0,58919.0,63741.0,,21679.0,20240.0,17545.0,17158.0,13885.0,7220.0,5221.0,128,1042.0,925.0,,8.0,19.0,39.0,116.0,269.0,451.0,1065.0,1673.0,2787.0,4585.0,14114.0,7390.0,92111.0,112.0,1.363932822436,2.272134355128,3.73797488993967,11.5066036197619,6.02478395564976,75.0945703570846,13.2148499210111,17.1602733821809,14.3303641193937,18.7359785480081,24.6374395732622,12.6168736353899,5.0,830.0,15.421686746988,26.3008364549406,702.0,144.0,116.1,5306.0,14406.0,0.0,0.0,589303.0,328126.0,142106.0,175796.0,0.0,9195.0,33560.0,42208.0,43114.0,53922.0,71823.0,46984.0,29003.0,7238.0,1243.0,66952.0,261174.0,16514.0,16514.0,277688.0,,,,
407,South Dakota,2021/05/01 12:00:00+00,122660,119069,1967,1624,927f0d27-3d7b-4c02-a530-bbab740db3e7,466373,343713.0,0,58919.0,63741.0,,21679.0,20240.0,17545.0,17158.0,13885.0,7220.0,5221.0,0,1042.0,925.0,,8.0,19.0,39.0,116.0,269.0,451.0,1065.0,1673.0,2787.0,4585.0,14114.0,7390.0,92111.0,112.0,1.363932822436,2.272134355128,3.73797488993967,11.5066036197619,6.02478395564976,75.0945703570846,13.2148499210111,17.1602733821809,14.3303641193937,18.7359785480081,24.6374395732622,12.6168736353899,0.0,0.0,15.421686746988,26.3008364549406,0.0,144.0,116.1,5306.0,14406.0,0.0,0.0,589303.0,328126.0,142106.0,175796.0,0.0,9195.0,33560.0,42208.0,43114.0,53922.0,71823.0,46984.0,29003.0,0.0,0.0,66952.0,261174.0,16514.0,16514.0,277688.0,,,,
408,South Dakota,2021/05/02 23:00:00+00,122660,119069,1967,1624,08ef9e91-22ae-494f-8c53-5aa86079145a,466373,343713.0,0,58919.0,63741.0,,21679.0,20240.0,17545.0,17158.0,13885.0,7220.0,5221.0,0,1042.0,925.0,,8.0,19.0,39.0,116.0,269.0,451.0,1065.0,1673.0,2787.0,4585.0,14114.0,7390.0,92111.0,112.0,1.363932822436,2.272134355128,3.73797488993967,11.5066036197619,6.02478395564976,75.0945703570846,13.2148499210111,17.1602733821809,14.3303641193937,18.7359785480081,24.6374395732622,12.6168736353899,0.0,0.0,15.421686746988,26.3008364549406,0.0,144.0,116.1,5306.0,14406.0,0.0,0.0,589303.0,328126.0,142106.0,175796.0,0.0,9195.0,33560.0,42208.0,43114.0,53922.0,71823.0,46984.0,29003.0,0.0,0.0,66952.0,261174.0,16514.0,16514.0,277688.0,,,,
409,South Dakota,2021/05/03 17:09:00+00,122745,119263,1970,1512,76660e47-13cc-4710-b5e9-ab2de6457354,466953,344208.0,0,58963.0,63782.0,,21695.0,20257.0,17549.0,17164.0,13891.0,7224.0,5222.0,86,1044.0,926.0,,8.0,19.0,40.0,116.0,269.0,453.0,1065.0,1676.0,2791.0,4594.0,14130.0,7371.0,92183.0,105.0,1.36543240050511,2.27381970752373,3.74271864434397,11.5116705364781,6.00513259195894,75.1012261191902,13.2385466034755,17.1849024074872,14.3584935146117,18.7572181439248,24.5740956826138,12.626735811479,3.0,581.0,14.802065404475,26.2863714335276,495.0,28.667,95.143,5311.0,14432.0,0.0,0.0,596860.0,329507.0,142846.0,176454.0,0.0,9319.0,33861.0,42461.0,43312.0,54154.0,72044.0,47053.0,29023.0,7557.0,1365.0,62158.0,267349.0,16816.0,16816.0,284165.0,,,,
410,South Dakota,2021/05/04 17:52:00+00,122974,119556,1973,1445,56aa2559-a52e-454b-9bd9-f6173467bfdd,468321,345347.0,0,59078.0,63896.0,,21732.0,20302.0,17583.0,17191.0,13909.0,7232.0,5226.0,229,1047.0,926.0,,8.0,19.0,40.0,117.0,271.0,453.0,1065.0,1686.0,2803.0,4609.0,14148.0,7376.0,92352.0,103.0,1.37102151674338,2.27934360108641,3.74794672044497,11.5048709483305,5.99801584074682,75.0988013726479,13.3175355450237,17.2587894834062,14.405375839975,18.7811126893311,24.5907651275213,12.649884530355,3.0,1368.0,16.7397660818713,26.2584850988958,1139.0,105.0,106.7,5330.0,14469.0,0.0,0.0,602026.0,331055.0,143685.0,177129.0,0.0,9474.0,34137.0,42798.0,43588.0,54429.0,72229.0,47109.0,29043.0,5166.0,1531.0,60088.0,270967.0,17283.0,17283.0,288250.0,,,,
411,South Dakota,2021/05/05 16:59:00+00,123073,119712,1976,1385,5fcb061c-1f3a-4012-aab0-7e05985c7183,468998,345925.0,0,59135.0,63938.0,,21745.0,20317.0,17597.0,17201.0,13915.0,7238.0,5228.0,99,1048.0,928.0,,8.0,19.0,40.0,117.0,272.0,453.0,1067.0,1687.0,2806.0,4620.0,14157.0,7376.0,92427.0,102.0,1.37073119205675,2.27994767333209,3.75386965459524,11.5029291558668,5.99319103296418,75.0993312911849,13.3254344391785,17.2772612523859,14.4397562119081,18.7930599620342,24.5907651275213,12.6601576304478,3.0,677.0,14.6233382570162,26.2416897300202,578.0,138.0,96.571,5337.0,14495.0,0.0,0.0,604903.0,331881.0,144100.0,177530.0,0.0,9575.0,34265.0,42960.0,43718.0,54553.0,72368.0,47143.0,29059.0,2853.0,807.0,58863.0,273018.0,17387.0,17387.0,290405.0,,,,
412,South Dakota,2021/05/06 17:19:00+00,123157,119871,1977,1309,e0bcc7d0-0e4c-41cd-b1bb-8269320faf65,469681,346524.0,0,59170.0,63987.0,,21764.0,20336.0,17607.0,17210.0,13917.0,7239.0,5229.0,84,1049.0,928.0,,8.0,19.0,41.0,117.0,272.0,453.0,1067.0,1689.0,2811.0,4626.0,14167.0,7373.0,92491.0,90.0,1.37142021971954,2.28245247935562,3.75618113464927,11.5032032283995,5.98666742450693,75.1000755133691,13.3412322274882,17.3080475340188,14.4585091420534,18.8063347094822,24.5807634605768,12.6689240091937,1.0,683.0,12.298682284041,26.2214141087249,599.0,137.333,89.429,5342.0,14513.0,0.0,0.0,608540.0,332601.0,144492.0,177845.0,0.0,9637.0,34408.0,43085.0,43818.0,54687.0,72494.0,47186.0,29070.0,3637.0,719.0,56667.0,275934.0,17501.0,17501.0,293435.0,,,,
413,South Dakota,2021/05/07 18:08:00+00,123233,120002,1980,1251,fb5b354d-3674-4996-b0df-98a23266a106,470289,347056.0,0,59202.0,64031.0,,21773.0,20350.0,17617.0,17219.0,13919.0,7241.0,5232.0,76,1052.0,928.0,,8.0,20.0,41.0,117.0,272.0,453.0,1069.0,1690.0,2819.0,4636.0,14174.0,7373.0,92541.0,77.0,1.37138591124131,2.28753661762677,3.76197933994953,11.5017892934522,5.98297533939773,75.0943334983324,13.349131121643,17.3573055846315,14.489764025629,18.8156270326957,24.5807634605768,12.675772742589,3.0,608.0,12.5,26.2036747616891,532.0,86.3,82.0,5348.0,14534.0,0.0,0.0,612495.0,333466.0,144956.0,178285.0,0.0,9717.0,34565.0,43234.0,43947.0,54843.0,72630.0,47244.0,29089.0,3955.0,846.0,54442.0,279024.0,17649.0,17649.0,296673.0,,,,
414,South Dakota,2021/05/09 23:00:00+00,123233,120002,1980,1251,8b51d2bf-66dd-4a9f-bc6d-1e6ebaba7c7e,470289,347056.0,0,59202.0,64031.0,,21773.0,20350.0,17617.0,17219.0,13919.0,7241.0,5232.0,0,1052.0,928.0,,8.0,20.0,41.0,117.0,272.0,453.0,1069.0,1690.0,2819.0,4636.0,14174.0,7373.0,92541.0,77.0,1.37138591124131,2.28753661762677,3.76197933994953,11.5017892934522,5.98297533939773,75.0943334983324,13.349131121643,17.3573055846315,14.489764025629,18.8156270326957,24.5807634605768,12.675772742589,0.0,0.0,12.5,26.2036747616891,0.0,86.3,82.0,5348.0,14534.0,0.0,0.0,612495.0,333466.0,144956.0,178285.0,0.0,9717.0,34565.0,43234.0,43947.0,54843.0,72630.0,47244.0,29089.0,0.0,0.0,54442.0,279024.0,17649.0,17649.0,296673.0,,,,
415,South Dakota,2021/05/08 23:00:00+00,123233,120002,1980,1251,5dcf3817-aa64-45c4-9974-32d9df6066ca,470289,347056.0,0,59202.0,64031.0,,21773.0,20350.0,17617.0,17219.0,13919.0,7241.0,5232.0,0,1052.0,928.0,,8.0,20.0,41.0,117.0,272.0,453.0,1069.0,1690.0,2819.0,4636.0,14174.0,7373.0,92541.0,77.0,1.37138591124131,2.28753661762677,3.76197933994953,11.5017892934522,5.98297533939773,75.0943334983324,13.349131121643,17.3573055846315,14.489764025629,18.8156270326957,24.5807634605768,12.675772742589,0.0,0.0,12.5,26.2036747616891,0.0,86.3,82.0,5348.0,14534.0,0.0,0.0,612495.0,333466.0,144956.0,178285.0,0.0,9717.0,34565.0,43234.0,43947.0,54843.0,72630.0,47244.0,29089.0,0.0,0.0,54442.0,279024.0,17649.0,17649.0,296673.0,,,,
416,South Dakota,2021/05/10 17:23:00+00,123310,120118,1981,1211,e0f9a163-a588-41a5-815d-ddb9f3ca19f2,470836,347526.0,0,59236.0,64074.0,,21785.0,20356.0,17636.0,17224.0,13922.0,7245.0,5233.0,77,1052.0,929.0,,8.0,20.0,41.0,117.0,272.0,453.0,1070.0,1691.0,2824.0,4649.0,14177.0,7371.0,92598.0,81.0,1.3713405238829,2.29016300381153,3.77017273538237,11.4970399805369,5.97761738707323,75.0936663693131,13.3570300157978,17.3880918662644,14.5303953742772,18.8196094569301,24.5740956826138,12.6835802986596,1.0,624.0,12.3397435897436,26.1895861828747,547.0,25.7,80.7,5353.0,14556.0,0.0,0.0,615951.0,334215.0,145325.0,178670.0,0.0,9784.0,34694.0,43377.0,44067.0,54977.0,72727.0,47301.0,29107.0,3456.0,727.0,52485.0,281730.0,17807.0,17807.0,299537.0,,,,
417,South Dakota,2021/05/11 16:50:00+00,123435,120354,1981,1100,440779b6-f6da-4e03-ba67-c551eff66243,471815,348380.0,0,59289.0,64146.0,,21807.0,20378.0,17657.0,17238.0,13938.0,7253.0,5234.0,126,1052.0,929.0,,8.0,20.0,41.0,117.0,272.0,453.0,1070.0,1692.0,2824.0,4659.0,14193.0,7374.0,92693.0,66.0,1.37076193948232,2.28784380443148,3.7744561915178,11.4983594604448,5.97399441001337,75.0945841941103,13.3649289099526,17.3880918662644,14.5616502578528,18.8408490528468,24.5840973495583,12.6965928921105,0.0,980.0,12.8571428571429,26.1617371215413,854.0,67.667,66.0,5363.0,14567.0,0.0,0.0,620302.0,335301.0,145947.0,179143.0,0.0,9892.0,34914.0,43607.0,44256.0,55171.0,72850.0,47346.0,29121.0,4351.0,1108.0,50349.0,284973.0,18026.0,18026.0,302999.0,,,,
418,South Dakota,2021/05/12 17:06:00+00,123518,120526,1988,1004,e076a1a4-8b00-4c3d-bc9b-9121705eba87,472505,348987.0,0,59332.0,64186.0,,21819.0,20398.0,17666.0,17254.0,13938.0,7258.0,5232.0,83,1054.0,934.0,,8.0,20.0,41.0,115.0,273.0,456.0,1072.0,1692.0,2831.0,4666.0,14199.0,7374.0,92756.0,66.0,1.36984083291504,2.29197363946955,3.77758707232954,11.4954905357924,5.96998008387441,75.0951278356191,13.3649289099526,17.4311926605505,14.5835286763557,18.8488139013155,24.5840973495583,12.7052222961885,7.0,690.0,12.0289855072464,26.141099035989,607.0,95.333,63.714,5375.0,14578.0,0.0,0.0,622350.0,336018.0,146310.0,179476.0,0.0,9971.0,35095.0,43732.0,44360.0,55256.0,72949.0,47375.0,29141.0,2048.0,715.0,49686.0,286332.0,18103.0,18103.0,304435.0,,,,
419,South Dakota,2021/05/13 16:54:00+00,123599,120674,1989,936,777fae56-2737-4659-967f-f225ee433f7a,473238,349639.0,0,59371.0,64228.0,,21833.0,20412.0,17678.0,17259.0,13944.0,7259.0,5233.0,83,1054.0,935.0,,8.0,20.0,41.0,118.0,273.0,456.0,1073.0,1693.0,2831.0,4672.0,14212.0,7372.0,92819.0,68.0,1.36975218246102,2.29047160575733,3.77996585732894,11.4984749067549,5.96444955056271,75.0968858971351,13.3728278041074,17.4311926605505,14.602281606501,18.8660710729978,24.5774295715953,12.7138517002666,1.0,735.0,11.2925170068027,26.1177251192846,652.0,97.333,63.571,5384.0,14597.0,0.0,0.0,624229.0,336566.0,146588.0,179732.0,0.0,10042.0,35197.0,43819.0,44423.0,55362.0,73027.0,47410.0,29158.0,1879.0,548.0,48903.0,287663.0,18223.0,18223.0,305886.0,,,,
420,South Dakota,2021/05/14 17:18:00+00,123644,120763,1991,890,0149f79a-3af6-4667-a5f9-8d385e4f44c8,473709,350065.0,0,59391.0,64253.0,,21839.0,20420.0,17684.0,17268.0,13945.0,7263.0,5233.0,47,1055.0,936.0,,8.0,20.0,41.0,118.0,273.0,458.0,1073.0,1693.0,2836.0,4679.0,14221.0,7369.0,92846.0,67.0,1.3692536637443,2.29368186082624,3.784251560933,11.501569020737,5.95985247969978,75.0913914140597,13.3728278041074,17.4619789421834,14.6241600250039,18.878018345701,24.5674279046508,12.7175500163,2.0,473.0,9.93657505285412,26.1012562564781,426.0,71.0,59.429,5388.0,14604.0,0.0,0.0,627536.0,337567.0,147104.0,180220.0,0.0,10091.0,35181.0,43719.0,44303.0,55119.0,72724.0,47253.0,29169.0,3307.0,1001.0,47598.0,289969.0,18450.0,18450.0,308419.0,,,,
421,South Dakota,2021/05/15 23:00:00+00,123644,120763,1991,890,7ebf60c6-9d43-4df6-9513-eff863742825,473709,350065.0,0,59391.0,64253.0,,21839.0,20420.0,17684.0,17268.0,13945.0,7263.0,5233.0,0,1055.0,936.0,,8.0,20.0,41.0,118.0,273.0,458.0,1073.0,1693.0,2836.0,4679.0,14221.0,7369.0,92846.0,67.0,1.3692536637443,2.29368186082624,3.784251560933,11.501569020737,5.95985247969978,75.0913914140597,13.3728278041074,17.4619789421834,14.6241600250039,18.878018345701,24.5674279046508,12.7175500163,0.0,0.0,9.93657505285412,26.1012562564781,0.0,71.0,59.429,5388.0,14604.0,0.0,0.0,627536.0,337567.0,147104.0,180220.0,0.0,10091.0,35181.0,43719.0,44303.0,55119.0,72724.0,47253.0,29169.0,0.0,0.0,47598.0,289969.0,18450.0,18450.0,308419.0,,,,
422,South Dakota,2021/05/16 23:00:00+00,123644,120763,1991,890,d5e8f832-2873-443c-bddf-1d7fc79f272e,473709,350065.0,0,59391.0,64253.0,,21839.0,20420.0,17684.0,17268.0,13945.0,7263.0,5233.0,0,1055.0,936.0,,8.0,20.0,41.0,118.0,273.0,458.0,1073.0,1693.0,2836.0,4679.0,14221.0,7369.0,92846.0,67.0,1.3692536637443,2.29368186082624,3.784251560933,11.501569020737,5.95985247969978,75.0913914140597,13.3728278041074,17.4619789421834,14.6241600250039,18.878018345701,24.5674279046508,12.7175500163,0.0,0.0,9.93657505285412,26.1012562564781,0.0,71.0,59.429,5388.0,14604.0,0.0,0.0,627536.0,337567.0,147104.0,180220.0,0.0,10091.0,35181.0,43719.0,44303.0,55119.0,72724.0,47253.0,29169.0,0.0,0.0,47598.0,289969.0,18450.0,18450.0,308419.0,,,,
423,South Dakota,2021/05/17 17:11:00+00,123686,120865,1993,828,48184de3-8091-4d5a-acb7-612ccfb4abf1,474276,350590.0,0,59409.0,64277.0,,21848.0,20426.0,17689.0,17270.0,13952.0,7265.0,5234.0,42,1056.0,937.0,,8.0,20.0,41.0,119.0,273.0,459.0,1073.0,1694.0,2838.0,4682.0,14228.0,7366.0,92878.0,71.0,1.36959720582766,2.29451999417881,3.78539204113643,11.503322930647,5.95540319842181,75.0917646297883,13.3807266982622,17.4742934548365,14.6335364900766,18.8873106689145,24.5574262377063,12.7219332056729,2.0,567.0,7.40740740740741,26.078907640277,525.0,14.0,54.429,5392.0,14610.0,0.0,0.0,630544.0,338689.0,147671.0,180754.0,0.0,10623.0,35317.0,43820.0,44422.0,55217.0,72806.0,47291.0,29183.0,3008.0,1120.0,46835.0,291854.0,18636.0,18636.0,310490.0,,,,
424,South Dakota,2021/05/18 17:51:00+00,123784,121078,1994,712,4cde4a73-ed03-41a5-be0e-2755c2a6946b,475148,351364.0,0,59453.0,64331.0,,21864.0,20447.0,17704.0,17281.0,13964.0,7273.0,5234.0,98,1056.0,938.0,,8.0,20.0,41.0,119.0,274.0,459.0,1073.0,1697.0,2842.0,4688.0,14239.0,7363.0,92955.0,60.0,1.37093646997997,2.29593485426226,3.78724229302656,11.5031021779875,5.94826471918826,75.0945194855555,13.4044233807267,17.4989224801428,14.6522894202219,18.9019128911072,24.5474245707618,12.7324802551016,1.0,872.0,11.2385321100917,26.0516723210452,774.0,46.7,50.4,5395.0,14622.0,0.0,0.0,634453.0,340828.0,148745.0,181790.0,0.0,11540.0,35615.0,44107.0,44625.0,55437.0,72950.0,47343.0,29200.0,3909.0,2128.0,47204.0,293624.0,18869.0,18869.0,312493.0,,,,
425,South Dakota,2021/05/19 17:23:00+00,123822,121154,1994,674,f967d20c-51e8-4896-8efc-85d1ae7a72cd,475670,351848.0,0,59477.0,64345.0,,21868.0,20454.0,17709.0,17284.0,13968.0,7275.0,5235.0,40,1056.0,938.0,,8.0,20.0,41.0,119.0,274.0,459.0,1073.0,1697.0,2842.0,4691.0,14239.0,7368.0,92985.0,53.0,1.37051574033694,2.29523024987482,3.78850285086657,11.4995719662096,5.95047729805689,75.0957018946552,13.4044233807267,17.4989224801428,14.6616658852946,18.9019128911072,24.5640940156693,12.7365894951388,0.0,524.0,7.63358778625954,26.0310719616541,484.0,60.0,44.286,5401.0,14628.0,0.0,0.0,637039.0,342524.0,149576.0,182621.0,0.0,12234.0,35891.0,44323.0,44805.0,55576.0,73071.0,47393.0,29217.0,2586.0,1693.0,48011.0,294513.0,19014.0,19014.0,313527.0,,,,
426,South Dakota,2021/05/20 17:34:00+00,123877,121242,2001,634,f0079d82-007d-4ebb-80c0-c43d8dccd4fa,476179,352302.0,0,59499.0,64378.0,,21877.0,20464.0,17718.0,17289.0,13973.0,7277.0,5237.0,55,1063.0,938.0,,8.0,20.0,42.0,119.0,277.0,461.0,1074.0,1699.0,2845.0,4695.0,14247.0,7365.0,93026.0,57.0,1.37152175141471,2.29663295042663,3.79004980747031,11.5009243039467,5.94541359574417,75.0954575909975,13.4202211690363,17.5173942491226,14.6741678387248,18.9125326890656,24.5540923487248,12.7422054565229,7.0,509.0,10.8055009823183,26.0147969566067,454.0,64.333,40.286,5406.0,14636.0,0.0,0.0,638460.0,343195.0,149886.0,182993.0,0.0,12539.0,35973.0,44391.0,44878.0,55643.0,73129.0,47412.0,29222.0,1421.0,677.0,47930.0,295265.0,19103.0,19103.0,314368.0,,,,
427,South Dakota,2021/05/21 17:13:00+00,123911,121342,2001,568,5f1ab712-4283-44ee-ad5c-475b13de036c,476597,352686.0,0,59512.0,64399.0,,21882.0,20471.0,17722.0,17290.0,13979.0,7278.0,5239.0,34,1063.0,938.0,,8.0,20.0,42.0,119.0,277.0,461.0,1074.0,1699.0,2846.0,4698.0,14253.0,7355.0,93060.0,61.0,1.37114541888936,2.29680980703892,3.79143094640508,11.5026107448088,5.93571192226679,75.1022911605911,13.4202211690363,17.5235515054492,14.6835443037975,18.9204975375343,24.5207534589098,12.7468625952316,0.0,418.0,8.13397129186603,25.9991145559036,384.0,43.0,38.429,5407.0,14643.0,0.0,0.0,641019.0,344828.0,150689.0,183792.0,0.0,13074.0,36226.0,44625.0,45048.0,55840.0,73294.0,47470.0,29243.0,2551.0,1625.0,48637.0,296191.0,19305.0,19305.0,315496.0,,,,
428,South Dakota,2021/05/22 23:00:00+00,123911,121342,2001,568,37fb7136-51f5-49c4-a498-60418490785b,476597,352686.0,0,59512.0,64399.0,,21882.0,20471.0,17722.0,17290.0,13979.0,7278.0,5239.0,0,1063.0,938.0,,8.0,20.0,42.0,119.0,277.0,461.0,1074.0,1699.0,2846.0,4698.0,14253.0,7355.0,93060.0,61.0,1.37114541888936,2.29680980703892,3.79143094640508,11.5026107448088,5.93571192226679,75.1022911605911,13.4202211690363,17.5235515054492,14.6835443037975,18.9204975375343,24.5207534589098,12.7468625952316,0.0,0.0,8.13397129186603,25.9991145559036,0.0,43.0,38.429,5407.0,14643.0,0.0,0.0,641019.0,344828.0,150689.0,183792.0,0.0,13074.0,36226.0,44625.0,45048.0,55840.0,73294.0,47470.0,29243.0,0.0,0.0,48637.0,296191.0,19305.0,19305.0,315496.0,,,,
