OBJECTID,DFIRM_ID,XS_LN_ID,XS_LTR,START_ID,STREAM_STN,XS_LN_TYP,WTR_NM,WSEL_REG,LEN_UNIT,V_DATUM,SOURCE_CIT,BED_ELEV,TOP_WIDTH,XS_AREA,AREA_UNIT,VELOCITY,VEL_UNIT
22935,50027C,50027C_2105,H,50027C_2702,6780.0,"LETTERED, MAPPED",SEAVER BROOK,555.1,Feet,NAVD88,50027C_FIS1,,,,,,
22936,50027C,50027C_2106,I,50027C_2710,5040.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,602.2,Feet,NAVD88,50027C_FIS1,,,,,,
22937,50027C,50027C_2107,J,50027C_2704,5610.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,355.8,Feet,NAVD88,50027C_FIS1,,,,,,
22938,50027C,50027C_2108,BC,50027C_2718,10550.0,"LETTERED, MAPPED",WHITE RIVER,465.2,Feet,NAVD88,50027C_FIS1,,,,,,
22939,50027C,50027C_2109,ES,50027C_2718,142417.0,"LETTERED, MAPPED",WHITE RIVER,802.1,Feet,NAVD88,50027C_FIS1,,,,,,
22940,50021C,50021C_3643,BK,50021C_2417,204864.0,"LETTERED, MAPPED",Otter Creek,580.4,Feet,NAVD88,50021C_FIS2,,,,,,
22941,50021C,50021C_3644,K,50021C_2405,17120.0,"LETTERED, MAPPED",Wells Brook,572.3,Feet,NAVD88,50021C_FIS1,,,,,,
22942,50021C,50021C_3645,A,50021C_2405,290.0,"LETTERED, MAPPED",Flower Brook,634.2,Feet,NAVD88,50021C_FIS1,,,,,,
22943,50021C,50021C_3646,C,50021C_2419,1600.0,"LETTERED, MAPPED",Pinnacle Ridge Brook,665.2,Feet,NAVD88,50021C_FIS1,,,,,,
22944,50021C,50021C_3647,AX,50021C_2408,69093.0,"LETTERED, MAPPED",Castleton River,452.8,Feet,NAVD88,50021C_FIS1,,,,,,
22945,50021C,50021C_3648,Y,50021C_2412,41440.0,"LETTERED, MAPPED",South Branch Tweed River,1107.1,Feet,NAVD88,50021C_FIS1,,,,,,
22946,50021C,50021C_3649,V,50021C_2407,22587.0,"LETTERED, MAPPED",East Creek,642.7,Feet,NAVD88,50021C_FIS2,,,,,,
22947,50021C,50021C_3298,B,50021C_2407,350.0,"LETTERED, MAPPED",Homer Stone Brook,638.9,Feet,NAVD88,50021C_FIS1,,,,,,
22948,50021C,50021C_3299,J,50021C_2407,8624.0,"LETTERED, MAPPED",Moon Brook,570.7,Feet,NAVD88,50021C_FIS2,,,,,,
22949,50021C,50021C_3300,CB,50021C_2417,228869.0,"LETTERED, MAPPED",Otter Creek,651.7,Feet,NAVD88,50021C_FIS1,,,,,,
22950,50027C,50027C_4583,AK,50027C_2719,125460.0,"LETTERED, MAPPED",CONNECTICUT RIVER,332.5,Feet,NAVD88,50027C_FIS1,,,,,,
22951,50021C,50021C_3306,N,50021C_2412,30050.0,"LETTERED, MAPPED",South Branch Tweed River,928.8,Feet,NAVD88,50021C_FIS1,,,,,,
22952,50021C,50021C_3307,W,50021C_2412,38240.0,"LETTERED, MAPPED",South Branch Tweed River,1049.4,Feet,NAVD88,50021C_FIS1,,,,,,
22953,50021C,50021C_3308,E,50021C_2417,58085.0,"LETTERED, MAPPED",Otter Creek,478.5,Feet,NAVD88,50021C_FIS1,,,,,,
22954,500066,500066_3036,Q,500066_2201,24405.0,"LETTERED, MAPPED",LITTLE RIVER,685.6,Feet,NAVD88,500066_FIS1,,,,,,
22955,500066,500066_3037,I,500066_2201,18090.0,"LETTERED, MAPPED",LITTLE RIVER,655.4,Feet,NAVD88,500066_FIS1,,,,,,
22956,500066,500066_3038,B,500066_2202,3397.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,706.4,Feet,NAVD88,500066_FIS1,,,,,,
22957,500027,500027_2885,T,500027_2002,11075.0,"LETTERED, MAPPED",COOPER BROOK,833.1,Feet,NGVD29,500027_FIS1,,,,,,
22958,500027,500027_2886,D,500027_2002,2775.0,"LETTERED, MAPPED",COOPER BROOK,811.7,Feet,NGVD29,500027_FIS1,,,,,,
22959,500027,500027_2887,BF,500027_2003,46947.0,"LETTERED, MAPPED",LAMOILLE RIVER,1045.6,Feet,NGVD29,500027_FIS1,,,,,,
22960,500027,500027_2888,BM,500027_2003,52592.0,"LETTERED, MAPPED",LAMOILLE RIVER,1095.0,Feet,NGVD29,500027_FIS1,,,,,,
22961,500027,500027_2889,BW,500027_2003,61927.0,"LETTERED, MAPPED",LAMOILLE RIVER,1144.7,Feet,NGVD29,500027_FIS1,,,,,,
22962,500027,500027_2890,C,500027_2001,965.0,"LETTERED, MAPPED",NICHOLS BROOK,878.6,Feet,NGVD29,500027_FIS1,,,,,,
22963,500027,500027_2891,C,500027_2002,2015.0,"LETTERED, MAPPED",COOPER BROOK,811.1,Feet,NGVD29,500027_FIS1,,,,,,
22964,500027,500027_2892,AY,500027_2003,41932.0,"LETTERED, MAPPED",LAMOILLE RIVER,974.3,Feet,NGVD29,500027_FIS1,,,,,,
22965,500056,500056_2973,C,500056_2102,15757.0,"LETTERED, MAPPED",TROUT RIVER,432.3,Feet,NGVD29,500056_FIS1,,,,,,
22966,500056,500056_2974,AC,500056_2102,39870.0,"LETTERED, MAPPED",TROUT RIVER,487.3,Feet,NGVD29,500056_FIS1,,,,,,
22967,50027C,50027C_2809,K,50027C_2701,10960.0,"LETTERED, MAPPED",GULF STREAM BROOK,818.0,Feet,NAVD88,50027C_FIS1,,,,,,
22968,50027C,50027C_2810,P,50027C_2704,23910.0,"LETTERED, MAPPED",BLOODY BROOK,758.7,Feet,NAVD88,50027C_FIS1,,,,,,
22969,50027C,50027C_2811,D,50027C_2704,10220.0,"LETTERED, MAPPED",OMPOMPANOOSUC RIVER,397.2,Feet,NAVD88,50027C_FIS1,,,,,,
22970,50027C,50027C_2812,BL,50027C_2704,91630.0,"LETTERED, MAPPED",WILLIAMS RIVER,778.0,Feet,NAVD88,50027C_FIS1,,,,,,
22971,50027C,50027C_2813,BC,50027C_2717,56955.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,723.7,Feet,NAVD88,50027C_FIS1,,,,,,
22972,50027C,50027C_4139,BB,50027C_2704,41210.0,"LETTERED, MAPPED",BLACK RIVER,453.9,Feet,NAVD88,50027C_FIS1,,,,,,
22973,50027C,50027C_4140,I,50027C_2705,6140.0,"LETTERED, MAPPED",ANDOVER BRANCH,948.5,Feet,NAVD88,50027C_FIS1,,,,,,
22974,50027C,50027C_4141,C,50027C_2710,1560.0,"LETTERED, MAPPED",POTASH BROOK,983.9,Feet,NAVD88,50027C_FIS1,,,,,,
22975,50027C,50027C_4142,X,50027C_2705,24742.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,1089.0,Feet,NAVD88,50027C_FIS1,,,,,,
22976,50027C,50027C_4143,K,50027C_2704,6140.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,356.4,Feet,NAVD88,50027C_FIS1,,,,,,
22977,50025C,50025C_561,O,50025C_107,11665.0,"LETTERED, MAPPED",WARDSBORO BROOK,766.8,Feet,NAVD88,50025C_FIS1,,,,,,
22978,50025C,50025C_562,AW,50025C_107,34015.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1478.1,Feet,NAVD88,50025C_FIS1,,,,,,
22979,50025C,50025C_563,A,50025C_105,580.0,"LETTERED, MAPPED",WEAVER BROOK,577.4,Feet,NAVD88,50025C_FIS1,,,,,,
22980,50027C,50027C_4173,R,50027C_2704,10345.0,"LETTERED, MAPPED",WHITE RIVER,357.4,Feet,NAVD88,50027C_FIS1,,,,,,
22981,50027C,50027C_4174,AV,50027C_2707,30900.0,"LETTERED, MAPPED",KEDRON BROOK,1054.4,Feet,NAVD88,50027C_FIS1,,,,,,
22982,50027C,50027C_4175,CW,50027C_2717,106859.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,931.8,Feet,NAVD88,50027C_FIS1,,,,,,
22983,50027C,50027C_3745,E,50027C_2710,1785.0,"LETTERED, MAPPED",KINGDOM VALLEY BROOK,628.7,Feet,NAVD88,50027C_FIS1,,,,,,
22984,50027C,50027C_3771,AX,50027C_2717,48744.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,699.9,Feet,NAVD88,50027C_FIS1,,,,,,
22985,50027C,50027C_3772,M,50027C_2716,7200.0,"LETTERED, MAPPED",LULLS BROOK,573.6,Feet,NAVD88,50027C_FIS1,,,,,,
22986,50027C,50027C_3773,D,50027C_2702,3520.0,"LETTERED, MAPPED",SEAVER BROOK,427.5,Feet,NAVD88,50027C_FIS1,,,,,,
22987,50027C,50027C_3774,AZ,50027C_2704,84850.0,"LETTERED, MAPPED",WILLIAMS RIVER,709.5,Feet,NAVD88,50027C_FIS1,,,,,,
22988,50027C,50027C_3775,T,50027C_2704,61800.0,"LETTERED, MAPPED",WILLIAMS RIVER,587.6,Feet,NAVD88,50027C_FIS1,,,,,,
22989,50027C,50027C_3776,BU,50027C_2717,83006.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,819.2,Feet,NAVD88,50027C_FIS1,,,,,,
22990,50027C,50027C_4042,BQ,50027C_2712,11075.0,"LETTERED, MAPPED",BLACK RIVER,582.5,Feet,NAVD88,50027C_FIS1,,,,,,
22991,50027C,50027C_4043,BM,50027C_2712,5705.0,"LETTERED, MAPPED",BLACK RIVER,550.0,Feet,NAVD88,50027C_FIS1,,,,,,
22992,50027C,50027C_4044,C,50027C_2707,3240.0,"LETTERED, MAPPED",BARNARD BROOK,675.4,Feet,NAVD88,50027C_FIS1,,,,,,
22993,50027C,50027C_4045,AR,50027C_2707,29800.0,"LETTERED, MAPPED",KEDRON BROOK,1022.8,Feet,NAVD88,50027C_FIS1,,,,,,
22994,50027C,50027C_3954,DE,50027C_2718,91318.0,"LETTERED, MAPPED",WHITE RIVER,689.5,Feet,NAVD88,50027C_FIS1,,,,,,
22995,50027C,50027C_3955,J,50027C_2707,10258.0,"LETTERED, MAPPED",NORTH BRANCH OTTAUQUECHEE RIVER,944.3,Feet,NAVD88,50027C_FIS1,,,,,,
22996,50027C,50027C_3956,Q,50027C_2717,4865.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,581.5,Feet,NAVD88,50027C_FIS1,,,,,,
22997,50027C,50027C_3957,EP,50027C_2718,135445.0,"LETTERED, MAPPED",WHITE RIVER,789.7,Feet,NAVD88,50027C_FIS1,,,,,,
22998,50027C,50027C_3958,AS,50027C_2707,29910.0,"LETTERED, MAPPED",KEDRON BROOK,1027.9,Feet,NAVD88,50027C_FIS1,,,,,,
22999,50027C,50027C_4264,G,50027C_2707,4700.0,"LETTERED, MAPPED",KEDRON BROOK,705.5,Feet,NAVD88,50027C_FIS1,,,,,,
23000,50027C,50027C_4265,AB,50027C_2704,20943.0,"LETTERED, MAPPED",BLACK RIVER,337.1,Feet,NAVD88,50027C_FIS1,,,,,,
23001,50027C,50027C_4266,N,50027C_2716,7570.0,"LETTERED, MAPPED",LULLS BROOK,574.9,Feet,NAVD88,50027C_FIS1,,,,,,
23002,50027C,50027C_4267,C,50027C_2702,460.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,451.7,Feet,NAVD88,50027C_FIS1,,,,,,
23003,50027C,50027C_4591,AG,50027C_2719,107461.0,"LETTERED, MAPPED",CONNECTICUT RIVER,329.8,Feet,NAVD88,50027C_FIS1,,,,,,
23004,50027C,50027C_4592,DG,50027C_2717,114893.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,993.6,Feet,NAVD88,50027C_FIS1,,,,,,
23005,50027C,50027C_4593,Y,50027C_2719,85034.0,"LETTERED, MAPPED",CONNECTICUT RIVER,322.5,Feet,NAVD88,50027C_FIS1,,,,,,
23006,50027C,50027C_4594,AE,50027C_2719,101344.0,"LETTERED, MAPPED",CONNECTICUT RIVER,327.8,Feet,NAVD88,50027C_FIS1,,,,,,
23007,50027C,50027C_4595,J,50027C_2719,32461.0,"LETTERED, MAPPED",CONNECTICUT RIVER,311.1,Feet,NAVD88,50027C_FIS1,,,,,,
23008,50027C,50027C_4596,U,50027C_2719,69961.0,"LETTERED, MAPPED",CONNECTICUT RIVER,319.4,Feet,NAVD88,50027C_FIS1,,,,,,
23009,50025C,50025C_686,T,50025C_107,17480.0,"LETTERED, MAPPED",WARDSBORO BROOK,886.1,Feet,NAVD88,50025C_FIS1,,,,,,
23010,50025C,50025C_687,C,50025C_107,7250.0,"LETTERED, MAPPED",UTLEY BROOK,1173.0,Feet,NAVD88,50025C_FIS1,,,,,,
23011,50025C,50025C_688,AU,50025C_114,166250.0,"LETTERED, MAPPED",CONNECTICUT RIVER,250.0,Feet,NAVD88,50025C_FIS1,,,,,,
23012,50025C,50025C_689,AI,50025C_102,11808.0,"LETTERED, MAPPED",WHETSTONE BROOK,397.3,Feet,NAVD88,50025C_FIS1,,,,,,
23013,50025C,50025C_690,O,50025C_102,25360.0,"LETTERED, MAPPED",WILLIAMS RIVER,456.4,Feet,NAVD88,50025C_FIS1,,,,,,
23014,500027,500027_2956,BU,500027_2003,59612.0,"LETTERED, MAPPED",LAMOILLE RIVER,1132.3,Feet,NGVD29,500027_FIS1,,,,,,
23015,50027C,50027C_3970,EH,50027C_2714,61741.0,"LETTERED, MAPPED",BLACK RIVER,1001.0,Feet,NAVD88,50027C_FIS1,,,,,,
23016,50027C,50027C_3971,X,50027C_2704,18260.0,"LETTERED, MAPPED",WHITE RIVER,366.4,Feet,NAVD88,50027C_FIS1,,,,,,
23017,50027C,50027C_3972,AU,50027C_2719,163827.0,"LETTERED, MAPPED",CONNECTICUT RIVER,347.33,Feet,NAVD88,50027C_FIS1,,,,,,
23018,50027C,50027C_3973,BH,50027C_2704,89750.0,"LETTERED, MAPPED",WILLIAMS RIVER,760.3,Feet,NAVD88,50027C_FIS1,,,,,,
23019,50027C,50027C_4383,P,50027C_2704,57550.0,"LETTERED, MAPPED",WILLIAMS RIVER,570.3,Feet,NAVD88,50027C_FIS1,,,,,,
23020,50025C,50025C_709,I,50025C_107,5675.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,784.7,Feet,NAVD88,50025C_FIS1,,,,,,
23021,50025C,50025C_710,AD,50025C_113,9350.0,"LETTERED, MAPPED",WEST RIVER,587.9,Feet,NAVD88,50025C_FIS1,,,,,,
23022,50025C,50025C_711,AE,50025C_113,9515.0,"LETTERED, MAPPED",WEST RIVER,588.3,Feet,NAVD88,50025C_FIS1,,,,,,
23023,500068,500068_2056,AI,500068_2302,30511.0,"LETTERED, MAPPED",WILD BRANCH,890.1,Feet,NGVD29,500068_FIS1,,,,,,
23024,50027C,50027C_1529,AQ,50027C_2704,78400.0,"LETTERED, MAPPED",WILLIAMS RIVER,667.7,Feet,NAVD88,50027C_FIS1,,,,,,
23025,50027C,50027C_1530,V,50027C_2704,18165.0,"LETTERED, MAPPED",BLACK RIVER,327.1,Feet,NAVD88,50027C_FIS1,,,,,,
23026,50027C,50027C_1531,AZ,50027C_2718,4890.0,"LETTERED, MAPPED",WHITE RIVER,460.6,Feet,NAVD88,50027C_FIS1,,,,,,
23027,50027C,50027C_1532,DH,50027C_2717,115543.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,996.9,Feet,NAVD88,50027C_FIS1,,,,,,
23028,50027C,50027C_1533,H,50027C_2701,6560.0,"LETTERED, MAPPED",GULF STREAM BROOK,745.7,Feet,NAVD88,50027C_FIS1,,,,,,
23029,50027C,50027C_1534,BE,50027C_2707,35550.0,"LETTERED, MAPPED",KEDRON BROOK,1078.8,Feet,NAVD88,50027C_FIS1,,,,,,
23030,50027C,50027C_1535,B,50027C_2707,1075.0,"LETTERED, MAPPED",BARNARD BROOK,672.7,Feet,NAVD88,50027C_FIS1,,,,,,
23031,50027C,50027C_1846,G,50027C_2707,5920.0,"LETTERED, MAPPED",BARNARD BROOK,692.8,Feet,NAVD88,50027C_FIS1,,,,,,
23032,50027C,50027C_1847,BN,50027C_2704,93610.0,"LETTERED, MAPPED",WILLIAMS RIVER,801.6,Feet,NAVD88,50027C_FIS1,,,,,,
23033,50027C,50027C_1848,S,50027C_2717,7720.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,585.7,Feet,NAVD88,50027C_FIS1,,,,,,
23034,50027C,50027C_2035,I,50027C_2710,3650.0,"LETTERED, MAPPED",KINGDOM VALLEY BROOK,657.7,Feet,NAVD88,50027C_FIS1,,,,,,
23035,50027C,50027C_2036,C,50027C_2705,1820.0,"LETTERED, MAPPED",ANDOVER BRANCH,873.7,Feet,NAVD88,50027C_FIS1,,,,,,
23036,50027C,50027C_2037,CM,50027C_2717,98236.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,884.8,Feet,NAVD88,50027C_FIS1,,,,,,
23037,50027C,50027C_2038,CC,50027C_2717,90206.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,844.7,Feet,NAVD88,50027C_FIS1,,,,,,
23038,50025C,50025C_738,AO,50025C_107,27745.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1313.0,Feet,NAVD88,50025C_FIS1,,,,,,
23039,50025C,50025C_739,BM,50025C_102,25708.0,"LETTERED, MAPPED",WHETSTONE BROOK,504.7,Feet,NAVD88,50025C_FIS1,,,,,,
23040,50025C,50025C_866,I,50025C_104,4460.0,"LETTERED, MAPPED",BINNEY BROOK,1577.6,Feet,NAVD88,50025C_FIS1,,,,,,
23041,50025C,50025C_605,F,50025C_109,21150.0,"LETTERED, MAPPED",COOK BROOK,1248.3,Feet,NAVD88,50025C_FIS1,,,,,,
23042,50025C,50025C_596,BM,50025C_114,205250.0,"LETTERED, MAPPED",CONNECTICUT RIVER,296.8,Feet,NAVD88,50025C_FIS1,,,,,,
23043,50025C,50025C_597,A,50025C_108,325.0,"LETTERED, MAPPED",AMES HILL BROOK,457.6,Feet,NAVD88,50025C_FIS1,,,,,,
23044,50025C,50025C_598,R,50025C_107,15000.0,"LETTERED, MAPPED",WARDSBORO BROOK,831.7,Feet,NAVD88,50025C_FIS1,,,,,,
23045,50025C,50025C_599,AP,50025C_102,14211.0,"LETTERED, MAPPED",WHETSTONE BROOK,419.8,Feet,NAVD88,50025C_FIS1,,,,,,
23046,50025C,50025C_600,BG,50025C_114,198124.0,"LETTERED, MAPPED",CONNECTICUT RIVER,279.9,Feet,NAVD88,50025C_FIS1,,,,,,
23047,50025C,50025C_601,AL,50025C_102,13453.0,"LETTERED, MAPPED",WHETSTONE BROOK,412.8,Feet,NAVD88,50025C_FIS1,,,,,,
23048,50025C,50025C_602,U,50025C_102,34960.0,"LETTERED, MAPPED",WEST RIVER,306.1,Feet,NAVD88,50025C_FIS1,,,,,,
23049,50025C,50025C_603,AC,50025C_107,19855.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,1118.8,Feet,NAVD88,50025C_FIS1,,,,,,
23050,50025C,50025C_604,N,50025C_107,12700.0,"LETTERED, MAPPED",SMITH BROOK,578.4,Feet,NAVD88,50025C_FIS1,,,,,,
23051,50025C,50025C_595,AX,50025C_107,45725.0,"LETTERED, MAPPED",WARDSBORO BROOK,1389.9,Feet,NAVD88,50025C_FIS1,,,,,,
23052,50025C,50025C_877,P,50025C_102,3997.0,"LETTERED, MAPPED",WHETSTONE BROOK,275.3,Feet,NAVD88,50025C_FIS1,,,,,,
23053,50027C,50027C_2602,K,50027C_2704,53750.0,"LETTERED, MAPPED",WILLIAMS RIVER,555.1,Feet,NAVD88,50027C_FIS1,,,,,,
23054,50027C,50027C_2603,H,50027C_2707,6570.0,"LETTERED, MAPPED",BARNARD BROOK,693.7,Feet,NAVD88,50027C_FIS1,,,,,,
23055,50027C,50027C_2604,EZ,50027C_2714,75505.0,"LETTERED, MAPPED",BLACK RIVER,1045.4,Feet,NAVD88,50027C_FIS1,,,,,,
23056,50027C,50027C_2605,AU,50027C_2717,45362.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,690.3,Feet,NAVD88,50027C_FIS1,,,,,,
23057,50027C,50027C_2606,AC,50027C_2717,17245.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,614.3,Feet,NAVD88,50027C_FIS1,,,,,,
23058,50027C,50027C_2607,AE,50027C_2704,71550.0,"LETTERED, MAPPED",WILLIAMS RIVER,622.1,Feet,NAVD88,50027C_FIS1,,,,,,
23059,50027C,50027C_2608,BB,50027C_2719,178812.0,"LETTERED, MAPPED",CONNECTICUT RIVER,353.43,Feet,NAVD88,50027C_FIS1,,,,,,
23060,50027C,50027C_2609,J,50027C_2710,5380.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,604.0,Feet,NAVD88,50027C_FIS1,,,,,,
23061,50027C,50027C_2610,F,50027C_2705,5320.0,"LETTERED, MAPPED",ANDOVER BRANCH,930.3,Feet,NAVD88,50027C_FIS1,,,,,,
23062,500068,500068_3135,A,500068_2302,234.0,"LETTERED, MAPPED",WILD BRANCH,676.0,Feet,NGVD29,500068_FIS1,,,,,,
23063,500068,500068_3136,AI,500068_2301,38927.0,"LETTERED, MAPPED",LAMOILLE RIVER,782.5,Feet,NGVD29,500068_FIS1,,,,,,
23064,500068,500068_3137,J,500068_2301,14035.0,"LETTERED, MAPPED",LAMOILLE RIVER,675.8,Feet,NGVD29,500068_FIS1,,,,,,
23065,500068,500068_3138,Z,500068_2301,31262.0,"LETTERED, MAPPED",LAMOILLE RIVER,714.5,Feet,NGVD29,500068_FIS1,,,,,,
23066,500068,500068_3139,W,500068_2302,20252.0,"LETTERED, MAPPED",WILD BRANCH,783.3,Feet,NGVD29,500068_FIS1,,,,,,
23067,500027,500027_2904,AR,500027_2003,35633.0,"LETTERED, MAPPED",LAMOILLE RIVER,955.2,Feet,NGVD29,500027_FIS1,,,,,,
23068,500027,500027_2905,C,500027_2003,1435.0,"LETTERED, MAPPED",LAMOILLE RIVER,786.8,Feet,NGVD29,500027_FIS1,,,,,,
23069,50027C,50027C_3836,CW,50027C_2718,85239.0,"LETTERED, MAPPED",WHITE RIVER,652.9,Feet,NAVD88,50027C_FIS1,,,,,,
23070,50027C,50027C_3837,Q,50027C_2704,5412.0,"LETTERED, MAPPED",MILL BROOK,350.4,Feet,NAVD88,50027C_FIS1,,,,,,
23071,50027C,50027C_3838,CL,50027C_2717,97806.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,880.5,Feet,NAVD88,50027C_FIS1,,,,,,
23072,50027C,50027C_3839,DK,50027C_2718,96148.0,"LETTERED, MAPPED",WHITE RIVER,704.0,Feet,NAVD88,50027C_FIS1,,,,,,
23073,50027C,50027C_3840,J,50027C_2709,21800.0,"LETTERED, MAPPED",THIRD BRANCH WHITE RIVER,597.2,Feet,NAVD88,50027C_FIS1,,,,,,
23074,50027C,50027C_3841,AE,50027C_2704,26185.0,"LETTERED, MAPPED",WHITE RIVER,380.4,Feet,NAVD88,50027C_FIS1,,,,,,
23075,50027C,50027C_3842,AT,50027C_2704,80170.0,"LETTERED, MAPPED",WILLIAMS RIVER,674.5,Feet,NAVD88,50027C_FIS1,,,,,,
23076,50027C,50027C_3843,CE,50027C_2717,91123.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,850.6,Feet,NAVD88,50027C_FIS1,,,,,,
23077,50027C,50027C_4354,A,50027C_2709,3100.0,"LETTERED, MAPPED",THIRD BRANCH WHITE RIVER,564.9,Feet,NAVD88,50027C_FIS1,,,,,,
23078,50027C,50027C_4355,AF,50027C_2705,31480.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,1337.0,Feet,NAVD88,50027C_FIS1,,,,,,
23079,50027C,50027C_4356,DO,50027C_2718,100257.0,"LETTERED, MAPPED",WHITE RIVER,715.8,Feet,NAVD88,50027C_FIS1,,,,,,
23080,50027C,50027C_4357,BK,50027C_2712,2240.0,"LETTERED, MAPPED",BLACK RIVER,539.9,Feet,NAVD88,50027C_FIS1,,,,,,
23081,50027C,50027C_4358,W,50027C_2702,3225.0,"LETTERED, MAPPED",VALLEY STREET BROOK,538.1,Feet,NAVD88,50027C_FIS1,,,,,,
23082,50027C,50027C_4359,L,50027C_2711,43500.0,"LETTERED, MAPPED",WEST RIVER,1502.3,Feet,NAVD88,50027C_FIS1,,,,,,
23083,50021C,50021C_3443,A,50021C_2410,1650.0,"LETTERED, MAPPED",North Branch Tenny Brook,639.1,Feet,NAVD88,50021C_FIS1,,,,,,
23084,50021C,50021C_3444,E,50021C_2419,2450.0,"LETTERED, MAPPED",Pinnacle Ridge Brook,673.8,Feet,NAVD88,50021C_FIS1,,,,,,
23085,50021C,50021C_3445,K,50021C_2401,2908.0,"LETTERED, MAPPED",Clark Hill Brook,540.8,Feet,NAVD88,50021C_FIS1,,,,,,
23086,50021C,50021C_3446,S,50021C_2407,15540.0,"LETTERED, MAPPED",Moon Brook,655.6,Feet,NAVD88,50021C_FIS2,,,,,,
23087,50025C,50025C_762,Q,50025C_104,16660.0,"LETTERED, MAPPED",BEAVER BROOK,1667.6,Feet,NAVD88,50025C_FIS1,,,,,,
23088,50025C,50025C_763,N,50025C_114,46250.0,"LETTERED, MAPPED",CONNECTICUT RIVER,227.5,Feet,NAVD88,50025C_FIS1,,,,,,
23089,50025C,50025C_764,AT,50025C_110,34600.0,"LETTERED, MAPPED",WEST RIVER,1132.7,Feet,NAVD88,50025C_FIS1,,,,,,
23090,50025C,50025C_765,C,50025C_107,3000.0,"LETTERED, MAPPED",SMITH BROOK,427.1,Feet,NAVD88,50025C_FIS1,,,,,,
23091,50025C,50025C_766,AT,50025C_102,15816.0,"LETTERED, MAPPED",WHETSTONE BROOK,429.0,Feet,NAVD88,50025C_FIS1,,,,,,
23092,50025C,50025C_767,L,50025C_107,21500.0,"LETTERED, MAPPED",ROCK RIVER,612.5,Feet,NAVD88,50025C_FIS1,,,,,,
23093,50025C,50025C_768,R,50025C_102,4325.0,"LETTERED, MAPPED",WHETSTONE BROOK,279.5,Feet,NAVD88,50025C_FIS1,,,,,,
23094,50025C,50025C_769,Z,50025C_111,28100.0,"LETTERED, MAPPED",SAXTONS RIVER,574.9,Feet,NAVD88,50025C_FIS1,,,,,,
23095,50027C,50027C_1397,DM,50027C_2717,120373.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,1026.1,Feet,NAVD88,50027C_FIS1,,,,,,
23096,50027C,50027C_1398,Y,50027C_2702,3791.0,"LETTERED, MAPPED",VALLEY STREET BROOK,570.0,Feet,NAVD88,50027C_FIS1,,,,,,
23097,50027C,50027C_1399,CJ,50027C_2718,69350.0,"LETTERED, MAPPED",WHITE RIVER,579.4,Feet,NAVD88,50027C_FIS1,,,,,,
23098,50027C,50027C_1400,AC,50027C_2704,21016.0,"LETTERED, MAPPED",BLACK RIVER,337.2,Feet,NAVD88,50027C_FIS1,,,,,,
23099,50027C,50027C_1401,AY,50027C_2704,39105.0,"LETTERED, MAPPED",BLACK RIVER,451.7,Feet,NAVD88,50027C_FIS1,,,,,,
23100,50027C,50027C_1402,S,50027C_2704,11405.0,"LETTERED, MAPPED",WHITE RIVER,358.4,Feet,NAVD88,50027C_FIS1,,,,,,
23101,50027C,50027C_1403,CU,50027C_2714,36506.0,"LETTERED, MAPPED",BLACK RIVER,914.0,Feet,NAVD88,50027C_FIS1,,,,,,
23102,50027C,50027C_1404,AL,50027C_2707,24000.0,"LETTERED, MAPPED",KEDRON BROOK,927.2,Feet,NAVD88,50027C_FIS1,,,,,,
23103,50027C,50027C_1405,B,50027C_2707,1430.0,"LETTERED, MAPPED",BROAD BROOK,851.9,Feet,NAVD88,50027C_FIS1,,,,,,
23104,50027C,50027C_3986,V,50027C_2705,23552.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,1050.7,Feet,NAVD88,50027C_FIS1,,,,,,
