OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ST_ALLOT,ACTIVE_DT,ADM_UNIT_CD,created_date,last_edited_date,created_user,last_edited_user,GlobalID,SHAPE_Length,SHAPE_Area
9234,06400,Jacks Cabin,424.77398875,CO,CO06400,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FEB3A0E4-9C8C-40AA-85EA-487AF770F0F9},8018.00966643012,1763965.22260748
9235,06401,Oh-Be-Joyful Cr,842.31020756,CO,CO06401,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0915036F-D342-466A-A034-C706BFC05C6A},11054.1195773423,3408041.81058678
9236,06500,Slumgullion,3721.66656874,CO,CO06500,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C6932610-F60D-419C-B48C-110A49F2B96B},19809.6062654459,15063973.3151494
9237,06501,Ramboulet Park,1278.81066203,CO,CO06501,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F45B364C-9C99-4676-9BED-396A4CCB69BF},10111.4258378151,5169254.96258254
9238,06502,Red Cloud,12364.7073388,CO,CO06502,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7F69117A-9477-4A92-ABCD-8B28E8191BCB},38740.9326297869,50052262.0100451
9239,06504,Hensen Cr,13032.78560472,CO,CO06504,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DA6D9583-CCDE-4CE6-942A-B1E9D393DF4D},43169.4196537117,52759604.7296649
9240,06506,Upper Burrows Park,4564.2816441,CO,CO06506,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1D73953B-50C7-4C6D-8D3A-7051A7A793F1},42790.3825683518,38627056.0661603
9241,06507,American Flats,1954.47977285,CO,CO06507,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7B3B510F-F80D-463B-83B4-A7127ABEAE72},12801.6370930234,7758432.7091928
9243,06509,American Lake,6827.81859815,CO,CO06509,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{ECB0F7D1-9596-4298-BCE0-C0FE9415491E},25594.064151194,27846545.0298368
9244,16001,Goose Cr,3106.43194535,CO,CO16001,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DC5E69A1-8C1A-4707-A813-461147306F4E},19591.5437248118,12602242.243709
9245,16003,Round Corral Cr,1192.4341676,CO,CO16003,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A1FCC08F-DCB5-4AC7-A5EA-FC6EA2AF0A84},11521.9544554101,4795253.03821583
9246,16004,Fitzpatrick Mesa,632.87172997,CO,CO16004,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{081C27E0-1873-46DD-B02F-FEFF3C7A2809},8069.46493752077,2559599.31719558
9247,16005,East Fork,969.57778996,CO,CO16005,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EC9B8C32-B447-48CD-B697-EDC58E62452F},9593.5617910537,3938254.59105338
9248,16006,Blue Cr,1688.65744661,CO,CO16006,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{04125A7D-D291-400C-BFCF-191CB44FA950},13754.1770490886,6835618.59399637
9249,16007,Round Corral Spring,876.45561143,CO,CO16007,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E74D6D7D-1CEB-4E44-A388-FCC3813A42BC},11087.2162134935,3561571.46343321
9250,16008,Cimarron,1232.07795158,CO,CO16008,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C0113E50-2220-4382-81F4-00736BDDFA38},10192.1182914544,5013641.90562968
9252,16011,Big Willow,2949.11576911,CO,CO16011,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4B788AB0-439D-4742-8255-7298BB799528},26207.8880919956,11911630.2913824
9253,16013,Washboard Rock,713.11175933,CO,CO16013,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B3984515-229D-4F9C-A0F1-C9406E54D2EE},7753.87083318384,2895211.46967952
9254,16015,Smith Gulch,779.08951909,CO,CO16015,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C7FF9A22-8C26-4934-9985-B69BF44F8305},8619.64896167159,3153615.03222928
9255,16016,N Cimarron,5767.68751484,CO,CO16016,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{29E8F191-775E-460A-B7E8-9BC100A95AA4},25444.0354876992,23081694.4225722
9256,16018,High Mesa,3691.99110866,CO,CO16018,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A97BEBAD-93EE-452F-B73E-C2AE82F386DB},22230.2150134347,14968321.0472285
9257,16024,Little Cimarron,1263.12947149,CO,CO16024,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{295AFCCF-7C2B-4A84-9D30-14A4558CDE2B},11178.5674788004,5097840.90712851
9258,16028,Pine Mesa,415.82955834,CO,CO16028,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E14379B7-6809-4469-9FDF-5FF3DDE57CC0},5664.39383780507,1663701.97566048
9259,16029,Workman Cr,761.39402916,CO,CO16029,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1529FE6E-D3A2-4741-B4FE-9CDFDFEC026F},8728.64914767336,3081079.48678017
9260,16030,E Middle Fork,672.86276812,CO,CO16030,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B1E51F38-5A24-4744-85D5-5F37FFC159DB},7158.25308048356,2726848.64696904
9261,16031,Alpine Plateau,2656.19879451,CO,CO16031,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{ED378FC6-4B15-4C42-B95B-6010A3E5114C},22458.0281609255,10754198.0390241
9263,16033,Willow Cr,4514.15494906,CO,CO16033,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6FA2916A-358C-4812-8A41-65C6BD7CED1B},32557.6109139294,18332555.8345665
9264,16034,Little Willow,2435.18106426,CO,CO16034,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{906F86D5-9B69-44F4-AA66-F9CBF3D9CCF7},19676.1423065017,9860538.39756389
9265,16035,Metzler Basin,597.39011327,CO,CO16035,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FBCEEB6A-D383-4F62-856D-A9CA6DA10191},7907.10721625542,2423392.05062471
9267,16037,Windy Point,817.23319975,CO,CO16037,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C25235EC-DB43-4505-9C39-8BB875121455},12348.6918119661,3307422.48063118
9268,16040,Butte Rock,374.74792521,CO,CO16040,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A2A3A697-A2FC-41F4-8E0B-BB136EE2C5B5},5971.36389575075,1507942.8419923
9269,16301,Cabin Alder Creek,14728.03586046,CO,CO16301,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{86F60659-406B-4CA0-A707-2B6D1E1A3715},45552.101270692,59604277.8190647
9270,16301,Cabin Alder Creek,12234.13936295,CO,CO16301,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{63F31524-A896-4673-8595-7629A2ECE563},37558.6130652283,49484944.5685349
9271,16303,Line Spring,1377.60158846,CO,CO16303,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E968E364-C174-4E93-B420-5D1BC492B872},10286.7231845513,5533603.26170037
9272,16304,Doyleville Com,3682.68052642,CO,CO16304,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F6E50C98-1B8E-4943-8CB5-E617A88D9819},21335.3801086883,14917980.495805
9273,16305,Woods Gulch Com,6112.5435874,CO,CO16305,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{332C35B4-8CF5-4CFA-B82D-3DF528B40E80},22332.3842425169,24713283.9651184
9274,16306,Waunita Hot Springs,979.26037949,CO,CO16306,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EA73C83F-47B1-48D4-91A0-8F76FC8C18D8},13334.9597237287,3946955.68482662
9275,16311,Gold Basin,20206.20871297,CO,CO16311,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6831CC10-9387-408A-863A-2CC3A1CA577A},54232.8501755251,84278952.5192455
9277,16313,Stubbs Gulch,7450.8210011,CO,CO16313,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BCEFA0CB-14CE-4574-BBE5-A658D4FD39DF},30391.1529904775,30164592.2783133
9278,16314,Holly Cochran,1784.58260394,CO,CO16314,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{91A65A00-6C68-4A51-A752-98BE258CF1D2},14101.8955968511,9638235.69158877
9279,16320,Big Draw,3232.44450094,CO,CO16320,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{84FF499B-910C-45D2-B0EA-D9D4701664BA},21968.3331737787,13079324.3414267
9280,16321,Quartz Cr,126.54247904,CO,CO16321,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{544B4025-18BA-4321-9399-FF8426930983},2985.46854945644,511731.387545584
9281,16323,Barrett Cr,1597.85527792,CO,CO16323,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{524B07B1-2289-4EF3-ADE6-D733543B2314},16062.0318761523,6477689.58129117
9282,16324,Needle Cr,615.5672394,CO,CO16324,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BDA6B4A6-CB07-49E2-AE92-894DAC72E35F},6949.36701621299,2487653.01179572
9284,16329,Razor Cr Dome,4886.38217537,CO,CO16329,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7B9E0C28-AB74-474E-8D1D-D2DD54B8BEB8},21177.7113983588,19903274.2101834
9287,16338,Muddy/Poison,1512.2062801,CO,CO16338,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{D19B468E-41C4-45AE-BC4A-C28073A6F609},10802.9568074329,6237830.48065934
9288,16342,Dome Pasture,3419.88212676,CO,CO16342,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0E3547AD-8335-42A2-8EA4-FA5C8DA1ABE3},26184.9241400657,13745449.0262682
9289,16344,Trail Cr,5368.67247225,CO,CO16344,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{09D0D2E5-A8C7-4573-950B-6AA6CEA250C8},38280.984462582,21749829.441916
9290,16346,Cochetopa Cr,876.40538526,CO,CO16346,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4B6CE190-57BE-4B74-8F63-96ED8AC47BE0},9846.75074168894,3739478.89005829
9291,16349,Mesa,314.52591967,CO,CO16349,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2F51AB41-4253-48A4-845F-13E8BA3A83D1},7300.54254578725,1283392.60597415
9293,16362,Cold Springs,1887.76325877,CO,CO16362,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{68F56E93-2B14-458A-9FD0-A59843437426},31168.769941012,23596143.1214958
9492,06216,Antelope Cr,2950.81903613,CO,CO06216,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3263D0AB-F123-4D76-9F34-75297F3B6095},15515.3568680731,11969440.2263538
9493,06208,McIntosh Mountain,19376.58859088,CO,CO06208,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FE31D071-7CD0-4FB1-BE8B-054A59029C5A},53906.3603128519,81338724.2461987
9494,06208,McIntosh Mountain,916.3948953,CO,CO06208,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E01D1EE1-71AF-4EC6-8DDA-1466A0D4646B},10641.6400611181,3715439.80012554
9502,06347,Manchego,826.62935022,CO,CO06347,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1E132FA2-BA48-4B2C-90CE-A71AE2E1817B},21108.1208876471,10568994.8195736
9509,06418,Unaweep South Side,2826.03090708,CO,CO06418,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{87048FEF-8838-4FC2-B877-A5770BB888FB},18242.2552886793,7407201.84567046
9510,06417,Unaweep North Side,6786.50341862,CO,CO06417,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{23332F0C-7F59-4A71-8DB2-5234C6FE8750},45348.0935326109,27464004.9452673
9923,16810,Plateau Creek,155.77001531,CO,CO16810,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F9A79930-76EA-4CD4-A0E5-3E96862B86BC},6774.68877603269,630378.886857281
9927,06170,Kodel,45.43308525,CO,CO06170,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5876BA2C-27B7-494F-A3C3-50F628957B32},1998.29887439393,183861.166055035
9928,16609,Spann,270.62732213,CO,CO16609,9999/09/09 00:00:00+00,COG01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{624B8D0D-3502-4211-AAF4-8770C801FEEE},5638.44857089281,1095189.91664881
11114,14320,Ox Bow,145.58384896,CO,CO14320,9999/09/09 00:00:00+00,COF03000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C9F67A3D-DA15-4AF9-8C61-6086B98369A1},7677.23237262232,589156.934154299
14312,08064,Marble Wash,3373.86237345,CO,CO08064,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C92E8F82-8223-4AFE-9FFA-5AE18871C267},18178.4771114229,13684058.84819
14735,04155,Temple Gulch,9.44936716,CO,CO04155,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E2B55C97-B09B-4F19-8490-BF1D8447B2F1},1603.18910849937,38245.4148970567
14736,04155,Temple Gulch,14.69137262,CO,CO04155,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0022D587-4418-4FF3-B19B-07264F2AD97B},1698.80082163489,59462.0933786109
15135,04163,Grassy Cr,40.01655315,CO,CO04163,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4F80EFF2-6101-40BB-9934-D36234831D67},1609.71074424296,161946.957084341
15136,04163,Grassy Cr,39.86791592,CO,CO04163,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3EEA28E7-B9E6-4C86-A3E8-5BF30EC9E605},1606.70426221901,161343.182841487
15137,04163,Grassy Cr,39.93489964,CO,CO04163,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EF050D0E-34DA-4954-B887-EC7751723CC0},1606.90667364888,161619.658216587
15138,04163,Grassy Cr,70.37772707,CO,CO04163,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{546CEA12-D32E-4864-ADA5-91D026189DAC},2219.31236635454,284822.090707854
15139,04163,Grassy Cr,118.13976941,CO,CO04163,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{54BB0642-F7BC-420F-8CAF-AB8A99F84103},3169.53416501027,478129.024868631
15140,04167,Foidel Cr,251.08385892,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{91D802F6-A8BD-4994-9A0E-D630E1D7E1A3},5771.93335475009,1016024.45524124
15142,04167,Foidel Cr,81.01747895,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B8C6867E-DCA8-4BFB-9AFE-DED53FE77265},2428.99773873315,327845.510198273
15143,04167,Foidel Cr,41.4357924,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DB2F13D5-1C4F-4ABF-8940-8573164FF1AF},1638.21741877384,167668.168344398
15144,04167,Foidel Cr,40.11290217,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{377C4680-4D25-4631-B1AD-6C879AA5319B},1611.61868737468,162320.651080204
15145,04167,Foidel Cr,39.83699253,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{41E201C9-9358-4D72-8F80-B717D3FD8179},1606.05108892877,161205.233571939
15146,04167,Foidel Cr,38.95800142,CO,CO04167,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{08470A06-CB78-4124-9AE7-753235B29CA9},1588.48683782036,157655.99145293
15147,04172,Lower Middle Cr,583.29991783,CO,CO04172,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5AC13DC7-4CDF-4824-99A2-DE6CC7713957},8507.29278386639,2360334.68379801
15148,04172,Lower Middle Cr,448.28517542,CO,CO04172,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EA7A61FB-7A77-4F53-BF6F-58C2A114B027},6499.61113864383,1814015.21967558
15149,04644,Little Trout Cr,652.14424308,CO,CO04644,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{799E891F-0B67-4F7D-8C24-0DFFA847DBB7},9729.8619373385,2638925.73912499
15150,04170,Trout Cr,994.85521521,CO,CO04170,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{799F26E1-C3AC-4021-A6C8-CAF5DF211A86},11823.2954763429,4025806.01530056
15151,04644,Little Trout Cr,81.1388063,CO,CO04644,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CAC368D6-EA19-4685-82FD-20682121DA01},2413.10660733268,328331.916966898
15152,04644,Little Trout Cr,42.14753912,CO,CO04644,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F274377D-3E90-4D22-9A47-AF30B50B33B4},1651.9664198075,170554.415293316
15153,04644,Little Trout Cr,41.62267878,CO,CO04644,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{720EDAB3-BA12-4CD9-85C5-FF8046278FF1},1641.62897825461,168431.118300424
15535,04002,Three Forks,44973.66042368,CO,CO04002,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{77DD5503-B092-4BD9-A4FC-E0417DDA0987},95958.6985065801,182003087.581226
15537,00014,Round Mtn,238.29780265,CO,CO00014,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{39DCFB60-F595-42E4-8784-F9A131D95060},7790.6479076347,964589.845788728
15539,04044,N Fork Fortification,1217.63252482,CO,CO04044,9999/09/09 00:00:00+00,CON01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{33A5AFF4-AB22-4208-906B-083A1F70EFF8},11211.5882547263,4928956.76173048
