OBJECTID,AV_LEGEND,CLASS,ACREAGE,SOURCE,SHAPE_Length,SHAPE_Area
1788,Tidal Wetland,111,0.037,OLISP 1995 Air Photos,301.159008720075,1627.64818605089
1789,Tidal Wetland,111,0.076,OLISP 1995 Air Photos,549.660850422712,3304.2555249924
1790,Tidal Wetland,111,0.151,OLISP 1995 Air Photos,438.231225806831,6597.28379877491
1791,Tidal Wetland,111,0.204,OLISP 1995 Air Photos,539.050465750219,8865.12754728902
1792,Tidal Wetland,111,1.638,OLISP 1995 Air Photos,1322.11537944841,71351.7961975383
1793,Tidal Wetland,111,0.032,OLISP 1995 Air Photos,144.462649795597,1378.05594213198
1794,Tidal Wetland,111,0.568,OLISP 1995 Air Photos,1482.11547955264,24742.4242981365
1795,Tidal Wetland,111,17.499,OLISP 1995 Air Photos,4707.06011798362,762273.899432743
1796,Upland,0,0.559, ,582.127095156677,24348.9630228679
1797,Tidal Wetland,111,0.8,OLISP 1995 Air Photos,721.171027095592,34841.8095379537
1798,Tidal Wetland,111,0.563,OLISP 1995 Air Photos,699.601345487288,24507.3846843298
1799,Tidal Wetland,111,1.791,OLISP 1995 Air Photos,2104.33306403512,78014.0216675614
1800,Tidal Wetland,111,31.101,OLISP 1995 Air Photos,6402.48005458596,1354763.43983163
1801,Tidal Wetland,111,0.575,OLISP 1995 Air Photos,1808.69005825284,25033.3752403225
1802,Tidal Wetland,111,16.534,OLISP 1995 Air Photos,6151.43445822124,720215.098703161
1803,Tidal Wetland,111,3.905,OLISP 1995 Air Photos,2304.30744025547,170083.999214387
1804,Tidal Wetland,111,0.038,OLISP 1995 Air Photos,209.069976187473,1640.20031694653
1805,Tidal Wetland,111,0.478,OLISP 1995 Air Photos,834.041892793938,20806.2473814209
1806,Tidal Wetland,111,0.03,OLISP 1995 Air Photos,158.820356265967,1285.60437142413
1807,Tidal Wetland,111,0.082,OLISP 1995 Air Photos,536.617028304741,3574.4706815405
1808,Tidal Wetland,111,0.064,OLISP 1995 Air Photos,189.831206721091,2769.45903061079
1809,Tidal Wetland,111,11.301,OLISP 1995 Air Photos,7032.37241626229,492288.770893542
1810,Tidal Wetland,111,0.253,OLISP 1995 Air Photos,464.436096111342,10999.4165402307
1811,Tidal Wetland,111,3.6,OLISP 1995 Air Photos,1518.75598445112,156826.012220585
1812,Tidal Wetland,111,0.325,OLISP 1995 Air Photos,759.189981281438,14167.6144712352
1813,Tidal Wetland,111,0.046,OLISP 1995 Air Photos,176.343079275482,1990.98596184767
1814,Tidal Wetland,111,0.383,OLISP 1995 Air Photos,738.459226877195,16664.5336845875
1815,Upland,0,0.985, ,783.419659265983,42925.9812406311
1816,Tidal Wetland,111,0.618,OLISP 1995 Air Photos,1671.60774027185,26929.3233388677
1817,Tidal Wetland,111,0.818,OLISP 1995 Air Photos,1115.18392724219,35643.9739854932
1818,Tidal Wetland,111,0.055,OLISP 1995 Air Photos,186.873614368776,2399.28490421462
1819,Tidal Wetland,111,6.188,OLISP 1995 Air Photos,3571.11526552645,269556.07596808
1820,Tidal Wetland,111,0.822,OLISP 1995 Air Photos,897.769439404575,35785.3238132457
1821,Tidal Wetland,111,0.064,OLISP 1995 Air Photos,220.79016303764,2808.74573648098
1822,Tidal Wetland,111,17.21,OLISP 1995 Air Photos,6416.14484600756,749686.886256875
1823,Tidal Wetland,111,0.064,OLISP 1995 Air Photos,305.242289727595,2780.94157544785
1824,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,135.405960084088,1246.78927345743
1825,Tidal Wetland,111,10.998,OLISP 1995 Air Photos,2947.35797859417,479090.314386754
1826,Tidal Wetland,111,4.295,OLISP 1995 Air Photos,2301.65134893721,187091.852321533
1827,Tidal Wetland,111,0.075,OLISP 1995 Air Photos,399.860598732755,3274.47805417422
1828,Tidal Wetland,111,0.053,OLISP 1995 Air Photos,190.801028348303,2292.5709542455
1829,Tidal Wetland,111,0.018,OLISP 1995 Air Photos,122.261988406852,781.410198809529
1830,Tidal Wetland,111,5.784,OLISP 1995 Air Photos,2300.51317784392,251934.560245832
1831,Tidal Wetland,111,0.717,OLISP 1995 Air Photos,792.793372686989,31237.4243495086
1832,Tidal Wetland,111,4.141,OLISP 1995 Air Photos,4753.7984904478,180368.773987157
1833,Tidal Wetland,111,0.049,OLISP 1995 Air Photos,254.933147960892,2142.52319284491
1834,Tidal Wetland,111,3.67,OLISP 1995 Air Photos,2592.79353178391,159864.80670321
1835,Tidal Wetland,111,4.938,OLISP 1995 Air Photos,1810.50212971678,215100.285354131
1836,Tidal Wetland,111,0.218,OLISP 1995 Air Photos,1173.07807830371,9485.17207873497
1837,Tidal Wetland,111,0.156,OLISP 1995 Air Photos,373.968956422639,6794.67771480155
1838,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,225.374351893164,1914.52932835185
1839,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,216.498766312138,2371.04454730817
1840,Tidal Wetland,111,0.662,OLISP 1995 Air Photos,700.347569988148,28824.4627753049
1841,Tidal Wetland,111,0.744,OLISP 1995 Air Photos,863.146258630744,32408.2336894063
1842,Tidal Wetland,111,0.467,OLISP 1995 Air Photos,1327.51006300988,20350.5107011627
1843,Tidal Wetland,111,3.174,OLISP 1995 Air Photos,2076.37514933664,138273.619037094
1844,Tidal Wetland,111,0.035,OLISP 1995 Air Photos,156.563383273929,1542.33259769802
1845,Tidal Wetland,111,0.786,OLISP 1995 Air Photos,1512.44327470863,34229.6804250385
1846,Tidal Wetland,111,1.805,OLISP 1995 Air Photos,5938.53061468898,78624.1796762334
1847,Tidal Wetland,111,4.476,OLISP 1995 Air Photos,2282.94876290423,194989.259921565
1848,Tidal Wetland,111,7.36,OLISP 1995 Air Photos,6031.4507567564,320598.458859648
1849,Tidal Wetland,111,0.087,OLISP 1995 Air Photos,223.49716189902,3776.11281284001
1850,Tidal Wetland,111,0.051,OLISP 1995 Air Photos,210.04339662915,2218.79109617844
1851,Tidal Wetland,111,0.191,OLISP 1995 Air Photos,373.087773632464,8315.35057140487
1852,Tidal Wetland,111,21.209,OLISP 1995 Air Photos,9192.95989800357,923860.651291284
1853,Tidal Wetland,111,0.565,OLISP 1995 Air Photos,675.354348236067,24602.7023537762
1854,Tidal Wetland,111,0.949,OLISP 1995 Air Photos,1326.68587385919,41348.5031852521
1855,Tidal Wetland,111,0.05,OLISP 1995 Air Photos,223.728787738208,2177.15812252218
1856,Tidal Wetland,111,0.292,OLISP 1995 Air Photos,561.219564361203,12701.1004157336
1857,Tidal Wetland,111,27.656,OLISP 1995 Air Photos,8057.98287383536,1204692.55817413
1858,Tidal Wetland,111,0.542,OLISP 1995 Air Photos,1196.50346598174,23596.0411209186
1859,Tidal Wetland,111,0.127,OLISP 1995 Air Photos,331.081534332654,5537.86968860912
1860,Upland,0,2.081, ,1582.0146048681,90636.151339393
1861,Tidal Wetland,111,0.118,OLISP 1995 Air Photos,357.909638246995,5132.83107227092
1862,Tidal Wetland,111,0.699,OLISP 1995 Air Photos,1087.39975406029,30459.9086883648
1863,Tidal Wetland,111,0.019,OLISP 1995 Air Photos,119.678260970394,830.187588402362
1864,Tidal Wetland,111,0.309,OLISP 1995 Air Photos,975.818606408053,13446.0565900724
1865,Tidal Wetland,111,0.166,OLISP 1995 Air Photos,442.319950890237,7228.32136763302
1866,Tidal Wetland,111,5.848,OLISP 1995 Air Photos,3908.80460830338,254727.584111793
1867,Tidal Wetland,111,0.131,OLISP 1995 Air Photos,391.200037165892,5713.25317939707
1868,Tidal Wetland,111,1.455,OLISP 1995 Air Photos,1185.88357222954,63360.3895140461
1869,Tidal Wetland,111,0.729,OLISP 1995 Air Photos,898.170111113619,31742.7773776502
1870,Tidal Wetland,111,1.528,OLISP 1995 Air Photos,2899.28660738084,66546.5046224892
1871,Tidal Wetland,111,0.392,OLISP 1995 Air Photos,908.235913435412,17076.2566734712
1872,Tidal Wetland,111,0.494,OLISP 1995 Air Photos,957.133844961096,21532.2291132148
1873,Tidal Wetland,111,0.659,OLISP 1995 Air Photos,1116.85160658905,28712.3543206068
1874,Tidal Wetland,111,0.579,OLISP 1995 Air Photos,1143.41079255909,25205.2666183061
1875,Tidal Wetland,111,1.13,OLISP 1995 Air Photos,1381.76347890363,49213.1132820851
1876,Tidal Wetland,111,8.339,OLISP 1995 Air Photos,4295.84628225837,363266.901323299
1877,Tidal Wetland,111,0.117,OLISP 1995 Air Photos,336.828673323107,5107.01029852655
1878,Tidal Wetland,111,9.254,OLISP 1995 Air Photos,3352.00120275309,403091.461880075
1879,Tidal Wetland,111,0.111,OLISP 1995 Air Photos,319.194815188968,4842.03079224803
1880,Tidal Wetland,111,0.346,OLISP 1995 Air Photos,737.768871131382,15061.2175039959
1881,Tidal Wetland,111,55.0,OLISP 1995 Air Photos,14640.3015348067,2395820.75494331
1882,Tidal Wetland,111,0.432,OLISP 1995 Air Photos,1403.74917712171,18798.5306259672
1883,Tidal Wetland,111,0.029,OLISP 1995 Air Photos,148.026850190713,1272.80015553171
1884,Tidal Wetland,111,0.079,OLISP 1995 Air Photos,321.020475090812,3434.7885541922
1885,Tidal Wetland,111,0.319,OLISP 1995 Air Photos,545.205278462581,13883.3469281829
1886,Tidal Wetland,111,38.488,OLISP 1995 Air Photos,9023.29955099698,1676549.45303726
1887,Tidal Wetland,111,21.571,OLISP 1995 Air Photos,6298.22264126549,939625.025719687
1888,Tidal Wetland,111,0.55,OLISP 1995 Air Photos,1735.74288299121,23972.7428760243
1889,Tidal Wetland,111,7.581,OLISP 1995 Air Photos,4653.93610151067,330228.090805825
1890,Upland,0,1.325, ,947.440262354773,57727.6764106078
1891,Tidal Wetland,111,0.424,OLISP 1995 Air Photos,814.885016782207,18447.6656174665
1892,Tidal Wetland,111,0.484,OLISP 1995 Air Photos,1024.43837958268,21067.5768145107
1893,Tidal Wetland,111,2.624,OLISP 1995 Air Photos,2326.55280772089,114320.057060488
1894,Tidal Wetland,111,0.03,OLISP 1995 Air Photos,165.907857251988,1302.20588235648
1895,Tidal Wetland,111,0.269,OLISP 1995 Air Photos,513.992176644559,11729.6850783106
1896,Tidal Wetland,111,0.081,OLISP 1995 Air Photos,288.055325659229,3519.67818853652
1897,Tidal Wetland,111,42.892,OLISP 1995 Air Photos,11648.6530124479,1868390.03383101
1898,Tidal Wetland,111,20.515,OLISP 1995 Air Photos,7983.94355976293,893623.337081426
1899,Tidal Wetland,111,0.171,OLISP 1995 Air Photos,468.180563268828,7427.76027904988
1900,Upland,0,3.062, ,1412.96515598833,133369.890767549
1901,Tidal Wetland,111,3.474,OLISP 1995 Air Photos,4848.20186984295,151321.429222422
1902,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,163.184603286275,1906.25240206883
1903,Tidal Wetland,111,19.351,OLISP 1995 Air Photos,4414.03997694753,842949.353789737
1904,Tidal Wetland,111,10.401,OLISP 1995 Air Photos,9482.99046119025,453071.675985795
1905,Tidal Wetland,111,22.939,OLISP 1995 Air Photos,5047.45540130428,999231.038670684
1906,Tidal Wetland,111,0.121,OLISP 1995 Air Photos,640.535305397903,5266.23473942444
1907,Tidal Wetland,111,0.169,OLISP 1995 Air Photos,1050.08518008735,7352.96213138493
1908,Tidal Wetland,111,52.617,OLISP 1995 Air Photos,8185.83174201118,2291983.40571059
1909,Tidal Wetland,111,1.809,OLISP 1995 Air Photos,2923.86647471119,78781.262364252
1910,Tidal Wetland,111,19.76,OLISP 1995 Air Photos,11618.0591472044,860748.611249599
1911,Tidal Wetland,111,3.405,OLISP 1995 Air Photos,3464.82279759018,148328.056172085
1912,Tidal Wetland,111,7.864,OLISP 1995 Air Photos,3390.6133272905,342560.954742507
1913,Tidal Wetland,111,0.045,OLISP 1995 Air Photos,232.813926992873,1954.26673284381
1914,Tidal Wetland,111,0.371,OLISP 1995 Air Photos,659.002306102436,16146.1119191854
1915,Tidal Wetland,111,3.348,OLISP 1995 Air Photos,2058.96745687515,145843.204604983
1916,Tidal Wetland,111,6.075,OLISP 1995 Air Photos,3177.24284017177,264616.438439781
1917,Tidal Wetland,111,0.172,OLISP 1995 Air Photos,1128.12139545533,7475.34562062438
1918,Tidal Wetland,111,0.324,OLISP 1995 Air Photos,1847.29383359401,14124.2933989347
1919,Tidal Wetland,111,17.21,OLISP 1995 Air Photos,4569.39525274336,749661.153765367
1920,Tidal Wetland,111,0.116,OLISP 1995 Air Photos,308.758780307401,5047.90937280472
1921,Tidal Wetland,111,0.099,OLISP 1995 Air Photos,293.571071861974,4310.02342708302
1922,Tidal Wetland,111,0.934,OLISP 1995 Air Photos,1003.46374467592,40673.5389904874
1923,Tidal Wetland,111,1.543,OLISP 1995 Air Photos,1491.9015152642,67231.8389159525
1924,Tidal Wetland,111,0.327,OLISP 1995 Air Photos,819.447781709843,14249.7090866473
1925,Tidal Wetland,111,0.675,OLISP 1995 Air Photos,1242.84040052642,29406.8151869191
1926,Tidal Wetland,111,15.547,OLISP 1995 Air Photos,4893.53816524447,677213.374330465
1927,Tidal Wetland,111,9.62,OLISP 1995 Air Photos,6615.13696405931,419052.541762944
1928,Tidal Wetland,111,0.456,OLISP 1995 Air Photos,730.389576374801,19858.9417710257
1929,Tidal Wetland,111,0.569,OLISP 1995 Air Photos,630.206786359091,24774.0349823573
1930,Tidal Wetland,111,3.248,OLISP 1995 Air Photos,2902.62848972769,141481.09719604
1931,Tidal Wetland,111,64.654,OLISP 1995 Air Photos,15724.5145803388,2816349.41790268
1932,Tidal Wetland,111,0.18,OLISP 1995 Air Photos,344.322836291512,7819.69090081772
1933,Tidal Wetland,111,0.116,OLISP 1995 Air Photos,273.265389752513,5040.97148007228
1934,Tidal Wetland,111,0.066,OLISP 1995 Air Photos,306.341529678443,2891.64346333244
1935,Upland,0,1.003, ,937.464396967135,43673.1425280119
1936,Tidal Wetland,111,0.191,OLISP 1995 Air Photos,359.571480989572,8313.71548382685
1937,Tidal Wetland,111,3.429,OLISP 1995 Air Photos,4054.27969527042,149374.24804091
1938,Tidal Wetland,111,0.364,OLISP 1995 Air Photos,685.174287568176,15848.1995973118
1939,Tidal Wetland,111,4.844,OLISP 1995 Air Photos,3458.29437500382,211013.333988
1940,Tidal Wetland,111,3.534,OLISP 1995 Air Photos,2673.33317605367,153948.412864978
1941,Tidal Wetland,111,0.349,OLISP 1995 Air Photos,1297.34547167386,15185.0248104711
1942,Tidal Wetland,111,25.133,OLISP 1995 Air Photos,6776.97440678446,1094792.71069842
1943,Tidal Wetland,111,8.259,OLISP 1995 Air Photos,3340.93450797974,359749.77559121
1944,Tidal Wetland,111,7.526,OLISP 1995 Air Photos,4652.26295737821,327842.241759824
1945,Tidal Wetland,111,0.039,OLISP 1995 Air Photos,262.617679693284,1684.81389088244
1946,Tidal Wetland,111,2.207,OLISP 1995 Air Photos,2762.15763658869,96141.2344970165
1947,Upland,0,0.597, ,946.427685960616,25990.3690900386
1948,Tidal Wetland,111,343.287,OLISP 1995 Air Photos,72165.1505044274,14953587.2472754
1949,Tidal Wetland,111,1.224,OLISP 1995 Air Photos,1078.72446236689,53313.8341220853
1950,Tidal Wetland,111,0.449,OLISP 1995 Air Photos,1422.41968128747,19574.8892755055
1951,Tidal Wetland,111,0.694,OLISP 1995 Air Photos,717.268626287447,30239.4260195278
1952,Tidal Wetland,111,4.364,OLISP 1995 Air Photos,4771.78999598681,190092.129602461
1953,Tidal Wetland,111,1.747,OLISP 1995 Air Photos,1696.98298621022,76090.3619239083
1954,Tidal Wetland,111,0.979,OLISP 1995 Air Photos,1019.29849435145,42625.948913585
1955,Tidal Wetland,111,2.89,OLISP 1995 Air Photos,6621.96925610395,125889.62450708
1956,Tidal Wetland,111,0.302,OLISP 1995 Air Photos,975.333017691237,13159.1737975467
1957,Tidal Wetland,111,0.416,OLISP 1995 Air Photos,643.514459172158,18103.7979196625
1958,Tidal Wetland,111,0.727,OLISP 1995 Air Photos,936.258956060901,31675.572710823
1959,Tidal Wetland,111,143.428,OLISP 1995 Air Photos,14754.7298344844,6247731.69239313
1960,Tidal Wetland,111,1.923,OLISP 1995 Air Photos,1421.16724069843,83774.9098088363
1961,Tidal Wetland,111,1.008,OLISP 1995 Air Photos,1099.6492723382,43927.3223315735
1962,Tidal Wetland,111,0.08,OLISP 1995 Air Photos,249.118015886881,3494.05525997211
1963,Tidal Wetland,111,1.014,OLISP 1995 Air Photos,1924.40240226111,44161.3153903164
1964,Tidal Wetland,111,0.107,OLISP 1995 Air Photos,446.260167199052,4652.40843288631
1965,Tidal Wetland,111,0.036,OLISP 1995 Air Photos,149.70930398663,1575.09609279593
1966,Tidal Wetland,111,0.37,OLISP 1995 Air Photos,632.632032981583,16122.6798139347
1967,Tidal Wetland,111,139.231,OLISP 1995 Air Photos,13967.7662602563,6064921.80195965
1968,Tidal Wetland,111,1.333,OLISP 1995 Air Photos,1029.7741497521,58068.293752533
1969,Tidal Wetland,111,0.071,OLISP 1995 Air Photos,343.756452635015,3105.45168925179
1970,Tidal Wetland,111,1.145,OLISP 1995 Air Photos,1059.91179826549,49883.1969153053
1971,Tidal Wetland,111,7.562,OLISP 1995 Air Photos,3293.90669789816,329422.436429438
1972,Tidal Wetland,111,0.085,OLISP 1995 Air Photos,267.147114233893,3699.28355479473
1973,Tidal Wetland,111,0.141,OLISP 1995 Air Photos,338.910127313219,6126.6172100413
1974,Tidal Wetland,111,0.401,OLISP 1995 Air Photos,587.545125760118,17469.3953089929
1975,Tidal Wetland,111,1.883,OLISP 1995 Air Photos,1847.88390400781,82031.966087133
1976,Tidal Wetland,111,2.42,OLISP 1995 Air Photos,1450.60237981344,105429.986764934
1977,Tidal Wetland,111,0.157,OLISP 1995 Air Photos,338.16193602527,6849.66901606313
1978,Tidal Wetland,111,1.351,OLISP 1995 Air Photos,1499.57299003207,58863.3750885674
1979,Tidal Wetland,111,4.504,OLISP 1995 Air Photos,2802.03446235851,196203.110108231
1980,Tidal Wetland,111,2.325,OLISP 1995 Air Photos,1693.58333028547,101276.886117864
1981,Tidal Wetland,111,1.481,OLISP 1995 Air Photos,1020.78913708639,64511.3569469426
1982,Tidal Wetland,111,14.885,OLISP 1995 Air Photos,3736.17257701544,648410.524547211
1983,Tidal Wetland,111,8.859,OLISP 1995 Air Photos,4471.23651527522,385882.854510177
1984,Tidal Wetland,111,12.062,OLISP 1995 Air Photos,5168.26803335335,525406.416857024
1985,Tidal Wetland,111,1.392,OLISP 1995 Air Photos,1016.83123310416,60614.6389581294
1986,Tidal Wetland,111,2.602,OLISP 1995 Air Photos,1714.22697432949,113340.596521789
1987,Tidal Wetland,111,0.754,OLISP 1995 Air Photos,903.403046870316,32861.6290612181
1988,Tidal Wetland,111,0.089,OLISP 1995 Air Photos,341.183571240466,3876.22082935576
1989,Tidal Wetland,111,0.021,OLISP 1995 Air Photos,135.084234541365,911.016543066126
1990,Tidal Wetland,111,3.987,OLISP 1995 Air Photos,7903.88423215702,173669.803209753
1991,Tidal Wetland,111,0.087,OLISP 1995 Air Photos,233.049553348434,3808.03283746942
1992,Tidal Wetland,111,0.26,OLISP 1995 Air Photos,1014.68308937779,11327.8202710533
1993,Tidal Wetland,111,4.969,OLISP 1995 Air Photos,3581.49261177832,216466.367289097
1994,Tidal Wetland,111,16.124,OLISP 1995 Air Photos,7385.78419161638,702359.009692847
1995,Tidal Wetland,111,0.281,OLISP 1995 Air Photos,704.887352712258,12252.2615785955
1996,Tidal Wetland,111,0.294,OLISP 1995 Air Photos,1073.00919743832,12803.947261834
1997,Tidal Wetland,111,0.183,OLISP 1995 Air Photos,766.355718770553,7950.44940834437
1998,Tidal Wetland,111,0.458,OLISP 1995 Air Photos,1235.44505770606,19953.9443163992
1999,Upland,0,0.079, ,233.398693288665,3419.99320926694
2000,Tidal Wetland,111,3.24,OLISP 1995 Air Photos,2409.76263704699,141137.69589012
2001,Tidal Wetland,111,1.495,OLISP 1995 Air Photos,2931.82022322564,65116.9842806751
2002,Tidal Wetland,111,4.943,OLISP 1995 Air Photos,2599.118802222,215328.412190121
2003,Tidal Wetland,111,0.835,OLISP 1995 Air Photos,907.839355985738,36392.8437336655
2004,Tidal Wetland,111,18.713,OLISP 1995 Air Photos,4772.65567481839,815134.410686917
2005,Tidal Wetland,111,0.339,OLISP 1995 Air Photos,478.042756774858,14756.9354762845
2006,Tidal Wetland,111,4.901,OLISP 1995 Air Photos,2293.48795476595,213497.807617922
2007,Upland,0,0.137, ,427.499995201378,5986.23915272217
2008,Tidal Wetland,111,1.904,OLISP 1995 Air Photos,4208.36793928254,82946.8041590504
2009,Upland,0,0.176, ,318.066198094614,7658.17715174108
2010,Tidal Wetland,111,0.229,OLISP 1995 Air Photos,522.141488622415,9963.25376633186
2011,Tidal Wetland,111,1.348,OLISP 1995 Air Photos,1377.63015379648,58715.5383112509
2012,Tidal Wetland,111,0.097,OLISP 1995 Air Photos,275.419453993606,4237.93305145614
2013,Tidal Wetland,111,0.08,OLISP 1995 Air Photos,386.523657902526,3477.85368640957
2014,Tidal Wetland,111,2.515,OLISP 1995 Air Photos,3033.04271126935,109575.004350167
2015,Tidal Wetland,111,277.207,OLISP 1995 Air Photos,45710.4476175588,12075128.0337517
2016,Tidal Wetland,111,2.32,OLISP 1995 Air Photos,2096.96544744129,101041.907553411
2017,Tidal Wetland,111,0.471,OLISP 1995 Air Photos,949.05713483314,20505.5469662974
2018,Tidal Wetland,111,0.346,OLISP 1995 Air Photos,877.449881463208,15079.8298295688
2019,Tidal Wetland,111,1.191,OLISP 1995 Air Photos,1156.25442479046,51901.6605429741
2020,Tidal Wetland,111,17.771,OLISP 1995 Air Photos,3673.27913186767,774109.463643686
2021,Upland,0,1.488, ,2672.07010230629,64832.9587475922
2022,Tidal Wetland,111,0.072,OLISP 1995 Air Photos,430.642723362,3141.9450688313
2023,Tidal Wetland,111,0.054,OLISP 1995 Air Photos,321.722214625342,2359.84944297322
2024,Tidal Wetland,111,0.459,OLISP 1995 Air Photos,1779.33798042695,20002.694284211
2025,Upland,0,0.685, ,1283.82893321604,29859.107804916
2026,Tidal Wetland,111,49.096,OLISP 1995 Air Photos,13060.89950974,2138605.33221116
