Fiscal Year,Vendor Name,Street Address,Vendor Address City,Vendor Address State,Vendor Address Zip Code,Issue Date,Payment Amount,Department Description,Business Unit,Account Description
2011,BAMA COMPANIES INC #1,2745 E 11TH ST,TULSA,OK,74159,12/14/2010,$111021.25,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BAMA COMPANIES INC #1,2745 E 11TH ST,TULSA,OK,74159,03/15/2011,$139162.98,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BAMA COMPANIES INC #1,2745 E 11TH ST,TULSA,OK,74159,05/16/2011,$99760.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BLUESTONE NATURAL RES LLC,2100 S UTICA AVE  STE 200,TULSA,OK,74114,06/14/2011,$3044.62,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BLUESTONE NATURAL RES LLC,2100 S UTICA AVE  STE 200,TULSA,OK,74114,06/14/2011,$2564.97,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BOEING AEROSPACE OPER INC #2,8120 MID AMERICA BLVD  STE 300,OKLAHOMA CITY,OK,73135,02/15/2011,$262275.81,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BOEING AEROSPACE OPER INC #2,8120 MID AMERICA BLVD  STE 300,OKLAHOMA CITY,OK,73135,05/16/2011,$318637.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BOEING AEROSPACE OPERATIONS IN,8120 MID AMERICA BLVD  STE 300,OKLAHOMA CITY,OK,73135,08/16/2010,$283688.73,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BOEING AEROSPACE OPERATIONS IN,8120 MID AMERICA BLVD  STE 300,OKLAHOMA CITY,OK,73135,12/14/2010,$295054.89,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$26668.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$20160.21,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$7899.95,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$5053.86,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$7803.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,03/15/2011,$167.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,BORETS-WEATHERFORD US INC,1600 N GARNETT RD,TULSA,OK,74116,05/16/2011,$34361.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,08/16/2010,$153893.41,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,08/16/2010,$182285.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,12/14/2010,$236884.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,12/14/2010,$254296.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,03/15/2011,$287168.88,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALIFORNIA STATE AUTO ASSOC,3055 OAK RD,WALNUT CREEK,CA,94597,06/14/2011,$266636.35,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALLIDUS TECHNOLOGIES LLC,7130 S LEWIS AVE  #335,TULSA,OK,74136,09/16/2010,$68176.55,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALLIDUS TECHNOLOGIES LLC,7130 S LEWIS AVE  #335,TULSA,OK,74136,12/14/2010,$86859.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CALLIDUS TECHNOLOGIES LLC,7130 S LEWIS AVE  #335,TULSA,OK,74136,04/14/2011,$90897.09,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAMERON TECHNOLOGIES US INC,14450 JFK BLVD,HOUSTON,TX,77032,11/15/2010,$48714.89,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAMERON TECHNOLOGIES US INC,14450 JFK BLVD,HOUSTON,TX,77032,12/14/2010,$58734.25,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAMERON TECHNOLOGIES US INC,14450 JFK BLVD,HOUSTON,TX,77032,04/14/2011,$63096.37,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAPITAL ONE AUTO FINANCE INC,15000 CAP ONE DR/12077-0270,RICHMOND,VA,23238,10/14/2010,$96531.21,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAPITAL ONE AUTO FINANCE INC,15000 CAP ONE DR/12077-0270,RICHMOND,VA,23238,03/15/2011,$100053.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CAPITAL ONE AUTO FINANCE INC,15000 CAP ONE DR/12077-0270,RICHMOND,VA,23238,03/15/2011,$96531.21,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CARDINAL FG CO,775 PRAIRIE CTR DR   STE 200,EDEN PRAIRIE,MN,55344,09/16/2010,$77228.58,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CARDINAL FG CO,775 PRAIRIE CTR DR   STE 200,EDEN PRAIRIE,MN,55344,11/15/2010,$107542.50,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CARDINAL FG CO,775 PRAIRIE CTR DR   STE 200,EDEN PRAIRIE,MN,55344,02/15/2011,$115259.12,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CARDINAL FG CO,775 PRAIRIE CTR DR   STE 200,EDEN PRAIRIE,MN,55344,05/16/2011,$104616.21,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CCA OF TENNESSEE LLC,10 BURTON HILLS BLVD,NASHVILLE,TN,37215,08/16/2010,$84799.32,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CCA OF TENNESSEE LLC,10 BURTON HILLS BLVD,NASHVILLE,TN,37215,12/14/2010,$82258.99,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CCA OF TENNESSEE LLC,10 BURTON HILLS BLVD,NASHVILLE,TN,37215,03/15/2011,$105851.96,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CCA OF TENNESSEE LLC,10 BURTON HILLS BLVD,NASHVILLE,TN,37215,05/16/2011,$81232.53,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHAPARRAL ENERGY LLC #2,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,10/14/2010,$9382.15,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHAPARRAL ENERGY LLC #2,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,10/14/2010,$3878.88,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHAPARRAL ENERGY LLC #2,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,11/15/2010,$40705.72,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHAPARRAL ENERGY LLC #2,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,02/15/2011,$50906.36,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHAPARRAL ENERGY LLC #2,701 CEDAR LAKE BLVD,OKLAHOMA CITY,OK,73114,05/16/2011,$71232.70,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,07/15/2010,$71219.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,07/15/2010,$76006.76,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,08/16/2010,$64936.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,10/14/2010,$56221.22,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,01/13/2011,$72226.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,04/14/2011,$103649.13,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHART COOLER SERV CO INC,5500 E INDEPENDENCE,TULSA,OK,74115,06/14/2011,$106226.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHESAPEAKE OPERATING INC #2,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,07/15/2010,$728780.29,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHESAPEAKE OPERATING INC #2,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,10/14/2010,$945694.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHESAPEAKE OPERATING INC #2,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,02/15/2011,$1134528.28,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CHESAPEAKE OPERATING INC #2,6100 N WESTERN AVE,OKLAHOMA CITY,OK,73118,04/14/2011,$1249265.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CLIMATE MASTER INC,7300 SW 44TH ST,OKLAHOMA CITY,OK,73179,08/16/2010,$49299.93,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CLIMATE MASTER INC,7300 SW 44TH ST,OKLAHOMA CITY,OK,73179,12/14/2010,$43488.60,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CLIMATE MASTER INC,7300 SW 44TH ST,OKLAHOMA CITY,OK,73179,02/15/2011,$71756.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CLIMATE MASTER INC,7300 SW 44TH ST,OKLAHOMA CITY,OK,73179,05/16/2011,$61082.81,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/14/2010,$1090293.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,10/14/2010,$765661.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,12/14/2010,$719627.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,02/15/2011,$732470.01,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CONOCOPHILLIPS CO,1490 H PLAZA OFFICE BLDG,BARTLESVILLE,OK,74006,05/16/2011,$1435783.40,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,COUGAR TOOL AMERICAS INC,9505 W RENO AVE,OKLAHOMA CITY,OK,73127,09/16/2010,$4825.76,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$10201.04,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$8049.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$13920.68,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$14837.38,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$30655.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$27326.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$33734.91,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$36152.29,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYMSTAR LLC,1700 W ALBANY   STE G,BROKEN ARROW,OK,74012,05/16/2011,$68188.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYTOVANCE BIOLOGICS LLC #3,755 RESEARCH PKWY  STE 125,OKLAHOMA CITY,OK,73104,01/13/2011,$1747.93,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYTOVANCE BIOLOGICS LLC #3,755 RESEARCH PKWY  STE 125,OKLAHOMA CITY,OK,73104,01/13/2011,$3991.01,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYTOVANCE BIOLOGICS LLC #3,755 RESEARCH PKWY  STE 125,OKLAHOMA CITY,OK,73104,03/15/2011,$11462.63,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,CYTOVANCE BIOLOGICS LLC #3,755 RESEARCH PKWY  STE 125,OKLAHOMA CITY,OK,73104,05/16/2011,$11565.16,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,D&L MANUFACTURING INC,1915 S 49TH W AVE,TULSA,OK,74107,08/16/2010,$30367.80,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,D&L MANUFACTURING INC,1915 S 49TH W AVE,TULSA,OK,74107,11/15/2010,$25458.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,D&L MANUFACTURING INC,1915 S 49TH W AVE,TULSA,OK,74107,02/15/2011,$45174.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,D&L MANUFACTURING INC,1915 S 49TH W AVE,TULSA,OK,74107,05/16/2011,$36974.15,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,08/16/2010,$198501.25,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,11/15/2010,$214008.23,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,02/15/2011,$202405.08,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DAL-ITALIA LLC,PO BOX 12069,CALHOUN,GA,30703,05/16/2011,$85432.05,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,07/15/2010,$672213.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,12/14/2010,$516463.42,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,01/13/2011,$773613.97,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL MKTG LP OBO DELL USA LP,PO BOX 676021,DALLAS,TX,75267,05/16/2011,$700035.79,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,07/15/2010,$312379.51,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,11/15/2010,$249919.27,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,01/13/2011,$308833.45,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2011,DELL USA LP  #2,PO BOX 676021,DALLAS,TX,75267,05/16/2011,$277215.18,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
