OBJECTID,VRI_CLASS,DISTANCE_ZONE,VRI_SCENIC,VRI_SENSITIVITY,VRI_AREA_ID,BLM_ORG_CD,GIS_ACRES,SHAPE_Length,SHAPE_Area
9060,IV,SS,B,MOD,VRIORV040001780,ORV04,3.65197355,0.0079048944173621,1.65709686143148e-06
9061,III,FM,B,MOD,VRIORN000000783,ORN00,120.07127453,0.0344688221103513,5.44886999825049e-05
9062,IV,SS,B,MOD,VRIORN000000912,ORN00,0.01267976,0.0004050526443437,5.75400894264669e-09
9063,IV,SS,B,MOD,VRIORV040000303,ORV04,0.01674657,0.0008440466622849,7.59914699574734e-09
9064,IV,SS,B,MOD,VRIORV040001780,ORV04,40.00890041,0.0172310750593267,1.81550742932323e-05
9065,III,SS,B,HIGH,VRIORN000000520,ORN00,34.17805719,0.0196718199438205,1.55057615967256e-05
9066,III,SS,B,HIGH,VRIORN000000520,ORN00,0.12174638,0.0012126014190986,5.52324549353815e-08
9067,III,SS,B,HIGH,VRIORN000000520,ORN00,593.5667701,0.10911563847542,0.000269221498705
9068,III,SS,B,HIGH,VRIORN000000522,ORN00,667.53097167,0.0713750843063019,0.000302646654028
9069,II,FM,B,HIGH,VRIORN000000713,ORN00,98.51293688,0.0319990116906311,4.4706179151598e-05
9070,II,FM,B,HIGH,VRIORN000000713,ORN00,387.179458,0.088190854474712,0.000175672934769
9071,II,FM,B,HIGH,VRIORN000000713,ORN00,73.95375131,0.0597841098743139,3.35506508283016e-05
9072,II,FM,B,HIGH,VRIORN000000713,ORN00,119.78146669,0.037764110024147,5.43318729534351e-05
9073,III,FM,B,MOD,VRIORN000000756,ORN00,270.26101978,0.0684105490646178,0.0001225930947472
9074,III,FM,B,MOD,VRIORN000000766,ORN00,104.34454091,0.0631188336183822,4.7352985018053e-05
9075,IV,SS,B,LOW,VRIORN000000808,ORN00,2899.95404544,0.257809590347711,0.0013145819094082
9076,IV,SS,B,MOD,VRIORN000000907,ORN00,1006.95506993,0.122378282533062,0.0004566981312913
9077,IV,SS,B,MOD,VRIORN000000907,ORN00,48.05994968,0.0206599185357333,2.17988309874275e-05
9078,IV,SS,B,MOD,VRIORN000000947,ORN00,85.99892831,0.0275738360726328,3.902731155032e-05
9079,IV,SS,B,MOD,VRIORN000000947,ORN00,7.19113806,0.0247280013624927,3.26310387896001e-06
9080,IV,SS,B,LOW,VRIORC000000306,ORC00,982.69330225,0.113345364393831,0.0004452614333941
9081,IV,SS,B,LOW,VRIORR000000618,ORR00,2.25591871,0.028094579461604,1.02204759031285e-06
9082,III,SS,B,HIGH,VRIORN000000517,ORN00,53.72661196,0.0361552762886924,2.43805590435697e-05
9083,III,SS,B,HIGH,VRIORN000000517,ORN00,176.38475137,0.0717764990381362,8.00396661220792e-05
9084,II,FM,B,HIGH,VRIORN000000713,ORN00,208.76966287,0.0555114262222145,9.47385231371534e-05
9085,II,FM,B,HIGH,VRIORN000000713,ORN00,57.97309665,0.0334901234298327,2.63088513206755e-05
9086,III,FM,B,MOD,VRIORN000000759,ORN00,71.59882545,0.0327177259504197,3.24888252376705e-05
9087,IV,SS,B,MOD,VRIORN000000936,ORN00,58.43560706,0.0313832015073575,2.65162479447971e-05
9088,IV,SS,B,MOD,VRIORN000000936,ORN00,13.24110471,0.0108067140703369,6.008020809443e-06
9089,II,FM,B,HIGH,VRIORN000000713,ORN00,30.09620797,0.0147840370903353,1.36591998343558e-05
9090,III,FM,B,MOD,VRIORN000000766,ORN00,9.78634063,0.0098223587393629,4.44154721972965e-06
9091,III,FM,B,MOD,VRIORN000000783,ORN00,40.28329446,0.0193260662639926,1.82834364315019e-05
9092,IV,SS,B,MOD,VRIORN000000912,ORN00,113.81953643,0.0352073906195164,5.16539531239174e-05
9093,IV,SS,B,MOD,VRIORN000000916,ORN00,2.70239848,0.0050813718019057,1.22658421195284e-06
9094,III,SS,B,HIGH,VRIORN000000515,ORN00,4.63666959,0.0083238774350201,2.10439748817328e-06
9095,II,FM,B,HIGH,VRIORN000000713,ORN00,34.51188055,0.0160331686038546,1.56633556673273e-05
9096,III,FM,B,MOD,VRIORN000000783,ORN00,293.36913616,0.103856396311718,0.0001331338935968
9097,III,FM,B,MOD,VRIORN000000783,ORN00,18.42251601,0.0127572985213075,8.35796361827168e-06
9098,IV,SS,B,MOD,VRIORN000000947,ORN00,485.22656303,0.0797299547137976,0.0002201606225136
9099,IV,SS,B,MOD,VRIORN000000947,ORN00,11.06475269,0.0154546767977206,5.02087464248334e-06
9100,IV,SS,B,MOD,VRIORN000000947,ORN00,628.63366562,0.068433462772902,0.0002852943001201
9101,III,SS,B,HIGH,VRIORN000000518,ORN00,456.99222572,0.0789682908010289,0.0002073779577898
9102,II,FM,B,HIGH,VRIORN000000713,ORN00,0.09713107,0.0014575595066685,4.40715054019291e-08
9103,IV,SS,B,MOD,VRIORN000000947,ORN00,209.81825207,0.0534999143896933,9.52275971921894e-05
9104,IV,SS,B,MOD,VRIORN000000947,ORN00,0.15793736,0.0028949352439864,7.16769088149816e-08
9105,III,SS,B,HIGH,VRIORN000000518,ORN00,38.98083905,0.0425868963253903,1.76879684117312e-05
9106,IV,BG,B,MOD,VRIORN000000687,ORN00,120.5229494,0.0496706301430499,5.46939283217158e-05
9107,IV,SS,B,MOD,VRIORN000000947,ORN00,248.29645571,0.048589492859795,0.0001126889339603
9108,IV,SS,B,MOD,VRIORN000000947,ORN00,20.40321403,0.0180420457291393,9.25893941271509e-06
9109,III,FM,B,MOD,VRIORN000000783,ORN00,95.10189788,0.0325493619248635,4.31638455523991e-05
9110,IV,SS,B,MOD,VRIORN000000947,ORN00,268.3304162,0.067423207439296,0.0001217731105112
9111,III,FM,B,MOD,VRIORN000000783,ORN00,39.38515783,0.0171319370077525,1.78760006142124e-05
9112,III,SS,B,HIGH,VRIORN000000516,ORN00,392.75848487,0.0592933520407859,0.0001782441308321
9113,II,FM,B,HIGH,VRIORN000000713,ORN00,0.27518875,0.0016622903701131,1.24902454901578e-07
9114,II,FM,B,HIGH,VRIORN000000713,ORN00,64.66347003,0.0357398065151563,2.93487282694442e-05
9115,III,FM,B,MOD,VRIORN000000762,ORN00,1.17235645,0.0032815392979376,5.32107490225526e-07
9116,III,FM,B,MOD,VRIORN000000762,ORN00,0.30107605,0.0023049958051985,1.36642707625453e-07
9117,III,FM,B,MOD,VRIORN000000762,ORN00,0.01909962,0.0004582745729269,8.66744919828421e-09
9118,III,FM,B,MOD,VRIORN000000762,ORN00,17.07525172,0.0124436054984872,7.74846065942948e-06
9119,III,FM,B,MOD,VRIORN000000762,ORN00,1.13868312,0.0043117276432157,5.16709183681048e-07
9120,IV,SS,B,MOD,VRIORN000000915,ORN00,147.4221995,0.039734696646379,6.69023912854778e-05
9121,IV,SS,B,MOD,VRIORN000000947,ORN00,0.00280264,0.0004294634383858,1.27201803279921e-09
9122,III,SS,B,HIGH,VRIORN000000516,ORN00,150.75047171,0.0348408231777317,6.84103821906612e-05
9123,III,SS,B,HIGH,VRIORN000000516,ORN00,14.58888591,0.0134864645798993,6.62024995259363e-06
9124,II,FM,B,HIGH,VRIORN000000713,ORN00,240.2284345,0.0635832648925602,0.0001090205417485
9125,IV,SS,B,MOD,VRIORN000000947,ORN00,220.3192729,0.0510966083195062,9.99944681084888e-05
9126,IV,SS,B,MOD,VRIORV040000303,ORV04,80.01026902,0.0272795734840381,3.63108524075492e-05
9127,II,FM,B,HIGH,VRIORN000000713,ORN00,115.98498085,0.0387691521283708,5.26301866107941e-05
9128,III,FM,B,MOD,VRIORN000000762,ORN00,161.30570135,0.0608196909341919,7.32056730574201e-05
9129,IV,SS,B,MOD,VRIORN000000947,ORN00,367.84166689,0.0583540628830005,0.0001669472933489
9130,IV,SS,B,MOD,VRIORN000000947,ORN00,7.82197685,0.0133216827358058,3.54955776124519e-06
9131,IV,SS,B,MOD,VRIORN000000947,ORN00,38.81080718,0.0170176892631354,1.7616109293538e-05
9132,IV,SS,B,MOD,VRIORN000000947,ORN00,76.90000476,0.0240892409052157,3.49058859246265e-05
9133,III,FM,B,MOD,VRIORN000000783,ORN00,38.00110827,0.0190382817849174,1.7249449111826e-05
9134,III,FM,B,MOD,VRIORN000000783,ORN00,10.67122383,0.0094854760173326,4.84376479871593e-06
9135,IV,SS,B,MOD,VRIORN000000947,ORN00,71.9680222,0.0348214057537913,3.2666984474137e-05
9136,IV,SS,B,MOD,VRIORV040000913,ORV04,11.93169614,0.0107776413736793,5.41584954335292e-06
9137,IV,BG,B,MOD,VRIORV040001215,ORV04,26.74382819,0.0143972206590109,1.21391009921274e-05
9138,IV,SS,C,MOD,VRIORV040001867,ORV04,1.12611542,0.0043577053145645,5.11162845424022e-07
9139,III,SS,B,HIGH,VRIORN000000511,ORN00,23.88900074,0.0187761715935239,1.0844211971831e-05
9140,III,SS,B,HIGH,VRIORN000000511,ORN00,33.05788297,0.0179743968361407,1.5006129365426e-05
9141,II,FM,B,HIGH,VRIORN000000713,ORN00,140.79025168,0.0552975162733052,6.39085462749609e-05
9142,II,FM,B,HIGH,VRIORN000000713,ORN00,2.03915326,0.0084728589684125,9.2554688277011e-07
9143,II,FM,B,HIGH,VRIORN000000713,ORN00,0.11736171,0.001489227394966,5.32680180254244e-08
9144,II,FM,B,HIGH,VRIORN000000713,ORN00,0.06101206,0.0009786454725365,2.76924862806603e-08
9145,IV,SS,B,MOD,VRIORN000000947,ORN00,397.43579454,0.0694511452087444,0.00018040288788
9146,III,SS,B,HIGH,VRIORN000000513,ORN00,131.90206257,0.0312889720351765,5.98725193128917e-05
9147,III,SS,B,HIGH,VRIORN000000513,ORN00,0.97239802,0.0045278306474193,4.41361147181643e-07
9148,II,FM,B,HIGH,VRIORN000000713,ORN00,38.937534,0.0234053266974968,1.76752322641372e-05
9149,II,FM,B,HIGH,VRIORN000000713,ORN00,119.78989726,0.0376272230105658,5.4368925584663e-05
9150,IV,SS,B,MOD,VRIORN000000936,ORN00,36.7941821,0.0197742730457101,1.66994538613205e-05
9151,III,SS,B,HIGH,VRIORN000000514,ORN00,62.92277059,0.0389771131060696,2.85626547397233e-05
9152,II,FM,B,HIGH,VRIORN000000713,ORN00,154.25622024,0.0418868843291249,7.0017870948354e-05
9153,III,FM,B,MOD,VRIORN000000760,ORN00,125.38881847,0.046192077117591,5.69012160835122e-05
9154,III,FM,B,MOD,VRIORN000000763,ORN00,112.32649592,0.0628638182036335,5.09794026894413e-05
9155,IV,SS,B,MOD,VRIORN000000936,ORN00,946.717744,0.168371154661289,0.0004296653463735
9156,IV,SS,B,MOD,VRIORN000000936,ORN00,1243.61639029,0.14635957083356,0.0005643706830108
9157,IV,SS,B,MOD,VRIORN000000936,ORN00,161.13693869,0.0390880084685989,7.31036168582522e-05
9158,IV,SS,B,MOD,VRIORN000000936,ORN00,1.32622781,0.0287309721592058,6.01411397090176e-07
9159,III,SS,B,HIGH,VRIORC000000284,ORC00,128.99814039,0.0510431799783116,5.84531851592231e-05
9160,III,SS,B,HIGH,VRIORC000000284,ORC00,878.17979462,0.11936558725413,0.0003978152926385
9161,III,SS,B,HIGH,VRIORC000000284,ORC00,11071.56244766,0.721626655204634,0.0050104643546017
9162,III,SS,B,HIGH,VRIORC000000284,ORC00,0.32173501,0.0019069713195062,1.45712701755745e-07
9163,III,SS,B,HIGH,VRIORC000000284,ORC00,16.98143193,0.0132130138359166,7.68735853758495e-06
9164,II,FM,B,HIGH,VRIORC000000408,ORC00,117.19461834,0.0480281656075964,5.30863612877515e-05
9165,II,FM,B,HIGH,VRIORC000000408,ORC00,64.83705823,0.0248787047361247,2.93662767315252e-05
9166,II,FM,B,HIGH,VRIORC000000408,ORC00,39.68152479,0.0221736117860502,1.79725279198959e-05
9167,II,FM,B,HIGH,VRIORC000000408,ORC00,156.97059891,0.0509476803159349,7.10854480312433e-05
9168,II,FM,B,HIGH,VRIORC000000408,ORC00,3.01932746,0.0051771356190342,1.36738354905238e-06
9169,II,FM,B,HIGH,VRIORC000000408,ORC00,38.58642584,0.0211469692823242,1.74745453014686e-05
9170,II,FM,B,HIGH,VRIORC000000408,ORC00,78.79886902,0.0378509132788108,3.56819370413326e-05
9171,II,FM,B,HIGH,VRIORC000000408,ORC00,4.28733322,0.0078010656568647,1.94098081384876e-06
9172,IV,SS,B,LOW,VRIORC000000306,ORC00,14606.25601356,1.00408267545591,0.006623452697343
9173,IV,SS,B,LOW,VRIORC000000306,ORC00,469.93414471,0.136910389954412,0.0002128808968981
9174,IV,SS,B,LOW,VRIORC000000306,ORC00,13.30844651,0.0113741597191641,6.02939364775346e-06
9175,IV,SS,B,LOW,VRIORC000000306,ORC00,26.85199002,0.0146629288366162,1.21642204055378e-05
9176,IV,SS,B,LOW,VRIORC000000306,ORC00,231.91117954,0.0560993724162047,0.0001050288638674
9177,IV,SS,B,LOW,VRIORC000000306,ORC00,2691.37150198,0.289372858068917,0.0012177609953274
9178,IV,FM,B,LOW,VRIORC000000430,ORC00,70.28240523,0.0315606611057177,3.18522968012638e-05
9179,IV,FM,B,LOW,VRIORC000000430,ORC00,147.90302492,0.0364002773858752,6.70066083346426e-05
9180,IV,FM,B,LOW,VRIORC000000430,ORC00,697.19890708,0.13483874231743,0.0003158044723626
9181,IV,,,,VRIORC000000570,ORC00,0.09083197,0.0099607575135327,4.11788330503899e-08
9182,III,FM,B,MOD,VRIORN000000783,ORN00,40.23876819,0.0173285419511638,1.82677956954635e-05
9183,III,FM,B,MOD,VRIORN000000783,ORN00,48.82736328,0.0270948053628303,2.21646312902268e-05
9184,III,FM,B,MOD,VRIORN000000783,ORN00,0.2463559,0.0022864050590496,1.11828839157863e-07
9185,III,FM,B,MOD,VRIORN000000783,ORN00,39.44925274,0.0190615779451816,1.7906165069729e-05
9186,IV,SS,B,MOD,VRIORN000000921,ORN00,231.80139558,0.0704004168834624,0.0001052213194282
9187,III,FM,B,MOD,VRIORN000000783,ORN00,46.86898195,0.0204089651983967,2.12778725304991e-05
9188,IV,SS,B,MOD,VRIORN000000921,ORN00,33.83877947,0.0189316873209493,1.53623170525738e-05
9189,IV,SS,B,MOD,VRIORN000000947,ORN00,277.63767397,0.0586289380967573,0.000126034755692
9190,IV,SS,B,MOD,VRIORN000000947,ORN00,628.22345246,0.0783763541845019,0.0002851704536047
9191,IV,SS,B,MOD,VRIORN000000947,ORN00,268.15120788,0.0526789613225318,0.0001217319601104
9192,III,FM,B,MOD,VRIORN000000783,ORN00,23.14783201,0.020260386937103,1.05088452292825e-05
9193,III,FM,B,MOD,VRIORN000000783,ORN00,149.68462934,0.0453479462222045,6.79432343167021e-05
9194,IV,SS,B,MOD,VRIORN000000947,ORN00,464.79608224,0.0844358095384502,0.0002109950067056
9195,II,FM,B,HIGH,VRIORN000000713,ORN00,8.96132688,0.0099292553732657,4.06754383940619e-06
9196,III,FM,B,MOD,VRIORN000000762,ORN00,54.73137247,0.0340142003407808,2.48422035251001e-05
9197,IV,SS,B,MOD,VRIORN000000947,ORN00,456.31949633,0.0666171268481023,0.0002071399375355
9198,III,FM,B,MOD,VRIORN000000783,ORN00,115.42583119,0.0374435688479836,5.24047977289974e-05
9199,IV,SS,B,MOD,VRIORN000000921,ORN00,4.9485656,0.0170456258130563,2.24669072949014e-06
9200,III,FM,B,MOD,VRIORN000000783,ORN00,73.21249735,0.0263189747227867,3.32394118918997e-05
9201,IV,SS,B,MOD,VRIORN000000917,ORN00,6.96616604,0.009164972036461,3.16268413659578e-06
9202,III,FM,B,MOD,VRIORN000000783,ORN00,51.47375283,0.0253244973077335,2.33696357781511e-05
9203,IV,SS,B,MOD,VRIORN000000947,ORN00,28.56708351,0.0252787378515065,1.29699007615147e-05
9204,II,FM,B,HIGH,VRIORN000000713,ORN00,159.0986772,0.0415857809887842,7.22303263570875e-05
9205,III,FM,B,MOD,VRIORV040000585,ORV04,116.84079994,0.0312182681698965,5.30498248226563e-05
9206,IV,FM,C,MOD,VRIORV040001124,ORV04,3.06543804,0.0065801069566245,1.3919216968357e-06
9207,IV,BG,B,LOW,VRIORN000000652,ORN00,29.97048005,0.0288968706231684,1.36066225268027e-05
9208,IV,SS,B,LOW,VRIORN000000812,ORN00,560.39242962,0.064295856792797,0.0002544438593373
9209,IV,SS,B,LOW,VRIORN000000812,ORN00,10.0363874,0.0090093059471552,4.55650452127233e-06
9210,III,FM,B,MOD,VRIORN000000758,ORN00,481.56381652,0.107692584851693,0.0002185723479988
9211,III,FM,B,MOD,VRIORN000000761,ORN00,2.00610139,0.0041877847018683,9.10801963527456e-07
9212,III,FM,B,MOD,VRIORN000000761,ORN00,19.67679211,0.0143013552425553,8.93298781297725e-06
9213,III,FM,B,MOD,VRIORN000000764,ORN00,119.35446737,0.0551681808574638,5.41968171592151e-05
9214,IV,SS,B,LOW,VRIORN000000812,ORN00,4.66942501,0.0070613615266676,2.12034802372655e-06
9215,IV,SS,B,LOW,VRIORN000000812,ORN00,2.19394883,0.0051454316678868,9.96036124099172e-07
9216,IV,SS,B,LOW,VRIORN000000812,ORN00,55.74363708,0.0289057785983298,2.53007964866213e-05
9217,IV,SS,B,MOD,VRIORN000000911,ORN00,79.46878401,0.0486700508667507,3.60675950324967e-05
9218,IV,SS,B,MOD,VRIORN000000919,ORN00,1051.78494477,0.15068317392734,0.0004775031201654
9219,IV,SS,B,MOD,VRIORN000000919,ORN00,257.8175277,0.0619538261279531,0.000116998632835
9220,UNK,,B,LOW,VRIORP000000332,ORP00,39.80110174,0.0172306646500728,1.80591733815259e-05
9221,III,FM,B,MOD,VRIORN000000783,ORN00,28.93871234,0.0173185329767363,1.31400506415915e-05
9222,IV,SS,B,MOD,VRIORN000000947,ORN00,479.80258705,0.0797502662100202,0.0002178499907273
9223,III,FM,B,MOD,VRIORN000000783,ORN00,99.46066982,0.0456928268482234,4.51609367950159e-05
9224,IV,SS,B,MOD,VRIORN000000947,ORN00,276.07597874,0.053747997032842,0.0001253596775304
9225,IV,SS,B,MOD,VRIORN000000947,ORN00,16.48045574,0.0108176438337368,7.48225795716771e-06
9226,IV,SS,B,MOD,VRIORN000000947,ORN00,625.49903948,0.0683913141975351,0.0002840071992825
9227,IV,SS,B,MOD,VRIORV040000386,ORV04,218.33549525,0.0510142485289776,9.91146911202903e-05
9228,IV,SS,B,MOD,VRIORV040001220,ORV04,91.31892958,0.0408136460732819,4.1455976494562e-05
9229,III,FM,B,MOD,VRIORV040001683,ORV04,970.43635723,0.133651077526734,0.0004405531515877
9230,III,FM,B,MOD,VRIORV040001683,ORV04,3.71728833,0.0087794549256509,1.68745100847507e-06
9231,IV,SS,B,MOD,VRIORN000000947,ORN00,20.85600342,0.0137426149203532,9.47046436770002e-06
9232,III,SS,B,HIGH,VRIORC000000311,ORC00,34.50014932,0.0219884774088534,1.56643457087128e-05
9233,II,FM,B,HIGH,VRIORC000000435,ORC00,2.83517914,0.0055172539178892,1.28726896505628e-06
9234,III,FM,B,MOD,VRIORN000000783,ORN00,40.65728409,0.0174056777598361,1.84656591640894e-05
9235,III,FM,B,MOD,VRIORN000000783,ORN00,39.77573031,0.0172257589783338,1.80652465356759e-05
9236,III,FM,B,MOD,VRIORV040001683,ORV04,3.09921446,0.0082979033655829,1.40763306600276e-06
9237,III,FM,B,MOD,VRIORN000000767,ORN00,266.60791888,0.0575864681947039,0.0001210867377878
9238,III,FM,B,MOD,VRIORN000000767,ORN00,0.80353145,0.003378799979997,3.6491030617868e-07
9239,IV,SS,B,MOD,VRIORN000000919,ORN00,52.45354992,0.0232086841829982,2.38219453124217e-05
9240,IV,SS,B,MOD,VRIORN000000919,ORN00,0.55548372,0.0032960814135281,2.5226973583952e-07
9241,III,FM,B,MOD,VRIORV040001683,ORV04,17.50992316,0.018543232682229,7.95292086931683e-06
9242,IV,SS,B,MOD,VRIORN000000947,ORN00,39.98269651,0.0172860324056353,1.81600610369559e-05
9243,IV,SS,B,MOD,VRIORN000000947,ORN00,1176.05818799,0.130206742700892,0.0005340598628506
9244,IV,SS,B,MOD,VRIORN000000947,ORN00,282.50807878,0.0593664980498456,0.0001283049122545
9245,IV,SS,B,MOD,VRIORN000000947,ORN00,1306.16355104,0.130725308878176,0.0005931291367693
9246,III,SS,B,HIGH,VRIORN000000511,ORN00,40.26418244,0.0187018753302171,1.82875345676445e-05
9247,III,SS,B,HIGH,VRIORN000000511,ORN00,32.8060149,0.0197282136738068,1.48986077597631e-05
9248,II,FM,B,HIGH,VRIORN000000713,ORN00,444.01712385,0.0750152690785623,0.0002016507316998
9249,III,SS,B,HIGH,VRIORN000000511,ORN00,210.44669321,0.0493775442106473,9.55812339841823e-05
9250,III,SS,B,HIGH,VRIORN000000511,ORN00,541.18217563,0.0858996172585993,0.0002457086586105
9251,III,FM,B,MOD,VRIORN000000766,ORN00,62.75620977,0.0339383525525366,2.84888764587069e-05
9252,IV,SS,B,MOD,VRIORN000000947,ORN00,567.88485779,0.0813417474635125,0.0002578859742456
9253,IV,SS,B,MOD,VRIORN000000947,ORN00,489.20174571,0.0686377696246847,0.0002220725379771
9254,IV,FM,B,LOW,VRIORV040000643,ORV04,7.32735268,0.0081701112875484,3.32821556236219e-06
9255,IV,SS,B,MOD,VRIORN000000947,ORN00,971.91808459,0.156452936147146,0.0004413551607828
9256,IV,SS,B,MOD,VRIORN000000947,ORN00,1264.42028761,0.139020198451818,0.000574186337589
9257,III,FM,B,MOD,VRIORN000000767,ORN00,36.00252643,0.0161922997109329,1.63533345938715e-05
9258,IV,SS,B,MOD,VRIORN000000922,ORN00,3.84640771,0.0062261455461875,1.74717910810532e-06
9259,IV,FM,B,LOW,VRIORV040000643,ORV04,1.96812999,0.0059852869677229,8.94100265417465e-07
9260,UNK,,B,LOW,VRIORP000000331,ORP00,40.44605339,0.0173744945047207,1.83595648020929e-05
9261,IV,SS,B,MOD,VRIORN000000922,ORN00,1.82249129,0.0056989371876792,8.2797132133577e-07
9262,IV,FM,B,LOW,VRIORV040000643,ORV04,0.65517022,0.0027202541569132,2.97658246484871e-07
9263,IV,FM,C,LOW,VRIORV040000975,ORV04,95.77691472,0.0293793440464558,4.35100446006791e-05
9264,IV,FM,C,MOD,VRIORV040001124,ORV04,21.997262,0.0141831233273001,9.99227727277295e-06
9265,III,FM,B,MOD,VRIORN000000767,ORN00,73.46585716,0.0459697650334375,3.33702595744681e-05
9266,IV,SS,B,LOW,VRIORN000000812,ORN00,338.10918241,0.0577395337461013,0.0001536047182318
9267,IV,SS,B,MOD,VRIORN000000919,ORN00,218.50927781,0.0533965958723804,9.92497237825664e-05
9268,III,SS,B,HIGH,VRIORN000000511,ORN00,360.44243607,0.0512233163036165,0.0001637335442507
9269,IV,SS,B,MOD,VRIORN000000947,ORN00,283.70834734,0.0476965884572668,0.0001288749402263
9270,IV,SS,B,MOD,VRIORN000000947,ORN00,632.21534335,0.0685610317112713,0.0002871919879194
9271,IV,BG,B,MOD,VRIORN000000684,ORN00,5.4465695,0.0079047457038229,2.47437683601308e-06
9272,IV,BG,B,MOD,VRIORN000000684,ORN00,137.51742984,0.0524529722847606,6.24672467879256e-05
9273,III,FM,B,MOD,VRIORN000000783,ORN00,28.02328336,0.0186964796127112,1.27312275619044e-05
9274,IV,SS,B,MOD,VRIORN000000930,ORN00,14.93771755,0.0109021225066755,6.78639704062953e-06
9275,IV,SS,B,MOD,VRIORN000000947,ORN00,162.40085497,0.0402300194944617,7.37785307088401e-05
9276,IV,SS,B,MOD,VRIORN000000947,ORN00,181.70010423,0.0534346321212096,8.25344669006633e-05
9277,IV,SS,B,MOD,VRIORN000000947,ORN00,21.00684815,0.0146606760071776,9.54253864578866e-06
9278,III,SS,B,HIGH,VRIORN000000508,ORN00,17.6589592,0.0147134068507497,8.02089343675572e-06
9279,III,SS,B,HIGH,VRIORN000000511,ORN00,50.96583043,0.0207092272348755,2.31532723466232e-05
9280,III,SS,B,HIGH,VRIORN000000512,ORN00,54.33682042,0.0292204369171162,2.46798340083695e-05
9281,II,FM,B,HIGH,VRIORN000000713,ORN00,667.59888819,0.0942073981006175,0.0003032517857502
9282,III,SS,B,HIGH,VRIORN000000511,ORN00,563.49188858,0.0693066497736997,0.0002559712204255
9283,II,FM,B,HIGH,VRIORN000000713,ORN00,64.67178357,0.0223938292938408,2.9375329990571e-05
9284,IV,SS,B,MOD,VRIORN000000947,ORN00,586.83952094,0.0661625929020603,0.0002665827783508
9285,IV,SS,B,MOD,VRIORN000000947,ORN00,615.70914619,0.0671027345848875,0.0002796975634841
9286,UNK,,B,LOW,VRIORP000000026,ORP00,159.99440458,0.0345817827446043,7.26325233547445e-05
9287,IV,FM,B,LOW,VRIORV040000643,ORV04,2.56834552,0.0059997093389232,1.16698556353413e-06
9288,II,FM,B,HIGH,VRIORV040000702,ORV04,143.05064473,0.040523599066147,6.49797803705067e-05
9289,III,SS,B,HIGH,VRIORV040000888,ORV04,16.99145083,0.0143479345844139,7.71826055337653e-06
9290,III,SS,B,HIGH,VRIORV040000202,ORV04,39.45422034,0.0170999132215185,1.79225153889694e-05
9291,II,FM,B,HIGH,VRIORV040001543,ORV04,0.66167339,0.0031728377858289,3.00566091034394e-07
9292,UNK,,B,LOW,VRIORP000000017,ORP00,161.24418506,0.041967110445598,7.3201956119609e-05
9293,UNK,,B,LOW,VRIORP000000330,ORP00,40.35395993,0.0173594832522029,1.83210769824766e-05
9294,III,FM,B,MOD,VRIORN000000783,ORN00,0.31305939,0.0020618828658658,1.42246823418546e-07
9295,III,FM,B,MOD,VRIORN000000783,ORN00,2.66105214,0.0047907695538989,1.20910703772595e-06
9296,III,FM,B,MOD,VRIORN000000783,ORN00,7.80613177,0.0091858818883967,3.546721374645e-06
9297,IV,SS,B,MOD,VRIORN000000930,ORN00,128.18477418,0.0380999240753147,5.82402483978627e-05
9298,IV,SS,B,MOD,VRIORN000000936,ORN00,168.63626231,0.0356654549924205,7.66162738166476e-05
