ObjectId,ID,Permit_Number,Permit_Subtype,Permit_Description,Street_Address,City,State,ZIP_Code,Date_Issued,Project_Start_Date,Project_End_Date,Permit_Type_Code,Subtype_Code
3623,3871,ASB927368,Regulated Abatement for Renov.,Louisville Historic Rising - 2126 W Jefferson,2126 W JEFFERSON ST,LOUISVILLE,KY,40212,2014-12-19 16:14:29,2014-12-30 00:00:00,2015-01-30 00:00:00,ASBESTOS,RENOABATE
3624,3872,ASB929409,Regulated Abatement for Renov.,JCPCS-MINOR LANE ELEMANTARY,8510 MINOR LN,LOUISVILLE,KY,40219,2015-01-16 15:01:20,2015-02-06 00:00:00,2015-02-09 00:00:00,ASBESTOS,RENOABATE
3625,3873,ASB929410,Regulated Abatement for Renov.,JCPCS-GUTERMUTH ELEMENTARY SCHOOLS,1500 SANDERS LN,LOUISVILLE,KY,40216,2015-01-16 14:48:33,2015-02-27 00:00:00,2015-03-02 00:00:00,ASBESTOS,RENOABATE
3626,3874,ASB929426,Regulated Abatement for Renov.,JCPCS-HAZELWOOD ELEMENTARY SCHOOL,1325 BLUEGRASS AVE,LOUISVILLE,KY,40215,2015-01-16 14:58:16,2015-03-13 00:00:00,2015-03-16 00:00:00,ASBESTOS,RENOABATE
3627,3875,ASB929438,Regulated Abatement for Renov.,QUIETER HOME 804 READING RD,804 READING RD,PARKWAY VILLAGE,KY,40217,2015-02-05 16:19:30,2015-02-09 00:00:00,2015-02-28 00:00:00,ASBESTOS,RENOABATE
3628,3876,ASB932602,Regulated Abatement for Renov.,QUIETER HOMES PROGRAM,831 CLARKS LN,LOUISVILLE,KY,40217,2015-02-27 12:52:54,2015-03-04 00:00:00,2015-03-31 00:00:00,ASBESTOS,RENOABATE
3629,3877,ASB932882,Regulated Abatement for Renov.,QUIETER HOMES PROGRAM,2340 DORMA AVE,LOUISVILLE,KY,40217,2015-03-03 16:18:37,2015-03-09 00:00:00,2015-03-31 00:00:00,ASBESTOS,RENOABATE
3630,3878,ASB933747,Blanket Abatement,UofL Belknap Campus Friable Blanket,2301 S 3RD ST,LOUISVILLE,KY,40208,2015-03-04 15:05:54,2015-04-01 00:00:00,2016-03-31 00:00:00,ASBESTOS,BLANKET
3631,3879,ASB933805,Regulated Abatement Other,Louisville Metro Housing Auth. Emergency Repair,768 BARRET AVE,LOUISVILLE,KY,40204,2015-03-18 11:00:30,2015-03-03 00:00:00,2015-03-04 00:00:00,ASBESTOS,OTHERABATE
3632,3880,ASB935458,Regulated Abatement for Renov.,GENE SNYDER US COURTHOUSE,601 W BROADWAY,LOUISVILLE,KY,40202,2015-03-26 14:19:28,2015-04-06 00:00:00,2015-05-30 00:00:00,ASBESTOS,RENOABATE
3633,3881,ASB936531,Regulated Abatement for Renov.,University of Louisville  Burhans Hall,440 N WHITTINGTON PKY,LOUISVILLE,KY,40222,2015-04-23 16:20:48,2015-04-01 00:00:00,2015-04-01 00:00:00,ASBESTOS,RENOABATE
3634,3882,ASB941991,Regulated Abatement for Renov.,THE PARK AT HURSTBOURNE APT.,5709 OXFORD PL,LOUISVILLE,KY,40291,2015-06-02 12:20:21,2015-06-04 00:00:00,2015-06-06 00:00:00,ASBESTOS,RENOABATE
3635,3883,ASB943162,Regulated Abatement for Renov.,Quieter Homes Project,847 PARKWAY DR,PARKWAY VILLAGE,KY,40217,2015-06-05 11:27:41,2015-06-18 00:00:00,2015-06-19 00:00:00,ASBESTOS,RENOABATE
3636,3884,ASB945452,Regulated Abatement for Renov.,Christ Temple Christain Life Center,723 S 45TH ST,LOUISVILLE,KY,40211,2015-07-01 09:47:45,2015-07-20 00:00:00,2015-07-30 00:00:00,ASBESTOS,RENOABATE
3637,3885,ASB947635,Regulated Abatement for Renov.,St. Andrew Academy,7718 COLUMBINE DR,LOUISVILLE,KY,40258,2015-07-14 16:33:52,2015-07-22 00:00:00,2015-07-28 00:00:00,ASBESTOS,RENOABATE
3638,3886,ASB948244,Regulated Abatement for Renov.,LMHA - Dosker Manor Apt 707,413 E MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2015-07-24 12:49:08,2015-07-28 00:00:00,2015-07-31 00:00:00,ASBESTOS,RENOABATE
3639,3887,ASB947893,Regulated Abatement for Renov.,Central State Hospital  Bingham Building,10510 LA GRANGE RD,LOUISVILLE,KY,40223,2015-07-20 15:52:01,2015-07-23 00:00:00,2015-08-07 00:00:00,ASBESTOS,RENOABATE
3640,3888,ASB961491,Blanket Abatement,JCPS SOUTHWEST REGION FRIABLE BLK,1051 HESS LN,LOUISVILLE,KY,40217,2015-10-20 17:18:22,2015-10-27 00:00:00,2016-10-26 00:00:00,ASBESTOS,BLANKET
3641,3889,ASB962986,Regulated Abatement for Renov.,JCPS BROWN SCHOOL,546 S 1ST ST,LOUISVILLE,KY,40202,2015-12-14 10:22:21,2015-12-18 00:00:00,2015-12-24 00:00:00,ASBESTOS,RENOABATE
3642,3890,ASB962374,Regulated Abatement for Demo,THIENEMAN GREENHOUSE,9202 BUNSEN PARK DR,LOUISVILLE,KY,40220,2015-11-03 13:50:21,2015-11-04 00:00:00,2015-11-17 00:00:00,ASBESTOS,DEMOABATE
3643,3891,ASB927644,Regulated Abatement for Renov.,QUIETER HOME- 2909 PRESTON HWY,2909 PRESTON HWY,LOUISVILLE,KY,40217,2014-12-31 14:21:49,2015-01-07 00:00:00,2015-01-08 00:00:00,ASBESTOS,RENOABATE
3644,3892,ASB929307,Regulated Abatement for Renov.,JCPCS-BOWEN ELEMENTARY SCHOOLS,1601 ROOSEVELT AVE,LYNDON,KY,40242,2015-01-16 15:14:23,2015-02-20 00:00:00,2015-02-23 00:00:00,ASBESTOS,RENOABATE
3645,3893,ASB931569,Regulated Abatement for Renov.,Quieter Homes Program,839 LINWOOD AVE,PARKWAY VILLAGE,KY,40217,2015-02-18 14:18:25,2015-02-19 00:00:00,2015-03-27 00:00:00,ASBESTOS,RENOABATE
3646,3894,ASB931785,Regulated Abatement for Renov.,SAINT MARY & ELIZABETH HOSPITAL,1850 BLUEGRASS AVE,LOUISVILLE,KY,40215,2015-02-13 15:21:33,2015-02-18 00:00:00,2015-02-27 00:00:00,ASBESTOS,RENOABATE
3647,3895,ASB931816,Regulated Abatement for Renov.,JCPS- Fairdale High School,1001 FAIRDALE RD,LOUISVILLE,KY,40118,2015-03-31 13:18:19,2015-04-03 00:00:00,2015-04-06 00:00:00,ASBESTOS,RENOABATE
3648,3896,ASB931076,Regulated Abatement for Renov.,DIAGEO NORTH AMERICA,3860 FITZGERALD RD,SHIVELY,KY,40216,2015-02-12 13:35:07,2015-02-13 00:00:00,2015-02-27 00:00:00,ASBESTOS,RENOABATE
3649,3897,ASB935106,Regulated Abatement for Demo,METRO PROJECT,421 S 3RD ST,LOUISVILLE,KY,40202,2015-03-25 13:47:57,2015-04-01 00:00:00,2015-05-22 00:00:00,ASBESTOS,DEMOABATE
3650,3898,ASB935129,Regulated Abatement for Demo,METRO PROPERTY,6209 CATHEEN WAY,LOUISVILLE,KY,40213,2015-03-23 11:57:48,2015-04-01 00:00:00,2015-04-17 00:00:00,ASBESTOS,DEMOABATE
3651,3899,ASB937358,Regulated Abatement for Renov.,QUIETER HOME,837 PARKWAY DR,PARKWAY VILLAGE,KY,40217,2015-04-20 11:49:33,2015-04-22 00:00:00,2015-04-22 00:00:00,ASBESTOS,RENOABATE
3652,3900,ASB944894,Regulated Abatement for Renov.,QUIETER HOMES,843 PARKWAY DR,PARKWAY VILLAGE,KY,40217,2015-06-26 13:11:06,2015-06-30 00:00:00,2015-07-01 00:00:00,ASBESTOS,RENOABATE
3653,3801,ASB939935,Long-Term Abatement,JCPS Southern High School Phase III -2015,8620 PRESTON HWY,LOUISVILLE,KY,40219,2015-05-22 11:59:35,2015-05-21 00:00:00,2015-12-30 00:00:00,ASBESTOS,LONGTERM
3654,3901,ASB947521,Regulated Abatement for Demo,METRO PROPERTY,412 S 27TH ST,LOUISVILLE,KY,40212,2015-07-09 13:38:17,2015-07-21 00:00:00,2015-08-04 00:00:00,ASBESTOS,DEMOABATE
3655,3701,ASB957975,Regulated Abatement for Renov.,Marathon Petroleum Asphalt Storage Terminal,8600 CANE RUN RD,LOUISVILLE,KY,40258,2015-10-01 17:26:39,2015-10-05 00:00:00,2015-12-31 00:00:00,ASBESTOS,RENOABATE
3656,3902,ASB947918,Regulated Abatement for Demo,Shively Christian Church,1819 KENDALL LN,SHIVELY,KY,40216,2015-07-20 15:29:00,2015-07-24 00:00:00,2015-08-06 00:00:00,ASBESTOS,DEMOABATE
3657,3702,ASB961895,Regulated Abatement for Renov.,MORRIS FORMAN PLANT -ADMIN. BLDG.,4522 ALGONQUIN PKY,LOUISVILLE,KY,40211,2015-10-21 12:33:17,2015-11-02 00:00:00,2015-11-20 00:00:00,ASBESTOS,RENOABATE
3658,3652,ASB940610,Long-Term Abatement,JCPS EASTERN HIGH SCHOOL,12400 SHELBYVILLE RD,MIDDLETOWN,KY,40243,2015-05-19 15:39:28,2015-06-10 00:00:00,2015-07-24 00:00:00,ASBESTOS,LONGTERM
3659,3903,ASB952021,Regulated Abatement for Demo,Metro Project.,10417 LA PLAZA DR,LOUISVILLE,KY,40272,2015-08-14 14:15:39,2015-08-20 00:00:00,2015-09-10 00:00:00,ASBESTOS,DEMOABATE
3660,3703,ASB961726,Regulated Abatement for Renov.,Pitt Academy,7515 WESTPORT RD,GRAYMOOR/DEVONDALE,KY,40222,2015-10-21 16:26:40,2015-11-13 00:00:00,2015-11-20 00:00:00,ASBESTOS,RENOABATE
3661,3802,ASB939972,Regulated Abatement for Renov.,Clifton Shopping Center Remodel,2200 BROWNSBORO RD,LOUISVILLE,KY,40206,2015-05-07 10:52:28,2015-05-18 00:00:00,2015-05-22 00:00:00,ASBESTOS,RENOABATE
3662,3904,ASB952209,Regulated Abatement for Renov.,JCPS Kerrick Elementary School,2210 UPPER HUNTERS TRCE,LOUISVILLE,KY,40216,2015-08-14 15:37:24,2015-08-24 00:00:00,2015-08-28 00:00:00,ASBESTOS,RENOABATE
3663,3952,ASB957209,Regulated Abatement for Demo,Metro Project,813 S 38TH ST,LOUISVILLE,KY,40211,2015-09-23 11:38:41,2015-09-29 00:00:00,2015-10-13 00:00:00,ASBESTOS,DEMOABATE
3664,3704,ASB961934,Regulated Abatement for Renov.,JCPS Farmington Warehouse-Office,358 FARMINGTON AVE,LOUISVILLE,KY,40209,2015-10-21 16:38:53,2015-10-30 00:00:00,2015-11-05 00:00:00,ASBESTOS,RENOABATE
3665,3905,ASB953082,Regulated Abatement for Renov.,UofL ROBERT CRAIG ERNST HALL,216 EASTERN PKY,LOUISVILLE,KY,40208,2015-08-27 16:01:07,2015-08-28 00:00:00,2015-09-04 00:00:00,ASBESTOS,RENOABATE
3666,3803,ASB940671,Long-Term Abatement,ST. MARY & ELIZABETH HOSPITAL,1850 BLUEGRASS AVE,LOUISVILLE,KY,40215,2015-05-19 15:55:34,2015-05-25 00:00:00,2015-08-31 00:00:00,ASBESTOS,LONGTERM
3667,3953,ASB955833,Regulated Abatement for Renov.,Stoneview Condominium,4109 STONEVIEW DR,LOUISVILLE,KY,40207,,2015-09-14 00:00:00,2015-09-14 00:00:00,ASBESTOS,RENOABATE
3668,3705,ASB959332,Regulated Abatement for Renov.,JCPS HAZELWOOD ELEMENTARY SCHOOL,1325 BLUEGRASS AVE,LOUISVILLE,KY,40215,2015-10-12 15:03:49,2015-10-16 00:00:00,2015-10-19 00:00:00,ASBESTOS,RENOABATE
3669,3906,ASB955739,Regulated Abatement for Renov.,KINDRED HOSPITAL,1313 ST ANTHONY PL,LOUISVILLE,KY,40204,2015-09-09 11:38:29,2015-09-18 00:00:00,2015-09-22 00:00:00,ASBESTOS,RENOABATE
3670,3804,ASB943117,Regulated Abatement for Renov.,QUIETER HOMES,841 PARKWAY DR,PARKWAY VILLAGE,KY,40217,2015-06-05 11:30:21,2015-06-16 00:00:00,2015-06-17 00:00:00,ASBESTOS,RENOABATE
3671,3805,ASB945095,Regulated Abatement for Demo,MILL CREEK FLOOD PUMP,2998 WILKIE RD,LOUISVILLE,KY,40216,2015-06-30 16:54:23,2015-07-02 00:00:00,2015-07-17 00:00:00,ASBESTOS,DEMOABATE
3672,3806,ASB945461,Regulated Abatement for Renov.,Spalding Univ. - Former Kosair Shriners Bldg,812 S 2ND ST,LOUISVILLE,KY,40203,2015-07-01 16:32:54,2015-07-07 00:00:00,2015-07-11 00:00:00,ASBESTOS,RENOABATE
3673,3807,ASB956736,Regulated Abatement for Renov.,LG&E OHIO FALLS,811 N 27TH ST,LOUISVILLE,KY,40212,2015-10-13 14:26:04,2015-10-19 00:00:00,2015-12-21 00:00:00,ASBESTOS,RENOABATE
3674,3808,ASB958403,Regulated Abatement for Demo,Metro Project,1920 PIRTLE ST,LOUISVILLE,KY,40203,2015-10-02 13:16:43,2015-10-06 00:00:00,2015-10-20 00:00:00,ASBESTOS,DEMOABATE
3675,3809,ASB953595,Regulated Abatement for Renov.,"MARATHON -CAMPGROUND RD-THORNTON 16"",""4510 ALGONQUIN PKY",LOUISVILLE,KY,40211,,2015-08-24 00:00:00,2015-09-17 00:00:00,ASBESTOS,RENOABATE,
3676,3810,ASB956441,Regulated Abatement for Renov.,Norton Audubon Hospital,1 AUDUBON PLAZA DR,LOUISVILLE,KY,40217,2015-09-23 11:10:37,2015-09-28 00:00:00,2015-10-12 00:00:00,ASBESTOS,RENOABATE
3677,3811,ASB962964,Blanket Abatement,Dupont - Glovebag Friable Blanket,4250 CAMP GROUND RD,LOUISVILLE,KY,40216,2015-11-19 08:18:09,2015-10-27 00:00:00,2016-10-26 00:00:00,ASBESTOS,BLANKET
3678,3812,ASB932201,Regulated Abatement for Renov.,FORD MOTOR CO -STAMPING,3001 CHAMBERLAIN LN,LOUISVILLE,KY,40241,2015-02-18 15:41:37,2015-02-25 00:00:00,2015-03-25 00:00:00,ASBESTOS,RENOABATE
3679,3813,ASB949474,Regulated Abatement for Demo,Metro Project,1776 DUMESNIL ST,LOUISVILLE,KY,40210,2015-07-31 15:16:10,2015-08-05 00:00:00,2015-08-19 00:00:00,ASBESTOS,DEMOABATE
3680,3814,ASB937925,Regulated Abatement for Renov.,MARATHON PIPE LINE,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2015-04-28 09:17:30,2015-04-28 00:00:00,2015-05-16 00:00:00,ASBESTOS,RENOABATE
3681,3815,ASB953596,Regulated Abatement for Renov.,Marathon-Valero Junction -Algonquin #1-12,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,,2015-08-24 00:00:00,2015-09-17 00:00:00,ASBESTOS,RENOABATE
3682,3816,ASB953681,Blanket Abatement,FORD ASSEMBLY PLANT - FRIABLE BLANKET,2000 FERN VALLEY RD,LOUISVILLE,KY,40213,2015-09-18 11:37:02,2015-09-02 00:00:00,2016-09-01 00:00:00,ASBESTOS,BLANKET
3683,3817,ASB953592,Regulated Abatement for Renov.,Marathon -Campground Rd & Valero Junction,4510 ALGONQUIN PKY,LOUISVILLE,KY,40211,2015-08-20 16:16:59,2015-08-24 00:00:00,2015-09-17 00:00:00,ASBESTOS,RENOABATE
3684,3818,ASB954477,Regulated Abatement for Demo,METRO PROPERTY,823 E CHESTNUT ST,LOUISVILLE,KY,40204,2015-08-31 15:34:05,2015-09-08 00:00:00,2015-09-22 00:00:00,ASBESTOS,DEMOABATE
3685,3819,ASB954509,Regulated Abatement for Renov.,USPS,4600 SHELBYVILLE RD,ST MATTHEWS,KY,40207,2015-09-03 16:24:08,2015-09-09 00:00:00,2015-09-16 00:00:00,ASBESTOS,RENOABATE
3686,3820,ASB958699,Blanket Abatement,Sts. Mary & Elizabeth Non-Friable Blanket Permit,1850 BLUEGRASS AVE,LOUISVILLE,KY,40215,2015-10-05 10:58:04,2015-10-09 00:00:00,2016-10-08 00:00:00,ASBESTOS,BLANKET
3687,3821,ASB958618,Regulated Abatement for Renov.,"NAI Fortis - LIZ 5, 6 & 3",7745 NATIONAL TPKE,LOUISVILLE,KY,40214,2015-10-02 11:55:19,2015-10-28 00:00:00,2015-11-30 00:00:00,ASBESTOS,RENOABATE
3688,3822,ASB943802,Regulated Abatement for Renov.,HILDEGARD HOUSE,114 ADAMS ST,LOUISVILLE,KY,40206,2015-06-12 11:58:46,2015-06-18 00:00:00,2015-06-19 00:00:00,ASBESTOS,RENOABATE
3689,3823,ASB943795,Regulated Abatement for Renov.,QUIETER HOME PROGRAM,815 READING RD,PARKWAY VILLAGE,KY,40217,2015-06-16 12:46:28,2015-06-19 00:00:00,2015-06-20 00:00:00,ASBESTOS,RENOABATE
3690,3653,ASB942846,Regulated Abatement for Renov.,Mall ST. MATTHEWS - SPACE 1770,5000 SHELBYVILLE RD,ST MATTHEWS,KY,40207,2015-06-04 11:43:46,2015-06-12 00:00:00,2015-06-19 00:00:00,ASBESTOS,RENOABATE
3691,3824,ASB946945,Regulated Abatement for Demo,Metro Project,1512 ANDERSON ST,LOUISVILLE,KY,40210,2015-07-09 10:56:04,2015-07-15 00:00:00,2015-07-29 00:00:00,ASBESTOS,DEMOABATE
3692,3825,ASB947517,Regulated Abatement for Demo,METRO PROPERTY,1524 W ST CATHERINE ST,LOUISVILLE,KY,40210,2015-07-09 13:48:44,2015-07-21 00:00:00,2015-08-04 00:00:00,ASBESTOS,DEMOABATE
3693,3826,ASB935412,Regulated Abatement for Renov.,UOFL- BELKNAP CAMPUS- STEVENSON HALL,2301 S 3RD ST,LOUISVILLE,KY,40208,2015-03-26 13:41:29,2015-03-19 00:00:00,2015-03-21 00:00:00,ASBESTOS,RENOABATE
3694,3827,ASB935638,Regulated Abatement for Renov.,Parkway Place Bldg 5 Apartment A,1203 MOORE CT,LOUISVILLE,KY,40210,2015-03-31 13:47:00,2015-04-07 00:00:00,2015-04-15 00:00:00,ASBESTOS,RENOABATE
3695,3828,ASB935611,Regulated Abatement for Renov.,Dosker Manor Complex,413 E MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2015-03-31 13:42:50,2015-04-07 00:00:00,2015-04-17 00:00:00,ASBESTOS,RENOABATE
3696,3829,ASB937319,Blanket Abatement,Brown Forman Non Friable Blanket,850 DIXIE HWY,LOUISVILLE,KY,40210,2015-04-28 14:48:00,2015-04-23 00:00:00,2016-04-22 00:00:00,ASBESTOS,BLANKET
3697,3830,ASB943849,Regulated Abatement for Renov.,SPALDING UNIVERSITY- MORRISON HALL,947 S 4TH ST,LOUISVILLE,KY,40203,2015-07-01 16:26:51,2015-07-06 00:00:00,2015-07-07 00:00:00,ASBESTOS,RENOABATE
3698,3831,ASB944801,Regulated Abatement for Demo,GE BUILDING AP-5A,4000 BUECHEL BANK RD,LOUISVILLE,KY,40225,2015-08-19 11:54:43,2015-10-14 00:00:00,2015-10-16 00:00:00,ASBESTOS,DEMOABATE
3699,3832,ASB944827,Regulated Abatement for Renov.,JCPS THOMAS JEFFERSON MIDDLE,1501 RANGELAND RD,LOUISVILLE,KY,40219,2015-06-26 13:16:01,2015-06-30 00:00:00,2015-07-01 00:00:00,ASBESTOS,RENOABATE
3700,3833,ASB944915,Regulated Abatement for Renov.,AT&T BUILDING Emergency,521 W CHESTNUT ST,LOUISVILLE,KY,40202,2015-06-26 09:36:08,2015-06-15 00:00:00,2015-06-15 00:00:00,ASBESTOS,RENOABATE
3701,3834,ASB946752,Long-Term Abatement,LYNN ACRES/HERITAGE GREEN APT - Phase 4,100 E SOUTHLAND BLVD,LOUISVILLE,KY,40214,2015-07-07 16:16:17,2015-07-14 00:00:00,2015-11-30 00:00:00,ASBESTOS,LONGTERM
3702,3835,ASB946406,Regulated Abatement for Renov.,Lubrizol,4200 BELLS LN,LOUISVILLE,KY,40211,2015-07-08 14:16:08,2015-07-13 00:00:00,2015-07-21 00:00:00,ASBESTOS,RENOABATE
3703,3836,ASB946953,Regulated Abatement for Demo,Metro Project,821 S 33RD ST,LOUISVILLE,KY,40211,2015-07-08 15:27:21,2015-07-15 00:00:00,2015-07-29 00:00:00,ASBESTOS,DEMOABATE
3704,3837,ASB946955,Regulated Abatement for Demo,Metro Project,805 S CLAY ST,LOUISVILLE,KY,40203,2015-07-08 14:52:43,2015-07-15 00:00:00,2015-07-29 00:00:00,ASBESTOS,DEMOABATE
3705,3838,ASB947522,Regulated Abatement for Demo,METRO PROPERTY,409 S 28TH ST,LOUISVILLE,KY,40212,2015-07-09 13:34:14,2015-07-21 00:00:00,2015-08-04 00:00:00,ASBESTOS,DEMOABATE
3706,3839,ASB947617,Regulated Abatement for Renov.,Quieter Homes Program,838 CLARKS LN,PARKWAY VILLAGE,KY,40217,2015-07-20 13:42:18,2015-07-20 00:00:00,2015-07-21 00:00:00,ASBESTOS,RENOABATE
3707,3840,ASB947626,Regulated Abatement for Renov.,KEC Expo Center - West Wing Pipe Replacement,937 PHILLIPS LN,LOUISVILLE,KY,40209,2015-07-20 13:56:41,2015-07-27 00:00:00,2015-08-05 00:00:00,ASBESTOS,RENOABATE
3708,3841,ASB947925,Regulated Abatement for Demo,Shively Christian Church,1817 KENDALL LN,SHIVELY,KY,40216,2015-07-20 15:23:40,2015-07-24 00:00:00,2015-08-24 00:00:00,ASBESTOS,DEMOABATE
3709,3842,ASB948422,Regulated Abatement for Renov.,LRAA- Quieter Home Project,807 READING RD,PARKWAY VILLAGE,KY,40217,2015-07-20 15:32:10,2015-07-22 00:00:00,2015-07-23 00:00:00,ASBESTOS,RENOABATE
3710,3843,ASB948816,Regulated Abatement for Renov.,1064 Bardstown Road LLC,1064 BARDSTOWN RD,LOUISVILLE,KY,40204,2015-07-30 14:40:22,2015-08-03 00:00:00,2015-08-26 00:00:00,ASBESTOS,RENOABATE
3711,3844,ASB950748,Regulated Abatement for Demo,LOGAN STREET 827A Warehouse,827 LOGAN ST,LOUISVILLE,KY,40204,2015-08-19 10:37:22,2015-08-13 00:00:00,2015-09-13 00:00:00,ASBESTOS,DEMOABATE
3712,3845,ASB959067,Blanket Abatement,NATIONAL CITY TOWER- FRIABLE BLANKET,101 S 5TH ST,LOUISVILLE,KY,40202,2015-10-07 16:17:22,2015-10-08 00:00:00,2016-10-08 00:00:00,ASBESTOS,BLANKET
3713,3846,ASB959635,Regulated Abatement for Renov.,METRO PROJECT,1616 HALE AVE,LOUISVILLE,KY,40210,2015-10-20 14:24:18,2015-10-21 00:00:00,2015-11-13 00:00:00,ASBESTOS,RENOABATE
3714,3847,ASB961506,Blanket Abatement,CHEMOURS FRIABLE GLOVEBAG BLANKET,4200 CAMP GROUND RD,LOUISVILLE,KY,40216,2015-11-19 09:22:44,2015-10-27 00:00:00,2016-10-26 00:00:00,ASBESTOS,BLANKET
3715,3848,ASB962099,Blanket Abatement,BAE SYSTEMS FRIABLE BLK,163 ROCHESTER DR,LOUISVILLE,KY,40214,2015-10-21 10:08:33,2015-10-31 00:00:00,2016-10-31 00:00:00,ASBESTOS,BLANKET
3716,3849,ASB962116,Regulated Abatement for Demo,LOUISVILLE METRO,1725 BOLLING AVE,LOUISVILLE,KY,40210,2015-10-21 13:03:28,2015-11-02 00:00:00,2015-11-16 00:00:00,ASBESTOS,DEMOABATE
3717,3850,ASB962131,Regulated Abatement for Demo,LOUISVILLE METRO,1723 BOLLING AVE,LOUISVILLE,KY,40210,2015-10-21 15:45:48,2015-11-02 00:00:00,2015-11-16 00:00:00,ASBESTOS,DEMOABATE
3718,3706,ASB961087,Regulated Abatement for Demo,KY TELCO,4650 DIXIE HWY,SHIVELY,KY,40216,2015-10-23 11:18:07,2015-10-26 00:00:00,2015-11-02 00:00:00,ASBESTOS,DEMOABATE
3719,3707,ASB961457,Blanket Abatement,JCPS SOUTHEAST REGION FRIABLE BLK,7601 BARDSTOWN RD,LOUISVILLE,KY,40291,2015-10-20 16:57:45,2015-10-27 00:00:00,2016-10-26 00:00:00,ASBESTOS,BLANKET
3720,3954,ASB946751,Long-Term Abatement,LYNN ACRES/HERITAGE GREEN APT - Phase 3,100 E SOUTHLAND BLVD,LOUISVILLE,KY,40214,2015-07-07 16:01:13,2015-07-14 00:00:00,2015-11-30 00:00:00,ASBESTOS,LONGTERM
3721,3907,ASB958257,Regulated Abatement for Demo,Louisville Metro Project,3416 LARKWOOD AVE,LOUISVILLE,KY,40212,2015-09-25 15:01:20,2015-10-28 00:00:00,2015-11-06 00:00:00,ASBESTOS,DEMOABATE
3722,3708,ASB962969,Blanket Abatement,Dupont - Non Friable Blanket,4250 CAMP GROUND RD,LOUISVILLE,KY,40216,2015-11-19 09:07:36,2015-10-27 00:00:00,2016-10-26 00:00:00,ASBESTOS,BLANKET
3723,3955,ASB934788,Regulated Abatement for Renov.,Nativity Academy at St Bonaface,529 E LIBERTY ST,LOUISVILLE,KY,40202,2015-03-23 15:55:12,2015-04-08 00:00:00,2015-04-10 00:00:00,ASBESTOS,RENOABATE
3724,3654,ASB943425,Regulated Abatement for Demo,Louisville Metro Omni Project,435 S 3RD ST,LOUISVILLE,KY,40202,2015-06-16 14:27:25,2015-06-17 00:00:00,2015-08-01 00:00:00,ASBESTOS,DEMOABATE
3725,3908,ASB927254,Blanket Abatement,LG&E PADDYS  RUN  NON-FRIABLE BLANKET,4512 BELLS LN,LOUISVILLE,KY,40211,2015-01-21 11:27:08,2015-01-01 00:00:00,2015-12-31 00:00:00,ASBESTOS,BLANKET
3726,3709,ASB962975,Regulated Abatement for Renov.,JCPS CONWAY MIDDLE,6300 TERRY RD,LOUISVILLE,KY,40258,2015-12-23 14:39:47,2015-12-28 00:00:00,2015-12-31 00:00:00,ASBESTOS,RENOABATE
3727,3655,ASB944622,Long-Term Abatement,LYNN ACRES/HERITAGE GREEN APT.,100 E SOUTHLAND BLVD,LOUISVILLE,KY,40214,2015-06-17 16:47:56,2015-06-29 00:00:00,2015-10-30 00:00:00,ASBESTOS,LONGTERM
3728,3909,ASB927305,Regulated Abatement for Demo,MSD 2311 MAPLE STREET,2311 MAPLE ST,LOUISVILLE,KY,40211,2014-12-19 15:45:45,2015-01-05 00:00:00,2015-01-06 00:00:00,ASBESTOS,DEMOABATE
3729,3956,ASB947043,Long-Term Abatement,800 City Apartments - Phase 1,800 S 4TH ST,LOUISVILLE,KY,40203,2015-07-09 11:26:58,2015-07-16 00:00:00,2016-07-15 00:00:00,ASBESTOS,LONGTERM
3730,3710,ASB928602,Regulated Abatement for Renov.,Louisville Historic Rising-2002&2004 W Jefferson,2002 W JEFFERSON ST,LOUISVILLE,KY,40203,2015-03-04 14:25:18,2015-03-16 00:00:00,2015-04-06 00:00:00,ASBESTOS,RENOABATE
3731,3656,ASB927280,Blanket Abatement,LG&E MILLCREEK FRIABLE BLANKET,14660 DIXIE HWY,LOUISVILLE,KY,40272,2015-01-21 10:40:46,2015-01-01 00:00:00,2015-12-31 00:00:00,ASBESTOS,BLANKET
3732,3910,ASB927903,Regulated Abatement for Renov.,METRO - 2710 SLEVIN,2710 SLEVIN ST,LOUISVILLE,KY,40212,2014-12-30 09:52:16,2015-01-07 00:00:00,2015-01-23 00:00:00,ASBESTOS,RENOABATE
3733,3957,ASB929033,Regulated Abatement for Demo,Churchill Downs - 3703 S. 4TH STREET,3703 S 4TH ST,LOUISVILLE,KY,40214,2015-01-20 15:51:13,2015-01-21 00:00:00,2015-01-30 00:00:00,ASBESTOS,DEMOABATE
3734,3657,ASB927466,Regulated Abatement for Demo,DeSales High School,425 NORTHERN AVE,LOUISVILLE,KY,40214,2014-12-31 14:52:31,2015-01-07 00:00:00,2015-01-20 00:00:00,ASBESTOS,DEMOABATE
3735,3711,ASB933837,Regulated Abatement for Renov.,Metro Police SVU Office,635 INDUSTRY RD,LOUISVILLE,KY,40208,2015-03-04 14:38:34,2015-03-16 00:00:00,2015-03-23 00:00:00,ASBESTOS,RENOABATE
