_Household_ID,Date_Added,Housing_Type,Household_Type,Household_Size,Annual_Income,ZIP_Code,OBJECTID
161998,11/25/2019 18:45,Rent/Subsidized,Single Parent Female,4.0,$0 ,40213.0,14631
162478,11/26/2019 16:21,Rent/Non-Subsidized,Single Parent Female,1.0,"$10,968 ",40213.0,14632
163597,12/2/2019 19:54,Rent/Non-Subsidized,Single Parent Male,1.0,"$23,172 ",40213.0,14633
167593,12/11/2019 17:20,Rent/Non-Subsidized,Single Parent Female,2.0,"$4,063.44 ",40213.0,14634
168584,12/12/2019 21:25,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14635
170008,12/26/2019 14:24,Owns Home,Two Adults No Children,1.0,"$14,772 ",40213.0,14636
170025,12/26/2019 18:26,Rent/Non-Subsidized,Single Parent Female,2.0,"$20,148 ",40213.0,14637
170052,12/27/2019 14:53,Rent/Non-Subsidized,Single Parent Female,2.0,"$18,436.20 ",40213.0,14638
170516,1/6/2020 18:50,Rent/Subsidized,Single Parent Female,6.0,"$3,516 ",40213.0,14639
171013,1/7/2020 21:22,Rent/Subsidized,Single Parent Female,3.0,"$10,740 ",40213.0,14640
171517,1/9/2020 15:07,Owns Home,Single Parent Female,3.0,"$18,024 ",40213.0,14641
174447,1/21/2020 20:58,Rent/Non-Subsidized,Multigenerational Household,4.0,"$21,216 ",40213.0,14642
176443,1/28/2020 21:50,Rent/Non-Subsidized,Single Parent Female,3.0,"$61,200 ",40213.0,14643
176750,1/29/2020 19:58,Owns Home,Single Parent Female,4.0,$0 ,40213.0,14644
176822,1/30/2020 14:15,Rent/Subsidized,Single Parent Female,2.0,"$20,355.12 ",40213.0,14645
181230,2/10/2020 20:37,Rent/Non-Subsidized,Single Parent Female,2.0,"$28,925.04 ",40213.0,14646
182386,2/17/2020 15:55,Owns Home,Single Parent Female,5.0,"$33,492 ",40213.0,14647
184315,2/26/2020 15:55,Rent/Non-Subsidized,Single Parent Female,3.0,"$34,165.20 ",40213.0,14648
184879,3/2/2020 15:05,Rent/Non-Subsidized,Multigenerational Household,1.0,"$7,063.80 ",40213.0,14649
185560,3/5/2020 16:22,Rent/Non-Subsidized,Single Parent Female,5.0,"$40,825.20 ",40213.0,14650
18588,10/3/2018 12:44,Rent/Subsidized,Single Parent Female,2.0,"$10,968 ",40213.0,14651
186904,3/9/2020 15:44,Rent/Non-Subsidized,Single Parent Female,3.0,"$20,580 ",40213.0,14652
187318,3/11/2020 19:01,Rent/Subsidized,Single Parent Female,5.0,"$3,480 ",40213.0,14653
188330,3/23/2020 2:29,Rent/Non-Subsidized,Single Parent Male,3.0,"$26,032.56 ",40213.0,14654
188836,3/26/2020 12:39,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14655
189945,4/3/2020 18:54,Rent/Non-Subsidized,Two Parent Household,4.0,"$2,340 ",40213.0,14656
190561,4/9/2020 20:49,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14657
19064,10/3/2018 15:30,Rent/Subsidized,Single Parent Female,6.0,"$14,928 ",40213.0,14658
190691,4/13/2020 13:16,Rent/Subsidized,Two Parent Household,3.0,"$10,092 ",40213.0,14659
194111,4/30/2020 19:44,Rent/Non-Subsidized,Single Parent Female,3.0,"$4,200 ",40213.0,14660
195001,5/7/2020 19:41,Rent/Non-Subsidized,Single Parent Female,2.0,"$14,016 ",40213.0,14661
19567,10/3/2018 19:27,Rent/Subsidized,Two Adults No Children,2.0,"$9,756 ",40213.0,14662
196711,5/20/2020 18:16,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14663
197120,5/22/2020 17:16,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14664
201534,6/17/2020 20:52,Rent/Non-Subsidized,Single Parent Female,2.0,$504 ,40213.0,14665
202916,6/25/2020 15:07,Rent/Non-Subsidized,Single Parent Female,3.0,"$15,015 ",40213.0,14666
204541,7/7/2020 16:42,Owns Home,Single Parent Male,5.0,"$28,017.60 ",40213.0,14667
208541,7/27/2020 15:12,Rent/Non-Subsidized,Single Parent Female,5.0,"$27,810 ",40213.0,14668
209350,7/30/2020 18:18,Rent/Subsidized,Two Parent Household,5.0,$0 ,40213.0,14669
209615,7/31/2020 18:20,Rent/Non-Subsidized,Single Parent Female,4.0,"$2,244 ",40213.0,14670
210830,8/7/2020 15:34,Rent/Non-Subsidized,Single Parent Female,5.0,"$36,744 ",40213.0,14671
211499,8/11/2020 20:42,Rent/Non-Subsidized,Single Parent Female,3.0,"$24,000 ",40213.0,14672
211529,8/12/2020 13:24,Rent/Non-Subsidized,Single Parent Female,3.0,"$2,604 ",40213.0,14673
211608,8/12/2020 15:15,Rent/Non-Subsidized,Single Parent Female,3.0,"$25,195.44 ",40213.0,14674
213799,8/24/2020 17:24,Rent/Non-Subsidized,Multigenerational Household,6.0,"$12,828 ",40213.0,14675
214217,8/26/2020 12:59,Rent/Non-Subsidized,Two Parent Household,3.0,"$21,560.40 ",40213.0,14676
215676,9/2/2020 14:34,Rent/Non-Subsidized,Single Parent Male,3.0,$0 ,40213.0,14677
218098,9/16/2020 15:07,Owns Home,Two Parent Household,4.0,"$19,176 ",40213.0,14678
221446,10/5/2020 19:22,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14679
221745,10/6/2020 19:34,Rent/Non-Subsidized,Single Parent Female,2.0,"$27,807.60 ",40213.0,14680
225131,10/23/2020 19:31,Rent/Non-Subsidized,Single Parent Male,2.0,"$2,760 ",40213.0,14681
226821,11/3/2020 14:05,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14682
22728,10/8/2018 18:42,Owns Home,Two Parent Household,7.0,"$43,704 ",40213.0,14683
22875,10/8/2018 20:17,Rent/Non-Subsidized,Multigenerational Household,5.0,"$37,644 ",40213.0,14684
229810,11/19/2020 14:35,Rent/Non-Subsidized,Single Parent Female,6.0,"$35,604.48 ",40213.0,14685
230855,11/24/2020 18:02,Rent/Non-Subsidized,Single Parent Female,1.0,"$12,000 ",40213.0,14686
231636,12/1/2020 14:56,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14687
232123,12/2/2020 18:43,Rent/Non-Subsidized,Single Parent Female,4.0,"$36,960 ",40213.0,14688
233169,12/7/2020 16:10,Rent/Non-Subsidized,Single Parent Female,3.0,"$18,000 ",40213.0,14689
23326,10/9/2018 15:06,Owns Home,Single Parent Female,2.0,"$15,120 ",40213.0,14690
233582,12/8/2020 15:56,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14691
233955,12/9/2020 13:53,Rent/Subsidized,Single Parent Female,4.0,"$3,300 ",40213.0,14692
235163,12/11/2020 13:44,Rent/Non-Subsidized,Single Parent Female,3.0,"$9,528 ",40213.0,14693
235554,12/11/2020 18:43,Rent/Non-Subsidized,Single Parent Female,6.0,"$18,649.92 ",40213.0,14694
236936,12/17/2020 14:52,Rent/Non-Subsidized,Two Adults No Children,2.0,"$65,456.04 ",40213.0,14695
237781,12/27/2020 2:30,Rent/Non-Subsidized,Two Parent Household,3.0,"$8,700 ",40213.0,14696
242294,1/29/2021 14:01,Rent/Non-Subsidized,Single Parent Female,3.0,"$14,088 ",40213.0,14697
249843,3/12/2021 19:58,Rent/Non-Subsidized,Single Parent Female,2.0,"$1,536 ",40213.0,14698
251620,3/25/2021 19:35,Owns Home,Single Parent Male,2.0,"$20,424 ",40213.0,14699
253903,4/20/2021 14:59,Rent/Non-Subsidized,Single Parent Female,3.0,"$13,892.40 ",40213.0,14700
257521,6/3/2021 15:06,Owns Home,Other,3.0,"$24,720 ",40213.0,14701
258605,6/14/2021 19:11,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14702
26003,10/11/2018 18:47,Rent/Non-Subsidized,Two Parent Household,4.0,"$10,332 ",40213.0,14703
261061,7/6/2021 16:25,Rent/Non-Subsidized,Single Parent Female,2.0,"$31,140 ",40213.0,14704
261388,7/12/2021 19:46,Rent/Non-Subsidized,Single Parent Female,2.0,"$15,066.60 ",40213.0,14705
262765,7/26/2021 14:43,Rent/Non-Subsidized,Single Parent Female,2.0,"$41,321.88 ",40213.0,14706
263553,7/30/2021 18:47,Rent/Non-Subsidized,Two Parent Household,3.0,"$1,980 ",40213.0,14707
264771,8/9/2021 17:01,Rent/Subsidized,Two Adults No Children,2.0,"$34,476 ",40213.0,14708
264849,8/9/2021 19:29,Rent/Non-Subsidized,Single Parent Female,2.0,"$9,480 ",40213.0,14709
264862,8/9/2021 20:14,Rent/Non-Subsidized,Single Parent Female,3.0,"$3,681.84 ",40213.0,14710
265487,8/12/2021 19:25,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14711
265577,8/13/2021 14:43,Rent/Non-Subsidized,Single Parent Female,3.0,"$34,800 ",40213.0,14712
266958,8/23/2021 17:46,Rent/Non-Subsidized,Two Parent Household,5.0,"$18,000 ",40213.0,14713
268984,9/3/2021 20:47,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14714
270470,9/15/2021 20:09,Rent/Non-Subsidized,Other,2.0,"$16,211.16 ",40213.0,14715
270908,9/20/2021 12:40,Rent/Non-Subsidized,Two Adults No Children,2.0,"$34,147.68 ",40213.0,14716
276147,10/25/2021 14:12,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14717
277286,11/1/2021 14:00,Rent/Non-Subsidized,Two Parent Household,3.0,"$25,464 ",40213.0,14718
283265,12/8/2021 16:02,Rent/Non-Subsidized,Single Parent Female,2.0,"$9,000 ",40213.0,14719
285189,12/29/2021 19:51,Rent/Non-Subsidized,Two Adults No Children,2.0,"$29,329.32 ",40213.0,14720
288339,1/27/2022 15:37,Rent/Non-Subsidized,Single Parent Female,3.0,"$16,950 ",40213.0,14721
290950,2/14/2022 15:33,Rent/Non-Subsidized,Two Parent Household,4.0,"$16,112.28 ",40213.0,14722
29142,10/17/2018 12:55,Owns Home,Multigenerational Household,3.0,$0 ,40213.0,14723
292160,2/21/2022 18:21,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40213.0,14724
293212,2/25/2022 20:58,Rent/Non-Subsidized,Two Adults No Children,2.0,"$19,572 ",40213.0,14725
293631,3/1/2022 17:02,Rent/Non-Subsidized,Two Parent Household,4.0,"$37,266 ",40213.0,14726
29496,10/17/2018 14:51,Owns Home,Two Adults No Children,2.0,"$14,856 ",40213.0,14727
296413,3/18/2022 13:45,Rent/Non-Subsidized,Two Parent Household,3.0,"$55,152 ",40213.0,14728
297543,3/25/2022 15:33,Owns Home,Two Adults No Children,2.0,"$15,120 ",40213.0,14729
298976,4/8/2022 13:47,Rent/Non-Subsidized,Single Parent Female,1.0,"$20,184 ",40213.0,14730
300979,5/12/2022 16:02,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14731
302184,5/25/2022 19:42,Owns Home,Single Parent Female,3.0,"$7,044 ",40213.0,14732
30232,10/18/2018 12:33,Rent/Subsidized,Single Parent Female,2.0,"$10,968 ",40213.0,14733
307490,8/15/2022 14:42,Rent/Non-Subsidized,Single Parent Female,6.0,$0 ,40213.0,14734
31058,10/18/2018 18:34,Owns Home,Two Parent Household,3.0,"$18,228 ",40213.0,14735
310914,11/1/2022 15:19,Rent/Non-Subsidized,Two Parent Household,9.0,"$44,676.84 ",40213.0,14736
312034,11/10/2022 15:57,Rent/Non-Subsidized,Single Parent Female,3.0,"$10,332 ",40213.0,14737
312349,11/14/2022 16:29,Rent/Non-Subsidized,Multigenerational Household,4.0,"$24,456.60 ",40213.0,14738
313781,11/21/2022 20:09,Rent/Non-Subsidized,Single Parent Female,4.0,"$1,716 ",40213.0,14739
313924,11/22/2022 18:36,Owns Home,Single Parent Female,2.0,"$21,060 ",40213.0,14740
315720,12/6/2022 14:05,Rent/Non-Subsidized,Single Parent Female,3.0,"$4,521.24 ",40213.0,14741
316115,12/7/2022 16:36,Rent/Non-Subsidized,Single Parent Female,4.0,"$35,520 ",40213.0,14742
316357,12/8/2022 15:47,Owns Home,Single Parent Female,2.0,$0 ,40213.0,14743
318600,1/4/2023 17:38,Rent/Non-Subsidized,Two Adults No Children,2.0,"$33,962.52 ",40213.0,14744
319635,1/13/2023 18:46,Owns Home,Two Adults No Children,2.0,"$23,808 ",40213.0,14745
321268,1/26/2023 15:56,Owns Home,Single Parent Female,2.0,$0 ,40213.0,14746
324669,2/20/2023 19:02,Owns Home,Two Adults No Children,2.0,"$18,132 ",40213.0,14747
32523,10/22/2018 13:25,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14748
325295,2/24/2023 13:51,Rent/Non-Subsidized,Single Parent Female,2.0,"$21,144 ",40213.0,14749
325491,2/27/2023 15:40,Rent/Non-Subsidized,Two Parent Household,3.0,$0 ,40213.0,14750
325701,2/28/2023 18:21,Owns Home,Multigenerational Household,2.0,"$11,712 ",40213.0,14751
327745,3/21/2023 17:05,Owns Home,Two Parent Household,3.0,"$21,024 ",40213.0,14752
328370,3/28/2023 15:11,Other Residence (does not own or pay rent),Two Parent Household,3.0,"$18,463.20 ",40213.0,14753
329766,4/24/2023,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14754
33308,10/22/2018 17:30,Rent/Non-Subsidized,Single Parent Female,3.0,"$22,080 ",40213.0,14755
333809,6/16/2023,Rent/Non-Subsidized,Multigenerational Household,4.0,"$10,968 ",40213.0,14756
336547,8/8/2023,Owns Home,Single Parent Female,3.0,$0 ,40213.0,14757
337732,8/18/2023,Rent/Non-Subsidized,Two Adults No Children,2.0,"$17,976 ",40213.0,14758
341066,9/25/2023,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14759
43237,10/31/2018 14:07,Rent/Non-Subsidized,Single Parent Female,3.0,"$10,092 ",40213.0,14760
46617,11/5/2018 15:46,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14761
48862,11/6/2018 18:52,Rent/Non-Subsidized,Two Adults No Children,2.0,"$10,608 ",40213.0,14762
49196,11/6/2018 20:16,Rent/Subsidized,Single Parent Female,3.0,"$37,369.08 ",40213.0,14763
51514,11/7/2018 20:19,Owns Home,Single Parent Female,5.0,$0 ,40213.0,14764
51536,11/7/2018 20:25,Rent/Subsidized,Single Parent Female,3.0,"$28,067.76 ",40213.0,14765
51591,11/7/2018 20:41,Rent/Subsidized,Single Parent Female,1.0,$0 ,40213.0,14766
51703,11/7/2018 21:39,Rent/Subsidized,Single Parent Female,3.0,,40213.0,14767
52043,11/8/2018 14:31,Rent/Non-Subsidized,Single Parent Female,10.0,"$20,076 ",40213.0,14768
52412,11/8/2018 15:49,Owns Home,Two Parent Household,6.0,"$45,663.96 ",40213.0,14769
53655,11/8/2018 22:36,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14770
57710,11/13/2018 15:06,Rent/Non-Subsidized,Multigenerational Household,1.0,"$10,092 ",40213.0,14771
57959,11/13/2018 15:49,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14772
59500,11/13/2018 21:58,Rent/Subsidized,Single Parent Female,3.0,"$24,960 ",40213.0,14773
60147,11/14/2018 15:19,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14774
60513,11/14/2018 16:27,Rent/Non-Subsidized,Single Parent Female,3.0,"$12,888.24 ",40213.0,14775
61071,11/14/2018 19:05,Rent/Non-Subsidized,Two Parent Household,4.0,$0 ,40213.0,14776
61735,11/15/2018 13:39,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14777
67916,11/20/2018 14:35,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14778
69434,11/20/2018 20:30,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40213.0,14779
69860,11/21/2018 14:56,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40213.0,14780
70007,11/21/2018 15:44,Rent/Non-Subsidized,Single Parent Female,3.0,"$16,092 ",40213.0,14781
75037,11/27/2018 21:22,Rent/Non-Subsidized,Two Parent Household,5.0,"$20,016 ",40213.0,14782
76256,11/28/2018 19:03,Rent/Non-Subsidized,Single Parent Female,4.0,"$34,335 ",40213.0,14783
77167,11/29/2018 15:01,Rent/Non-Subsidized,Single Parent Female,3.0,"$12,744 ",40213.0,14784
80854,12/3/2018 16:08,Rent/Subsidized,Single Parent Female,5.0,"$29,376 ",40213.0,14785
82299,12/4/2018 14:49,Owns Home,Single Parent Female,3.0,$0 ,40213.0,14786
82485,12/4/2018 15:35,Rent/Non-Subsidized,Single Parent Female,4.0,"$21,632.04 ",40213.0,14787
83012,12/4/2018 18:21,Rent/Non-Subsidized,Single Parent Female,2.0,"$22,730.64 ",40213.0,14788
83580,12/4/2018 22:01,Rent/Non-Subsidized,Two Parent Household,4.0,"$42,795.96 ",40213.0,14789
85356,12/6/2018 13:59,Owns Home,Single Parent Female,5.0,"$18,984 ",40213.0,14790
86500,12/6/2018 19:03,Owns Home,Two Parent Household,2.0,"$20,688 ",40213.0,14791
90036,12/10/2018 19:33,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40213.0,14792
91086,12/11/2018 16:00,Rent/Subsidized,Single Parent Female,4.0,"$11,688 ",40213.0,14793
91855,12/11/2018 19:28,Rent/Non-Subsidized,Single Parent Female,3.0,$240 ,40213.0,14794
S1323677986HH,,Unknown,Unknown,1.0,"$9,504 ",40213.0,14795
S1324188274HH,,Unknown,Spouse over 65,2.0,$0 ,40213.0,14796
S1330046451HH,,Unknown,Lives with spouse,2.0,"$21,600 ",40213.0,14797
S1332660002HH,,Unknown,Unknown,,,40213.0,14798
S1339177030HH,,Unknown,Lives with spouse,2.0,"$20,040 ",40213.0,14799
S1347552794HH,,Unknown,With others,5.0,"$36,000 ",40213.0,14800
S1356853842HH,,Unknown,Spouse over 65,2.0,"$20,040 ",40213.0,14801
S1362579345HH,,Unknown,Lives with spouse,2.0,"$42,000 ",40213.0,14802
S1369702374HH,,Unknown,Spouse over 65,2.0,"$34,800 ",40213.0,14803
S1373488670HH,,Unknown,Lives with spouse,2.0,"$16,140 ",40213.0,14804
S1374390530HH,,Unknown,Spouse over 65,2.0,$0 ,40213.0,14805
S1377274691HH,,Unknown,Lives with spouse,2.0,"$16,140 ",40213.0,14806
S1380306143HH,,Unknown,Unknown,,,40213.0,14807
S1382594841HH,,Unknown,Lives with spouse,2.0,"$60,000 ",40213.0,14808
S1384521239HH,,Unknown,Lives with spouse,2.0,"$22,800 ",40213.0,14809
S1385116290HH,,Unknown,Unknown,,,40213.0,14810
S1385960584HH,,Unknown,Spouse over 65,2.0,"$24,000 ",40213.0,14811
S1386372708HH,,Unknown,Female head of household,2.0,"$12,144 ",40213.0,14812
S1390964132HH,,Unknown,Lives with spouse,2.0,"$42,000 ",40213.0,14813
S1395706387HH,,Unknown,Spouse over 65,2.0,"$34,800 ",40213.0,14814
S1397979142HH,,Unknown,Unknown,,,40213.0,14815
S220483070HH,,Unknown,Lives with spouse,2.0,"$36,000 ",40213.0,14816
101265,1/8/2019 18:56,Rent/Non-Subsidized,Single Person,1.0,"$10,968 ",40213.0,14817
103146,1/11/2019 15:45,Rent/Subsidized,Single Person,1.0,$0 ,40213.0,14818
104380,1/14/2019 21:24,Rent/Non-Subsidized,Single Person,1.0,"$13,872 ",40213.0,14819
105852,1/16/2019 20:18,Rent/Subsidized,Single Person,1.0,"$12,252 ",40213.0,14820
107460,1/22/2019 15:08,Rent/Non-Subsidized,Single Person,1.0,"$1,292.64 ",40213.0,14821
108901,1/23/2019 21:19,Rent/Non-Subsidized,Single Person,2.0,$0 ,40213.0,14822
10965,9/25/2018 16:37,Rent/Non-Subsidized,Single Person,1.0,"$10,968 ",40213.0,14823
110590,1/28/2019 16:16,Rent/Non-Subsidized,Single Person,1.0,"$11,208.84 ",40213.0,14824
113837,2/5/2019 14:19,Rent/Non-Subsidized,Single Person,1.0,"$1,729.68 ",40213.0,14825
114791,2/6/2019 20:35,Rent/Non-Subsidized,Single Person,1.0,"$14,448 ",40213.0,14826
114919,2/7/2019 15:04,Rent/Non-Subsidized,Single Person,1.0,"$10,332 ",40213.0,14827
115099,2/7/2019 18:22,Rent/Subsidized,Single Person,1.0,$948 ,40213.0,14828
116197,2/11/2019 21:57,Rent/Non-Subsidized,Single Person,3.0,"$21,444 ",40213.0,14829
117064,2/13/2019 20:18,Rent/Non-Subsidized,Single Person,1.0,"$9,528 ",40213.0,14830
117463,2/14/2019 20:14,Rent/Non-Subsidized,Single Person,1.0,"$10,332 ",40213.0,14831
117465,2/14/2019 20:16,Rent/Subsidized,Single Person,1.0,"$9,768 ",40213.0,14832
118790,2/20/2019 19:16,Rent/Non-Subsidized,Single Person,1.0,"$13,260 ",40213.0,14833
118843,2/20/2019 20:08,Rent/Subsidized,Single Person,1.0,"$6,984 ",40213.0,14834
118859,2/20/2019 20:21,Rent/Non-Subsidized,Single Person,1.0,"$9,864 ",40213.0,14835
119273,2/21/2019 19:45,Rent/Non-Subsidized,Single Person,1.0,$996 ,40213.0,14836
120554,2/27/2019 15:34,Rent/Non-Subsidized,Single Person,1.0,"$15,312 ",40213.0,14837
125935,3/26/2019 17:45,Rent/Non-Subsidized,Single Person,1.0,"$1,608 ",40213.0,14838
126548,3/29/2019 14:15,Rent/Subsidized,Single Person,1.0,"$7,332 ",40213.0,14839
126567,3/29/2019 14:39,Rent/Subsidized,Single Person,1.0,"$9,492 ",40213.0,14840
128965,4/8/2019 13:50,Rent/Non-Subsidized,Single Person,1.0,"$8,316 ",40213.0,14841
129683,4/11/2019 13:02,Owns Home,Single Person,1.0,$0 ,40213.0,14842
131435,4/23/2019 19:00,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14843
132209,4/30/2019 13:31,Rent/Non-Subsidized,Single Person,1.0,"$17,438.76 ",40213.0,14844
132984,5/13/2019 18:19,Rent/Subsidized,Single Person,1.0,"$13,176 ",40213.0,14845
133177,5/17/2019 15:53,Rent/Subsidized,Single Person,1.0,"$9,636 ",40213.0,14846
134728,6/18/2019 14:53,Owns Home,Single Person,1.0,"$12,852 ",40213.0,14847
141452,8/21/2019 16:41,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14848
146364,10/2/2019 12:21,Owns Home,Single Person,1.0,"$14,100 ",40213.0,14849
146634,10/3/2019 18:45,Rent/Subsidized,Single Person,1.0,"$9,804 ",40213.0,14850
148395,10/16/2019 17:18,Owns Home,Single Person,1.0,"$15,844.80 ",40213.0,14851
152408,10/29/2019 15:12,Owns Home,Single Person,1.0,"$11,568 ",40213.0,14852
154452,11/5/2019 20:23,Rent/Subsidized,Single Person,4.0,"$2,052 ",40213.0,14853
154498,11/5/2019 22:45,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14854
156478,11/12/2019 14:49,Rent/Non-Subsidized,Single Person,4.0,$0 ,40213.0,14855
159301,11/18/2019 20:46,Rent/Non-Subsidized,Single Person,1.0,"$25,176 ",40213.0,14856
161046,11/22/2019 13:47,Rent/Non-Subsidized,Single Person,1.0,"$8,736 ",40213.0,14857
162710,11/26/2019 19:51,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14858
164668,12/4/2019 18:39,Rent/Non-Subsidized,Single Person,1.0,"$16,788 ",40213.0,14859
165387,12/5/2019 20:34,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14860
166590,12/9/2019 19:49,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14861
173898,1/17/2020 18:21,Rent/Non-Subsidized,Single Person,1.0,"$6,840 ",40213.0,14862
175173,1/23/2020 19:00,Rent/Non-Subsidized,Single Person,2.0,"$9,768 ",40213.0,14863
176680,1/29/2020 18:35,Rent/Subsidized,Single Person,5.0,"$5,028 ",40213.0,14864
176743,1/29/2020 19:53,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14865
177312,1/31/2020 18:58,Rent/Non-Subsidized,Single Person,1.0,"$7,242 ",40213.0,14866
177723,2/3/2020 19:59,Rent/Subsidized,Single Person,1.0,"$13,152 ",40213.0,14867
183849,2/24/2020 18:51,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14868
184452,2/26/2020 20:29,Owns Home,Single Person,5.0,"$42,792 ",40213.0,14869
184769,2/28/2020 18:16,Owns Home,Single Person,2.0,"$7,524 ",40213.0,14870
18943,10/3/2018 14:50,Rent/Subsidized,Single Person,1.0,"$10,728 ",40213.0,14871
190836,4/14/2020 13:11,Rent/Non-Subsidized,Single Person,3.0,"$22,188 ",40213.0,14872
191136,4/16/2020 12:52,Rent/Non-Subsidized,Single Person,1.0,"$10,296 ",40213.0,14873
191789,4/21/2020 19:43,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14874
192276,4/24/2020 19:14,Owns Home,Single Person,2.0,"$21,984 ",40213.0,14875
192281,4/24/2020 19:42,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14876
194448,5/4/2020 19:21,Rent/Non-Subsidized,Single Person,1.0,$720 ,40213.0,14877
19571,10/3/2018 19:28,Owns Home,Single Person,1.0,"$16,188 ",40213.0,14878
197478,5/27/2020 12:58,Rent/Non-Subsidized,Single Person,1.0,"$10,404 ",40213.0,14879
199021,6/4/2020 18:25,Owns Home,Single Person,1.0,"$3,372 ",40213.0,14880
199369,6/5/2020 19:43,Owns Home,Single Person,1.0,$0 ,40213.0,14881
201467,6/17/2020 17:56,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14882
20169,10/4/2018 14:50,Rent/Non-Subsidized,Single Person,1.0,"$13,032 ",40213.0,14883
201870,6/19/2020 15:26,Rent/Non-Subsidized,Single Person,1.0,"$5,739 ",40213.0,14884
204022,7/1/2020 13:08,Rent/Non-Subsidized,Single Person,1.0,$0 ,40213.0,14885
204180,7/2/2020 14:09,Owns Home,Single Person,1.0,$0 ,40213.0,14886
20598,10/4/2018 18:10,Rent/Non-Subsidized,Single Person,1.0,"$15,696 ",40213.0,14887
