Agency Number,Agency Name,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,3,$-200.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,4,$-2000.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,6,$-4350.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,7,$-13675.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,8,$-2500.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,10,$-28140.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478105,REGISTRATION FEES,2011,12,$-104884.32
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,3,$-40567.95
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,4,$-11025.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,5,$-7700.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,6,$-46700.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,7,$-21637.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,8,$-6475.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,10,$-11675.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,478100,"REGIS,ACTIVTY CHGS&OTH.TUITION",478113,TUITION INCOME-NOT HIGHER ED.,2011,12,$-58300.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479121,PAPER AND OTH.RECYCLABLE MATLS,2011,3,$-25.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,2,$-113883.01
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,3,$-698042.65
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,4,$-2491950.58
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,5,$-57439.84
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,6,$-30448.79
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,7,$-1260591.07
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,8,$-83201.48
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,10,$-301126.19
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,479100,OTHER SALES AND SERVICES      ,479199,OTHER SALES & SERVICES,2011,12,$-74575.61
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,481100,"CONTRIBS, JUDGEMENTS& FORFEITS",481104,CONTRIBUTIONS-ROAD & HIGHWAY,2011,2,$-5.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,1,$-18628141.82
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,4,$-9842968.42
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,5,$-13323615.41
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,6,$-11279635.02
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,7,$-12710842.48
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,8,$-13631627.38
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,10,$-13520824.84
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483100,SALE OF DEBT AND INVESTMENTS  ,483101,SALE OF BONDS-STATE OR AGENCY,2011,12,$-25837910.36
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483605,SALE OF SURPLUS PROPERTY,2011,8,$-14295.15
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483605,SALE OF SURPLUS PROPERTY,2011,10,$-33132.30
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483612,SALE OF LAND AND/OR LAND IMPRO,2011,4,$-3698.80
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483612,SALE OF LAND AND/OR LAND IMPRO,2011,10,$-11516.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483612,SALE OF LAND AND/OR LAND IMPRO,2011,12,$-48113.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483630,SALE OF MACHINERY & EQUIPMENT,2011,2,$-8851.70
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483630,SALE OF MACHINERY & EQUIPMENT,2011,7,$-540.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,483600,SALE OF PROPERTY              ,483630,SALE OF MACHINERY & EQUIPMENT,2011,8,$-4119.82
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,1,$-3766381.28
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,2,$-4150521.01
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,3,$-4454500.26
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,4,$-4585185.33
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,5,$-4063020.23
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,6,$-2703071.54
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,7,$-4300778.21
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,8,$-299463.00
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,10,$-2842554.21
34500,DEPARTMENT OF TRANSPORTATION,400600,Lic/Permits/Tuition/Fees/Oth,488100,INTER/INTRA AGY XFERS OF FDS  ,488171,LEGIS.INTER XFER FRM OPTG FD.,2011,12,$-3973196.61
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,413100,INSURANCE TAXES               ,413105,ASSESSMENT-WORKERS COMP AWARDS,2011,5,$0.10
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,1,$-8732334.16
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,2,$-7839738.72
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,3,$-7640266.77
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,4,$-7302639.92
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,5,$-6470446.67
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,6,$-6115113.71
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,7,$-7138625.53
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,8,$-7726109.65
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,10,$-9348424.09
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415100,MOTOR VEHICLE & RELATED TAXES ,415125,TAG AGENT REMITTANCE,2011,12,$-7867691.08
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,1,$-793.47
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,2,$-2858.93
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,3,$-1351.28
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,4,$-198.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,5,$-1558.51
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,6,$-1975.39
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,7,$-523.21
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,8,$-1433.38
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,10,$-1473.06
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415501,SPECIAL FUEL USE TAX,2011,12,$-1590.74
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,1,$-870.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,2,$-100.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,3,$-3400.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,4,$-100.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,5,$-10600.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,6,$-1650.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,7,$-42400.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,8,$-38240.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,10,$-63100.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415503,SPECIAL FUEL DECAL,2011,12,$-720.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,1,$-5773793.49
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,2,$-5746625.18
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,3,$-4236114.25
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,4,$-5242809.37
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,5,$-5413857.38
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,6,$-3406006.91
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,7,$-7934147.85
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,8,$-6004076.08
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,10,$-7338376.95
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415505,DIESEL FUEL EXCISE TAX,2011,12,$-6131987.40
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,1,$-12566582.09
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,2,$-12793381.02
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,3,$-6916585.03
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,4,$-17877891.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,5,$-12289054.33
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,6,$-8324000.05
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,7,$-17418796.03
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,8,$-12661603.52
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,10,$-15002748.81
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,415500,FUEL TAX                      ,415509,GASOLINE EXCISE TAX,2011,12,$-12586931.92
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,1,$-15833333.37
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,2,$-18333333.32
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,3,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,4,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,5,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,6,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,7,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,8,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,10,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,416100,PERSONAL TAXES                ,416101,PERSONAL INCOME TAX,2011,12,$-18333333.34
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,419100,OTHER TAXES                   ,419125,FREIGHT CAR TAX,2011,10,$-281681.90
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,1,$-394833.21
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,2,$-419862.11
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,3,$-422305.93
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,4,$-393288.39
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,5,$-378674.63
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,6,$-378438.93
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,7,$-378951.58
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,8,$-401852.80
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,10,$-381668.50
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,441100,INVESTMENT INCOME             ,441105,INTEREST ON INVESTMENTS,2011,12,$-436397.69
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2011,10,$-7582.15
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443103,RENT FROM BUILDINGS,2011,12,$-3350.00
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,1,$-61388.81
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,4,$-1829811.24
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,5,$-619782.27
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,6,$-399959.68
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,7,$-401070.39
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,8,$-407616.59
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,10,$-396857.01
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,443100,INCOME FROM RENT              ,443105,RENT FROM EQUIPMENT,2011,12,$-430205.08
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,2,$-638.64
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,3,$-639.88
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,4,$-1366.83
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,5,$-661.78
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,6,$-643.74
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,7,$-627.99
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,8,$-468.16
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,10,$-845.57
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,444100,INCOME FROM ROYALTIES         ,444141,ROY.FROM OIL&GAS&OTHER MINERAL,2011,12,$-932.88
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,445100,OTHER INCOME SOURCES          ,445111,RIGHT-OF-WAY EASEMENTS,2011,2,$-18528.46
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,445100,OTHER INCOME SOURCES          ,445111,RIGHT-OF-WAY EASEMENTS,2011,3,$-17857.16
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,445100,OTHER INCOME SOURCES          ,445111,RIGHT-OF-WAY EASEMENTS,2011,4,$-85816.38
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,445100,OTHER INCOME SOURCES          ,445111,RIGHT-OF-WAY EASEMENTS,2011,5,$-13079.35
34500,DEPARTMENT OF TRANSPORTATION,400700,Taxes and Interest Income,445100,OTHER INCOME SOURCES          ,445111,RIGHT-OF-WAY EASEMENTS,2011,10,$-38051.60
