OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MEANTEMPC,SLOPE,LENGTH_KM,CT_0BRK,CT_25BRK,CT_50BRK,CT_75BRK,CT_100BRK,NHDVERSION,SHAPELEN
325612,SP_500,SpoKoot,500,10.23,12.45,1.5,0.52171,0.52171,0.52171,0.52171,0.52171,1,0.0139570887317434
325613,SP_501,SpoKoot,501,10.11,7.42,14.82,0.979838,0.965119,0.94031,0.89969,0.836241,1,0.15600542121306
325614,SP_502,SpoKoot,502,10.2,12.6,1.5,0.507372,0.507372,0.507372,0.507372,0.507372,1,0.01525855395254
325615,SP_503,SpoKoot,503,10.94,10.22,1.5,0.702127,0.702127,0.702127,0.702127,0.702127,1,0.0185965881040844
325616,SP_505,SpoKoot,505,8.79,14.16,2.41,0.206322,0.206322,0.206322,0.206322,0.206322,1,0.0242597380386922
325617,SP_506,SpoKoot,506,10.31,10.09,1.5,0.677361,0.677361,0.677361,0.677361,0.677361,1,0.0165416736332715
325618,SP_507,SpoKoot,507,10.63,10.18,2.59,0.753206,0.753206,0.753206,0.753206,0.753206,1,0.024861440788323
325619,SP_508,SpoKoot,508,10.68,13.05,2.28,0.631395,0.631395,0.631395,0.631395,0.631395,1,0.021986832606393
325620,SP_509,SpoKoot,509,9.01,7.21,11.3,0.943676,0.904666,0.843129,0.752729,0.632914,1,0.113178498265366
325621,SP_510,SpoKoot,510,10.52,13.82,1.5,0.488122,0.488122,0.488122,0.488122,0.488122,1,0.0173588894098498
325622,SP_511,SpoKoot,511,10.48,8.33,2.63,0.809507,0.753224,0.686747,0.611596,0.530736,1,0.0294488020788858
325623,SP_512,SpoKoot,512,10.98,9.75,1.5,0.718568,0.696863,0.674243,0.650781,0.626565,1,0.0167622540458058
325624,SP_513,SpoKoot,513,10.92,7.88,1.5,0.773046,0.697569,0.609665,0.514011,0.41732,1,0.016389528809524
325625,SP_514,SpoKoot,514,7.86,12.97,3.5,0.223228,0.223228,0.223228,0.223228,0.223228,1,0.0440724358664081
325626,SP_515,SpoKoot,515,9.88,7.85,8.8,0.936255,0.903415,0.856253,0.791381,0.707241,1,0.0932057880714555
325627,SP_516,SpoKoot,516,10.46,11.29,1.5,0.621441,0.621441,0.621441,0.621441,0.621441,1,0.0176779526465822
325628,SP_517,SpoKoot,517,10.94,12.44,2.5,0.709418,0.709418,0.709418,0.709418,0.709418,1,0.0288573217512608
325629,SP_518,SpoKoot,518,8.94,12.52,2.51,0.389718,0.389718,0.389718,0.389718,0.389718,1,0.032050689252556
325630,SP_519,SpoKoot,519,8.74,8.29,1.57,0.791469,0.731992,0.662779,0.585806,0.504401,1,0.0100560085895729
325631,SP_520,SpoKoot,520,10.74,3.29,2.35,0.899894,0.749838,0.499862,0.249955,0.100006,1,0.0222718370246501
325632,SP_521,SpoKoot,521,9.39,6.02,66.07,0.999704,0.999042,0.996903,0.990038,0.968441,1,0.734720470976366
325633,SP_522,SpoKoot,522,9.0,7.06,15.48,0.962698,0.932566,0.8811,0.79883,0.680289,1,0.181412924830756
325634,SP_523,SpoKoot,523,8.79,10.73,8.89,0.823101,0.823101,0.823101,0.823101,0.823101,1,0.0980524955657694
325635,SP_524,SpoKoot,524,9.8,6.32,20.7,0.987453,0.973088,0.943223,0.884161,0.778111,1,0.234467854762225
325636,SP_525,SpoKoot,525,10.05,7.43,7.44,0.926617,0.884,0.821403,0.735147,0.626191,1,0.081140119963718
325637,SP_527,SpoKoot,527,9.12,11.86,3.07,0.522219,0.522219,0.522219,0.522219,0.522219,1,0.0358591453967909
325638,SP_529,SpoKoot,529,9.9,11.09,2.64,0.656645,0.656645,0.656645,0.656645,0.656645,1,0.0323728016249947
325639,SP_530,SpoKoot,530,10.44,13.07,1.5,0.516409,0.516409,0.516409,0.516409,0.516409,1,0.0142490552985653
325640,SP_531,SpoKoot,531,10.02,9.6,1.5,0.69619,0.668553,0.639703,0.609807,0.579063,1,0.0182713567341043
325641,SP_532,SpoKoot,532,8.95,8.38,9.5,0.912379,0.877228,0.830596,0.770877,0.697766,1,0.1139405327677
325642,SP_533,SpoKoot,533,8.4,12.28,3.07,0.363712,0.363712,0.363712,0.363712,0.363712,1,0.0372094844773875
325643,SP_534,SpoKoot,534,10.91,7.13,1.54,0.795306,0.700872,0.585573,0.460069,0.339433,1,0.0153246259427912
325644,SP_535,SpoKoot,535,9.75,4.5,2.65,0.933719,0.849275,0.692658,0.47408,0.265004,1,0.0270941738682262
325645,SP_536,SpoKoot,536,9.96,4.36,3.73,0.933433,0.84483,0.678865,0.450787,0.24167,1,0.0410059684717534
325646,SP_537,SpoKoot,537,9.81,8.32,3.5,0.833645,0.781115,0.717616,0.64409,0.563075,1,0.0381581191130051
325647,SP_538,SpoKoot,538,9.31,7.24,26.41,0.991867,0.984063,0.969005,0.940579,0.889069,1,0.293232946668515
325648,SP_539,SpoKoot,539,10.26,7.71,4.23,0.870816,0.813058,0.737267,0.644195,0.538779,1,0.0511583854646781
325649,SP_540,SpoKoot,540,9.27,7.88,11.65,0.946869,0.917729,0.874721,0.813791,0.732297,1,0.137301418676568
325650,SP_541,SpoKoot,541,10.54,7.54,1.5,0.794894,0.713438,0.615288,0.506763,0.397597,1,0.0140601126975218
325651,SP_542,SpoKoot,542,9.37,14.98,3.01,0.287254,0.287254,0.287254,0.287254,0.287254,1,0.0362232101952214
325652,SP_543,SpoKoot,543,9.57,8.19,19.51,0.987196,0.9794,0.967016,0.947585,0.917682,1,0.211750879726645
325653,SP_544,SpoKoot,544,10.44,5.58,1.5,0.862732,0.749525,0.587586,0.404177,0.244128,1,0.0157075073175972
325654,SP_545,SpoKoot,545,10.86,7.73,1.5,0.778943,0.699856,0.606757,0.505198,0.403208,1,0.0157162792704932
325655,SP_546,SpoKoot,546,10.59,7.36,2.11,0.819193,0.73825,0.637121,0.522207,0.404894,1,0.0230670888237639
325656,SP_547,SpoKoot,547,7.59,7.75,33.18,0.934868,0.881598,0.794346,0.667077,0.509665,1,0.312075263310395
325657,SP_548,SpoKoot,548,8.71,7.2,40.94,0.994486,0.987816,0.973294,0.942471,0.880444,1,0.424496249913459
325658,SP_549,SpoKoot,549,10.57,14.98,2.5,0.54412,0.54412,0.54412,0.54412,0.54412,1,0.026528438127573
325659,SP_550,SpoKoot,550,10.3,14.36,1.5,0.409786,0.409786,0.409786,0.409786,0.409786,1,0.0185916604395678
325660,SP_551,SpoKoot,551,10.22,5.17,22.79,0.990224,0.974645,0.935849,0.847008,0.677528,1,0.251958035862586
325661,SP_552,SpoKoot,552,8.63,5.29,14.89,0.960629,0.909241,0.804435,0.628103,0.409491,1,0.153843327336271
325662,SP_553,SpoKoot,553,9.9,7.82,4.48,0.872376,0.817554,0.74604,0.658213,0.558007,1,0.0528696221253171
325663,SP_554,SpoKoot,554,10.6,9.72,2.52,0.762921,0.740972,0.717743,0.693292,0.667705,1,0.0278211042117371
325664,SP_555,SpoKoot,555,8.54,7.22,10.37,0.928786,0.88172,0.809915,0.708909,0.581936,1,0.111825725652701
325665,SP_556,SpoKoot,556,10.39,11.15,2.0,0.658323,0.658323,0.658323,0.658323,0.658323,1,0.0215748936803449
325666,SP_557,SpoKoot,557,10.53,10.63,1.75,0.67861,0.67861,0.67861,0.67861,0.67861,1,0.0196257855437331
325667,SP_558,SpoKoot,558,9.2,10.69,1.98,0.585994,0.585994,0.585994,0.585994,0.585994,1,0.0214679532891706
325668,SP_559,SpoKoot,559,9.57,9.87,42.74,0.999941,0.999911,0.999866,0.999799,0.999699,1,0.477023451286971
325669,SP_560,SpoKoot,560,9.78,6.79,12.91,0.966454,0.937889,0.887822,0.805756,0.684956,1,0.153876292616842
325670,SP_561,SpoKoot,561,9.79,10.25,6.55,0.859699,0.859699,0.859699,0.859699,0.859699,1,0.0803221822946394
325671,SP_562,SpoKoot,562,10.12,7.04,4.32,0.886881,0.820299,0.726608,0.607445,0.473947,1,0.0493277497401452
325672,SP_563,SpoKoot,563,10.04,4.55,13.72,0.969204,0.920983,0.811907,0.615177,0.37187,1,0.1337870634295
325673,SP_564,SpoKoot,564,8.71,5.37,26.23,0.971774,0.9291,0.832999,0.655006,0.419506,1,0.265135420915403
325674,SP_565,SpoKoot,565,9.95,7.24,6.72,0.918712,0.869471,0.796993,0.698239,0.576944,1,0.070680855781263
325675,SP_566,SpoKoot,566,10.97,6.93,1.5,0.796246,0.695876,0.572602,0.439599,0.31474,1,0.0174976214456366
325676,SP_567,SpoKoot,567,9.96,8.15,7.03,0.912372,0.875462,0.825971,0.762155,0.683895,1,0.0750325148482469
325677,SP_568,SpoKoot,568,10.12,4.53,2.34,0.915647,0.81384,0.63777,0.414896,0.222143,1,0.0282633855775218
325678,SP_569,SpoKoot,569,10.75,9.98,3.5,0.810795,0.79738,0.783269,0.768461,0.75296,1,0.0425994174328057
325679,SP_571,SpoKoot,571,9.13,8.6,21.96,0.986424,0.979086,0.96791,0.951059,0.926037,1,0.218934562803025
325680,SP_572,SpoKoot,572,10.49,11.51,3.36,0.743679,0.743679,0.743679,0.743679,0.743679,1,0.0194409015585895
325681,SP_574,SpoKoot,574,9.09,4.96,3.74,0.947798,0.885388,0.766729,0.583071,0.373051,1,0.0192261949154551
325682,SP_575,SpoKoot,575,9.25,9.5,6.95,0.857146,0.832978,0.805648,0.775054,0.741191,1,0.0729852368378988
325683,SP_576,SpoKoot,576,9.82,5.7,2.19,0.899148,0.811446,0.67504,0.500677,0.32615,1,0.0237149641941002
325684,SP_578,SpoKoot,578,10.23,4.63,12.95,0.967618,0.918474,0.809436,0.615596,0.376472,1,0.145582593890321
325685,SP_579,SpoKoot,579,11.02,2.82,7.15,0.924904,0.786581,0.524468,0.248145,0.089887,1,0.0792935682919109
325686,SP_580,SpoKoot,580,9.3,7.37,3.7,0.8751,0.811729,0.726262,0.620152,0.501162,1,0.0397426480446162
325687,SP_581,SpoKoot,581,10.3,5.84,4.78,0.910592,0.830982,0.703562,0.533957,0.356119,1,0.0521563700131789
325688,SP_582,SpoKoot,582,10.78,9.09,4.99,0.878971,0.851974,0.820186,0.783309,0.741254,1,0.0505404262906884
325689,SP_583,SpoKoot,583,10.01,1.2,8.05,0.964813,0.864058,0.595694,0.254587,0.073363,1,0.0365248037574981
325690,SP_584,SpoKoot,584,10.51,13.88,2.88,0.619324,0.619324,0.619324,0.619324,0.619324,1,0.0288288112763618
325691,SP_585,SpoKoot,585,9.76,8.58,10.32,0.945399,0.924079,0.895356,0.857442,0.808727,1,0.117921346808575
325692,SP_586,SpoKoot,586,10.77,7.26,1.5,0.795976,0.705996,0.596453,0.476366,0.358951,1,0.0180269885028299
325693,SP_587,SpoKoot,587,10.1,12.52,1.5,0.49794,0.49794,0.49794,0.49794,0.49794,1,0.0156065046561866
325694,SP_588,SpoKoot,588,10.02,4.54,3.28,0.925972,0.833651,0.667537,0.445814,0.243744,1,0.0328997452298622
325695,SP_589,SpoKoot,589,9.91,6.14,3.95,0.904168,0.827752,0.70995,0.554903,0.388377,1,0.038800029393942
325696,SP_590,SpoKoot,590,10.53,12.77,2.5,0.637328,0.637328,0.637328,0.637328,0.637328,1,0.0230191149795225
325697,SP_591,SpoKoot,591,10.39,4.79,3.5,0.908666,0.805309,0.632316,0.416907,0.229148,1,0.038405987544592
325698,SP_592,SpoKoot,592,9.36,10.15,7.36,0.854552,0.854552,0.854552,0.854552,0.854552,1,0.0837616656263203
325699,SP_594,SpoKoot,594,8.96,11.66,2.37,0.477882,0.477882,0.477882,0.477882,0.477882,1,0.0265525519067744
325700,SP_596,SpoKoot,596,10.94,6.44,2.92,0.850724,0.753719,0.621707,0.468805,0.321544,1,0.0311639035385094
325701,SP_598,SpoKoot,598,10.54,11.41,2.5,0.696024,0.696024,0.696024,0.696024,0.696024,1,0.0306955164401246
325702,SP_599,SpoKoot,599,10.24,5.92,2.5,0.880077,0.785165,0.645402,0.475458,0.311014,1,0.0251838300053686
325703,SP_600,SpoKoot,600,10.05,10.34,2.76,0.720055,0.720055,0.720055,0.720055,0.720055,1,0.0292211861758626
325704,SP_601,SpoKoot,601,10.77,9.84,1.5,0.708063,0.688954,0.669179,0.648788,0.627839,1,0.0164897458255015
325705,SP_602,SpoKoot,602,9.77,9.85,7.49,0.890855,0.876981,0.861617,0.844674,0.826076,1,0.0841381199177134
325706,SP_603,SpoKoot,603,10.77,6.7,1.89,0.823822,0.724811,0.597352,0.45523,0.320044,1,0.0222556584636712
325707,SP_605,SpoKoot,605,11.0,9.14,1.5,0.737028,0.696773,0.653255,0.607013,0.558771,1,0.0138161413144717
325708,SP_606,SpoKoot,606,9.54,4.99,16.37,0.972739,0.932626,0.843015,0.675665,0.446952,1,0.173175506796573
325709,SP_607,SpoKoot,607,9.68,4.47,4.51,0.943329,0.867392,0.719915,0.502495,0.284128,1,0.0491334606381702
325710,SP_608,SpoKoot,608,10.51,10.5,2.5,0.72977,0.72977,0.72977,0.72977,0.72977,1,0.031172884136739
325711,SP_609,SpoKoot,609,9.68,6.66,5.58,0.914356,0.853184,0.759797,0.63259,0.483785,1,0.0590514000867165
325712,SP_610,SpoKoot,610,8.57,10.05,5.35,0.733521,0.733521,0.733521,0.733521,0.733521,1,0.0619629455643374
325713,SP_611,SpoKoot,611,9.71,8.8,1.78,0.755011,0.705514,0.650645,0.591472,0.529524,1,0.0197161474618312
325714,SP_613,SpoKoot,613,8.7,13.78,4.5,0.340103,0.340103,0.340103,0.340103,0.340103,1,0.0487378089103235
325715,SP_616,SpoKoot,616,9.04,11.11,7.82,0.803304,0.803304,0.803304,0.803304,0.803304,1,0.0855626877554379
325716,SP_619,SpoKoot,619,8.52,8.8,30.41,0.989287,0.982911,0.972844,0.957105,0.932873,1,0.337800161929979
325717,SP_620,SpoKoot,620,9.11,11.98,2.33,0.460698,0.460698,0.460698,0.460698,0.460698,1,0.0247359033849148
325718,SP_621,SpoKoot,621,8.95,11.16,4.09,0.624249,0.624249,0.624249,0.624249,0.624249,1,0.0432281503975903
325719,SP_622,SpoKoot,622,10.69,11.29,1.5,0.642825,0.642825,0.642825,0.642825,0.642825,1,0.0138877717942297
325720,SP_623,SpoKoot,623,9.74,11.13,4.18,0.726526,0.726526,0.726526,0.726526,0.726526,1,0.0476366770629566
325721,SP_624,SpoKoot,624,10.67,7.78,2.5,0.818924,0.749376,0.664074,0.566532,0.463548,1,0.0239236850492955
325722,SP_626,SpoKoot,626,9.05,6.6,13.65,0.958649,0.921558,0.85619,0.751061,0.604575,1,0.143822359824142
325723,SP_627,SpoKoot,627,8.97,9.86,3.97,0.732552,0.711196,0.688858,0.665605,0.641518,1,0.0426187117664898
325724,SP_628,SpoKoot,628,8.79,12.14,3.21,0.448454,0.448454,0.448454,0.448454,0.448454,1,0.0344705401564685
325725,SP_629,SpoKoot,629,10.85,8.84,2.5,0.793036,0.748684,0.698442,0.642946,0.583329,1,0.0286714300872251
325726,SP_630,SpoKoot,630,10.26,8.28,9.64,0.951376,0.929607,0.899124,0.857464,0.802382,1,0.115269912719803
325727,SP_631,SpoKoot,631,10.98,5.88,1.5,0.820279,0.694655,0.531387,0.361111,0.219804,1,0.0166017793289709
325728,SP_632,SpoKoot,632,7.79,11.59,3.16,0.371456,0.371456,0.371456,0.371456,0.371456,1,0.0351521783837089
325729,SP_633,SpoKoot,633,10.82,6.31,6.45,0.922128,0.858483,0.756553,0.614199,0.449206,1,0.0709140635139533
325730,SP_634,SpoKoot,634,10.19,9.55,3.47,0.795548,0.769988,0.742267,0.712454,0.680675,1,0.0349842240534821
325731,SP_635,SpoKoot,635,9.57,7.18,7.3,0.92289,0.87437,0.801875,0.701813,0.577821,1,0.0764769389640142
325732,SP_636,SpoKoot,636,9.56,10.56,7.17,0.853668,0.853668,0.853668,0.853668,0.853668,1,0.0785598930860748
325733,SP_637,SpoKoot,637,10.53,14.29,3.34,0.649968,0.649968,0.649968,0.649968,0.649968,1,0.0317219934311828
325734,SP_638,SpoKoot,638,10.92,11.12,1.5,0.670155,0.670155,0.670155,0.670155,0.670155,1,0.0169176804465617
325735,SP_639,SpoKoot,639,8.01,12.72,4.72,0.324356,0.324356,0.324356,0.324356,0.324356,1,0.0527530934357944
325736,SP_640,SpoKoot,640,8.86,3.32,8.48,0.972983,0.920045,0.786174,0.54018,0.272916,1,0.0893302106834043
325737,SP_641,SpoKoot,641,10.18,11.51,2.5,0.652128,0.652128,0.652128,0.652128,0.652128,1,0.0265616019266339
325738,SP_642,SpoKoot,642,10.36,6.74,3.45,0.873653,0.794799,0.684502,0.548591,0.405023,1,0.0344382116708163
325739,SP_643,SpoKoot,643,10.47,11.6,2.5,0.680248,0.680248,0.680248,0.680248,0.680248,1,0.0265045246074797
325740,SP_644,SpoKoot,644,10.12,6.14,8.75,0.946548,0.896797,0.810034,0.676631,0.506607,1,0.0940092171957087
325741,SP_645,SpoKoot,645,10.57,8.44,2.59,0.804743,0.750799,0.687734,0.616854,0.540632,1,0.0255775303468997
325742,SP_646,SpoKoot,646,9.85,8.6,9.03,0.933533,0.909148,0.876997,0.835526,0.783524,1,0.0871322654155291
325743,SP_647,SpoKoot,647,8.81,8.96,59.48,0.999906,0.999815,0.999637,0.999288,0.998603,1,0.635320505397501
325744,SP_648,SpoKoot,648,9.07,8.95,8.81,0.896994,0.86775,0.831761,0.788366,0.737313,1,0.103055533204276
325745,SP_649,SpoKoot,649,8.46,7.86,20.68,0.963234,0.938407,0.89858,0.837461,0.749765,1,0.219914191432097
325746,SP_650,SpoKoot,650,8.81,5.94,31.05,0.982588,0.957592,0.90035,0.783326,0.591262,1,0.31961724269241
325747,SP_652,SpoKoot,652,10.32,7.65,2.5,0.827799,0.757114,0.669016,0.567228,0.459431,1,0.0298837863522135
325748,SP_653,SpoKoot,653,9.56,8.4,9.47,0.931764,0.90387,0.866211,0.816789,0.75429,1,0.0979456640168329
325749,SP_654,SpoKoot,654,10.26,10.82,3.09,0.731842,0.731842,0.731842,0.731842,0.731842,1,0.0334413191921111
325750,SP_655,SpoKoot,655,10.45,8.29,2.5,0.805928,0.748156,0.680013,0.603212,0.520963,1,0.0303292844811202
325751,SP_657,SpoKoot,657,10.61,13.42,3.86,0.737963,0.737963,0.737963,0.737963,0.737963,1,0.0408124258457818
325752,SP_658,SpoKoot,658,10.74,6.13,2.25,0.847552,0.741273,0.596202,0.432105,0.281669,1,0.0225098070398021
325753,SP_659,SpoKoot,659,9.11,13.12,3.68,0.437069,0.437069,0.437069,0.437069,0.437069,1,0.0399660967036815
325754,SP_660,SpoKoot,660,10.7,8.26,2.56,0.808658,0.750336,0.681245,0.603146,0.519412,1,0.0247309151096939
325755,SP_661,SpoKoot,661,8.31,14.88,4.73,0.179173,0.179173,0.179173,0.179173,0.179173,1,0.0514852498037147
325756,SP_662,SpoKoot,662,10.6,5.26,5.42,0.9169,0.829154,0.680992,0.484261,0.29229,1,0.0659857315347069
325757,SP_663,SpoKoot,663,10.76,7.21,6.33,0.918179,0.868504,0.795391,0.695861,0.573856,1,0.0555257545721399
325758,SP_664,SpoKoot,664,10.69,13.56,1.5,0.535266,0.535266,0.535266,0.535266,0.535266,1,0.0180522235091185
325759,SP_665,SpoKoot,665,10.33,13.36,3.19,0.632715,0.632715,0.632715,0.632715,0.632715,1,0.0324901204602766
325760,SP_666,SpoKoot,666,9.71,10.48,4.5,0.771654,0.771654,0.771654,0.771654,0.771654,1,0.0557517453073549
325761,SP_669,SpoKoot,669,9.1,13.09,9.6,0.808977,0.808977,0.808977,0.808977,0.808977,1,0.108197007449481
325762,SP_672,SpoKoot,672,7.87,14.87,3.27,0.081675,0.081675,0.081675,0.081675,0.081675,1,0.0380620566937836
325763,SP_673,SpoKoot,673,10.19,10.83,2.5,0.690324,0.690324,0.690324,0.690324,0.690324,1,0.0316887782839982
325764,SP_674,SpoKoot,674,10.73,4.62,4.5,0.90722,0.797209,0.612475,0.388533,0.203478,1,0.0548930771667626
325765,SP_675,SpoKoot,675,10.35,12.03,1.5,0.565802,0.565802,0.565802,0.565802,0.565802,1,0.0151414143530398
325766,SP_676,SpoKoot,676,9.76,12.24,2.5,0.545829,0.545829,0.545829,0.545829,0.545829,1,0.0307175914121201
325767,SP_677,SpoKoot,677,9.82,8.26,36.31,0.999578,0.99923,0.998595,0.997437,0.99533,1,0.416908285000797
325768,SP_678,SpoKoot,678,10.43,13.06,1.5,0.515157,0.515157,0.515157,0.515157,0.515157,1,0.0182718645121568
325769,SP_679,SpoKoot,679,9.87,8.65,8.5,0.926765,0.901285,0.868201,0.826167,0.774214,1,0.106188678842205
325770,SP_680,SpoKoot,680,10.32,12.56,3.29,0.676957,0.676957,0.676957,0.676957,0.676957,1,0.0407557383254475
325771,SP_682,SpoKoot,682,9.53,9.96,3.5,0.743781,0.726577,0.708671,0.690092,0.670878,1,0.044187772909439
325772,SP_683,SpoKoot,683,10.75,12.19,1.5,0.609484,0.609484,0.609484,0.609484,0.609484,1,0.0161040179194508
325773,SP_685,SpoKoot,685,10.6,13.51,2.56,0.623413,0.623413,0.623413,0.623413,0.623413,1,0.0317491116104049
325774,SP_686,SpoKoot,686,10.53,11.2,2.5,0.704122,0.704122,0.704122,0.704122,0.704122,1,0.0233299832348482
325775,SP_687,SpoKoot,687,10.14,8.57,1.5,0.757609,0.701459,0.638507,0.570411,0.499541,1,0.0161797248096276
325776,SP_688,SpoKoot,688,10.31,7.45,18.98,0.992013,0.985655,0.974366,0.954605,0.920846,1,0.182683675450499
325777,SP_689,SpoKoot,689,9.78,7.65,6.22,0.904747,0.856724,0.790107,0.703246,0.598695,1,0.0627071102670322
325778,SP_690,SpoKoot,690,9.01,9.01,3.45,0.781268,0.739008,0.691804,0.640219,0.585177,1,0.0331118154645757
325779,SP_691,SpoKoot,691,10.79,12.3,1.5,0.609486,0.609486,0.609486,0.609486,0.609486,1,0.0160337041928704
325780,SP_692,SpoKoot,692,10.04,9.71,5.49,0.855125,0.836599,0.816214,0.793912,0.769667,1,0.0548984312569693
325781,SP_693,SpoKoot,693,10.31,6.26,2.5,0.868419,0.775699,0.644398,0.487062,0.332248,1,0.0252681438202833
325782,SP_696,SpoKoot,696,10.16,12.31,2.62,0.612472,0.612472,0.612472,0.612472,0.612472,1,0.0251519034678328
325783,SP_697,SpoKoot,697,9.46,12.04,2.38,0.5087,0.5087,0.5087,0.5087,0.5087,1,0.0268992401235591
325784,SP_698,SpoKoot,698,10.05,8.15,2.5,0.81267,0.752079,0.679615,0.597312,0.509137,1,0.0270587095415654
325785,SP_699,SpoKoot,699,9.45,11.04,3.35,0.654613,0.654613,0.654613,0.654613,0.654613,1,0.0393187102467847
325786,SP_700,SpoKoot,700,10.76,5.93,3.5,0.87721,0.779511,0.636308,0.464044,0.299953,1,0.0405953646756893
325787,SP_701,SpoKoot,701,9.47,10.43,8.47,0.884387,0.884387,0.884387,0.884387,0.884387,1,0.0960304163455892
325788,SP_702,SpoKoot,702,10.5,8.78,13.81,0.983962,0.977419,0.968293,0.955645,0.938274,1,0.162828858572376
325789,SP_703,SpoKoot,703,10.29,5.04,6.77,0.936525,0.861338,0.723398,0.524058,0.316746,1,0.0712741062117604
325790,SP_704,SpoKoot,704,9.77,8.19,3.08,0.827515,0.770864,0.702299,0.623246,0.537039,1,0.0358071309148414
325791,SP_705,SpoKoot,705,10.98,12.15,1.5,0.640136,0.640136,0.640136,0.640136,0.640136,1,0.0142405759263683
325792,SP_706,SpoKoot,706,9.86,8.04,2.81,0.826809,0.766097,0.692031,0.606557,0.514019,1,0.0309529196410638
325793,SP_707,SpoKoot,707,10.77,10.58,1.5,0.67956,0.67956,0.67956,0.67956,0.67956,1,0.0189999178279601
325794,SP_708,SpoKoot,708,9.65,13.11,2.5,0.457315,0.457315,0.457315,0.457315,0.457315,1,0.0253337561459813
325795,SP_709,SpoKoot,709,10.44,7.45,1.5,0.801424,0.718913,0.618442,0.5067,0.394285,1,0.0184916110077725
325796,SP_710,SpoKoot,710,10.73,10.17,2.5,0.754302,0.754302,0.754302,0.754302,0.754302,1,0.0251295763492505
325797,SP_711,SpoKoot,711,8.87,7.98,10.5,0.925879,0.888941,0.836838,0.766705,0.678027,1,0.126719916287453
325798,SP_712,SpoKoot,712,9.99,13.04,2.27,0.506673,0.506673,0.506673,0.506673,0.506673,1,0.027465369123524
325799,SP_713,SpoKoot,713,9.96,5.86,3.5,0.903883,0.82149,0.692495,0.524268,0.350347,1,0.0412896290580959
325800,SP_714,SpoKoot,714,9.95,8.79,18.59,0.990965,0.986792,0.980729,0.971962,0.959372,1,0.208440558866052
325801,SP_715,SpoKoot,715,10.55,11.01,2.34,0.70282,0.70282,0.70282,0.70282,0.70282,1,0.0280097790859922
325802,SP_716,SpoKoot,716,10.36,7.19,2.5,0.841186,0.761825,0.658889,0.538419,0.413289,1,0.0306483217826841
325803,SP_717,SpoKoot,717,9.84,8.75,46.99,0.999967,0.99994,0.999889,0.999796,0.999625,1,0.48828509708046
325804,SP_718,SpoKoot,718,9.68,6.61,14.07,0.969813,0.94201,0.891464,0.805937,0.677402,1,0.141104541799766
325805,SP_719,SpoKoot,719,10.97,8.62,1.5,0.751625,0.696265,0.634565,0.568105,0.4991,1,0.0187163519276311
325806,SP_720,SpoKoot,720,10.32,9.44,9.47,0.94996,0.938795,0.925335,0.909201,0.889996,1,0.116722118108078
325807,SP_721,SpoKoot,721,9.58,10.51,6.84,0.846901,0.846901,0.846901,0.846901,0.846901,1,0.0779973623380366
325808,SP_722,SpoKoot,722,7.92,11.35,5.12,0.498978,0.498978,0.498978,0.498978,0.498978,1,0.0602059652470659
325809,SP_723,SpoKoot,723,10.07,6.23,4.68,0.907604,0.834525,0.721388,0.570691,0.405642,1,0.0478382213232487
325810,SP_724,SpoKoot,724,9.43,10.55,6.5,0.82157,0.82157,0.82157,0.82157,0.82157,1,0.073681890793229
325811,SP_725,SpoKoot,725,10.0,13.91,4.31,0.630902,0.630902,0.630902,0.630902,0.630902,1,0.0498213882477678
325812,SP_726,SpoKoot,726,7.88,10.61,7.0,0.650482,0.650482,0.650482,0.650482,0.650482,1,0.0820163623337746
325813,SP_727,SpoKoot,727,9.61,10.58,2.21,0.64189,0.64189,0.64189,0.64189,0.64189,1,0.0222039968909727
325814,SP_728,SpoKoot,728,10.61,6.81,1.5,0.816567,0.719032,0.595338,0.458219,0.327149,1,0.0189502362102567
325815,SP_729,SpoKoot,729,10.4,4.79,4.5,0.917715,0.821443,0.65489,0.439068,0.244069,1,0.0460275863008229
325816,SP_730,SpoKoot,730,10.41,5.66,3.5,0.893467,0.799197,0.653831,0.472666,0.298425,1,0.0353154878115797
325817,SP_731,SpoKoot,731,9.49,4.74,9.5,0.958051,0.899937,0.779816,0.582407,0.354512,1,0.104643936726338
325818,SP_732,SpoKoot,732,10.6,4.18,1.5,0.886156,0.749535,0.534992,0.306669,0.145334,1,0.0177536207237475
325819,SP_733,SpoKoot,733,8.93,10.65,4.31,0.678208,0.678208,0.678208,0.678208,0.678208,1,0.0424926131432442
325820,SP_734,SpoKoot,734,10.51,8.0,2.12,0.801803,0.734978,0.655307,0.565835,0.471856,1,0.0264656552273972
